accepted,alpha_normal_floor_l2,alpha_nu_wall_s,alpha_validation_l2,alpha_wall_s,case_id,check_dense_normal_field_p95,check_dense_relative_l2,check_normal_nonzero,check_solver_converged,check_toroidal_winding,cpu_solve_status,cpu_solve_wall_s,face_iota,face_qa,face_qh,face_qp,final_boozer_l2,final_dense_l2,final_normal_p95,has_acceptance_checks,initial_boozer_l2,initial_iota,inverse_aspect_ratio,iota_abs_error,iota_relative_error,iteration,n_base_coils,native_iota_mid,native_psi_angle_l2,native_psi_angle_p95,native_psi_train_rms,native_qa,native_qh,native_qp,native_score,nfp,optimizer_wall_s,prepare_failure_stage,prepare_status,prepare_wall_s,solved_regular,source_psi_angle_l2,source_psi_angle_p95,source_psi_train_rms,source_psi_validation_rms,source_psi_wall_s,surface_name,target_s,trajectory_id,validation_status,validation_wall_s,volume_m3
True,1.2783673408342489e-05,76.61611870676279,0.09569271734418829,108.76304662972689,p107_37034_3_000024_step0075,True,True,True,True,True,ok,7.317105365917087,1.1570985199006207,0.002274625098406746,8.806938516611575e-06,0.0023301355045211632,3.2564099203186973e-06,3.2564099203186973e-06,5.231213604732829e-06,True,0.0073674152071747595,1.1573094576597214,0.032710082995795725,0.00021093775910063783,0.00018229887556917327,75,2,1.1091641141471422,4.479475383255086e-06,2.3898158434895602e-05,0.00013644254792114397,0.1788764645248772,0.007771240755225058,0.03517172953556007,86.83430150283188,5,369.0981660610996,none,ok,191.17409555613995,True,4.591537295384e-06,2.33388585322585e-05,0.00013644852829439595,0.00013861040074596436,5.790693540126085,adaptive_edge,0.32662185168066826,p107_37034_3_000024,accepted,1.1506705954670906,0.022422756954490204
True,1.0621367968301791e-05,71.8928887322545,0.09234461983991006,116.72696385905147,p107_37034_3_000024_step0100,True,True,True,True,True,ok,5.9010996138677,1.1473503023413076,0.001781693734139814,4.354583175548637e-06,0.0018286680340928716,1.6922424499713702e-06,1.6922424499713702e-06,2.54292883642969e-06,True,0.0015641578097730887,1.1465510994758537,0.028954596765726495,0.0007992028654539851,0.0006965639559453765,100,2,1.1032623936656152,3.6852657202674492e-06,1.9810905155333053e-05,0.00011083273932955614,0.17740296388017496,0.006424374032639349,0.03505642254452896,87.85937893295099,5,489.1353328579571,none,ok,201.05984875187278,True,3.7501090245021415e-06,1.9125906059165735e-05,0.00011081625578065564,0.00011232198054297659,12.43553563579917,fixed_probe,0.2619550598881368,p107_37034_3_000024,accepted,1.1279659210704267,0.017576218469031103
True,1.0621367968301791e-05,71.8928887322545,0.09234461983991006,116.72696385905147,p107_37034_3_000024_step0100,True,True,True,True,True,ok,8.108748374972492,1.147912314578906,0.002266875172154476,6.205851649689743e-06,0.002326621073409582,2.2153455966093945e-06,2.2153455966093945e-06,3.3705591597122164e-06,True,0.006786019917247711,1.1489166617393494,0.03264811064411019,0.0010043471604432863,0.0008749336928332506,100,2,1.1032623936656152,3.6852657202674492e-06,1.9810905155333053e-05,0.00011083273932955614,0.17740296388017496,0.006424374032639349,0.03505642254452896,87.85937893295099,5,489.1353328579571,none,ok,201.05984875187278,True,3.7501090245021415e-06,1.9125906059165735e-05,0.00011081625578065564,0.00011232198054297659,12.43553563579917,adaptive_edge,0.3308746023142083,p107_37034_3_000024,accepted,1.119633758906275,0.022359476315701978
True,8.492404946352271e-06,74.24251622706652,0.08389537372994195,111.5880833491683,p107_37034_3_000024_step0150,True,True,True,True,True,ok,6.50622170814313,1.140514386969153,0.0017273117905493374,3.0994634123067026e-06,0.0017784801550396916,8.108380237044503e-07,8.108380237044503e-07,1.1517193541020974e-06,True,0.0014220528897356435,1.1397062225689993,0.028297324591497308,0.0008081644001536326,0.0007085964099946866,150,2,1.1032804075641194,2.8528321169534267e-06,1.539899095692368e-05,8.57483991586888e-05,0.17840449103469924,0.003990954426855736,0.03552627589579844,89.8899887624643,5,726.7985483601224,none,ok,194.70010504871607,True,2.8919216520477883e-06,1.5084386693787012e-05,8.576061151684312e-05,8.716133645183337e-05,8.86434705555439,fixed_probe,0.2619550598881368,p107_37034_3_000024,accepted,1.1789744459092617,0.01687336675969114
True,8.492404946352271e-06,74.24251622706652,0.08389537372994195,111.5880833491683,p107_37034_3_000024_step0150,True,True,True,True,True,ok,7.355185987893492,1.141507522732442,0.002336440456671786,4.628960472093852e-06,0.002405478480880323,1.0688697604926893e-06,1.0688697604926893e-06,1.5087336317282143e-06,True,0.00574033383108149,1.1439738273620605,0.032899499771829564,0.0024663046296184987,0.002160568003717463,150,2,1.1032804075641194,2.8528321169534267e-06,1.539899095692368e-05,8.57483991586888e-05,0.17840449103469924,0.003990954426855736,0.03552627589579844,89.8899887624643,5,726.7985483601224,none,ok,194.70010504871607,True,2.8919216520477883e-06,1.5084386693787012e-05,8.576061151684312e-05,8.716133645183337e-05,8.86434705555439,adaptive_edge,0.35275436984617214,p107_37034_3_000024,accepted,1.1824276894330978,0.022822230170833357
True,8.588114280951101e-06,74.13766539469361,0.08279860234546119,111.69260084629059,p107_37034_3_000024_step0200,True,True,True,True,True,ok,6.431450070114806,1.171258754825532,0.0017110646418375176,2.3031496836789388e-06,0.0017574704894311724,8.131931900222058e-07,8.131931900222058e-07,1.1930163540041088e-06,True,0.0008229298264794188,1.1707151001488596,0.02793017836465604,0.0005436546766723893,0.0004641627432303555,200,2,1.1331508358736022,2.811737848047493e-06,1.5535427213883443e-05,8.727759950436215e-05,0.1814894703413981,0.003222148309807545,0.036199672200537145,90.60376713954345,5,960.4728063850198,none,ok,194.1190535724163,True,2.8581892878804046e-06,1.5297256037404114e-05,8.727276234214835e-05,8.885582026598545e-05,8.28403865545988,fixed_probe,0.2619550598881368,p107_37034_3_000024,accepted,1.170707330107689,0.01642218454758829
True,8.588114280951101e-06,74.13766539469361,0.08279860234546119,111.69260084629059,p107_37034_3_000024_step0200,True,True,True,True,True,ok,7.324867452029139,1.1725970511060506,0.0024259951974379954,3.653376522866814e-06,0.0024915667733748366,1.038965209071413e-06,1.038965209071413e-06,1.4729162551584995e-06,True,0.004209842862298169,1.1771893501281738,0.03324407778021921,0.004592299022123214,0.003916348772829962,200,2,1.1331508358736022,2.811737848047493e-06,1.5535427213883443e-05,8.727759950436215e-05,0.1814894703413981,0.003222148309807545,0.036199672200537145,90.60376713954345,5,960.4728063850198,none,ok,194.1190535724163,True,2.8581892878804046e-06,1.5297256037404114e-05,8.727276234214835e-05,8.885582026598545e-05,8.28403865545988,adaptive_edge,0.3697861304230231,p107_37034_3_000024,accepted,1.1666625253856182,0.023281695747315045
True,8.239625678186013e-06,73.60092089697719,0.03684755971622268,111.34683751314878,p107_37034_3_000027_step0000,True,True,True,True,True,ok,6.680881978012621,1.2478045703717275,0.0069839131286946144,0.0014162268522796703,0.005707266295422557,1.7853706889143281e-07,1.7853706889143281e-07,1.863178508697846e-07,True,0.0006032654637287343,1.2478676009979248,0.03123461638747593,6.303062619728017e-05,5.051321953284962e-05,0,2,1.2423048374781973,3.8196338755008235e-06,1.6175206142188545e-05,0.00021441122838484106,0.6226927010190968,0.04220092846137115,0.06791451162668434,76.49011749413437,8,0.0,none,ok,194.54918679222465,True,3.782728248386952e-06,1.5103803969181372e-05,0.00021437957754854024,0.00021929054137895916,9.597358006983995,fixed_probe,0.4480937434599968,p107_37034_3_000027,accepted,1.1667031161487103,0.01714942097898902
True,8.239625678186013e-06,73.60092089697719,0.03684755971622268,111.34683751314878,p107_37034_3_000027_step0000,True,True,True,True,True,ok,8.141894389176741,1.2569470609173143,0.010182077836673357,0.001371554435550441,0.009104485278927552,2.6595158078680434e-07,2.6595158078680434e-07,3.029916933079782e-07,True,0.003899472884333403,1.2550210058689117,0.03934690526416411,0.0019260550484025973,0.0015323278985170394,0,2,1.2423048374781973,3.8196338755008235e-06,1.6175206142188545e-05,0.00021441122838484106,0.6226927010190968,0.04220092846137115,0.06791451162668434,76.49011749413437,8,0.0,none,ok,194.54918679222465,True,3.782728248386952e-06,1.5103803969181372e-05,0.00021437957754854024,0.00021929054137895916,9.597358006983995,adaptive_edge,0.7001464741562449,p107_37034_3_000027,accepted,1.1727182529866695,0.0273371003292875
True,4.164731866316353e-06,74.02756558731198,0.02770624865237903,111.29852777719498,p107_37034_3_000027_step0010,True,True,True,True,True,ok,6.069015622138977,1.1619035280625627,0.00534340747533936,0.00032194892838894224,0.005576434412397093,2.761661573726402e-07,2.761661573726402e-07,3.8701278895719654e-07,True,0.0005445496386441356,1.1618143014974183,0.030723562622353127,8.922656514442906e-05,7.679343679523164e-05,10,2,1.1588962366205284,1.5194179382327012e-06,8.234088515933293e-06,8.842589642312465e-05,0.5620247655682495,0.02703219379175446,0.06877465514837466,80.47684543855551,8,62.98856009799056,none,ok,194.6442914046347,True,1.546810269422081e-06,8.119052037606327e-06,8.839008256089986e-05,9.002928821525245e-05,9.31265189126134,fixed_probe,0.4480937434599968,p107_37034_3_000027,accepted,1.1731197275221348,0.017189449313437907
True,4.164731866316353e-06,74.02756558731198,0.02770624865237903,111.29852777719498,p107_37034_3_000027_step0010,True,True,True,True,True,ok,7.560213624034077,1.1767478757104912,0.008732998624449647,0.0005129723959952916,0.009135308514457733,5.416875957139301e-07,5.416875957139301e-07,8.422202831077108e-07,True,0.0029628188832742505,1.1753598004579544,0.039223489568624606,0.0013880752525368134,0.0011795859429095871,10,2,1.1588962366205284,1.5194179382327012e-06,8.234088515933293e-06,8.842589642312465e-05,0.5620247655682495,0.02703219379175446,0.06877465514837466,80.47684543855551,8,62.98856009799056,none,ok,194.6442914046347,True,1.546810269422081e-06,8.119052037606327e-06,8.839008256089986e-05,9.002928821525245e-05,9.31265189126134,adaptive_edge,0.7250808944338991,p107_37034_3_000027,accepted,1.1756019219756126,0.02808886827780336
True,4.1972366077612155e-06,74.23875135555863,0.02593631281786801,110.64220501855016,p107_37034_3_000027_step0025,True,True,True,True,True,ok,6.603377723833546,1.205550429287441,0.005674264719172837,0.0003347854450481448,0.005829791378157214,2.3875113769744744e-07,2.3875113769744744e-07,2.959101965324601e-07,True,0.000545667447498155,1.205611740581668,0.031292757202968674,6.131129422692894e-05,5.0857511006957965e-05,25,2,1.201737200519925,1.5091514852379233e-06,8.652752998801238e-06,8.506058880396692e-05,0.580691026403527,0.027756634742991997,0.07017688808662063,80.3212355924775,8,155.6359920289833,none,ok,194.3546603396535,True,1.5424946307097883e-06,8.395718172973892e-06,8.499890658385702e-05,8.668964793909234e-05,9.46902570873499,fixed_probe,0.4480937434599968,p107_37034_3_000027,accepted,1.2127414010465145,0.017744979327830375
True,4.1972366077612155e-06,74.23875135555863,0.02593631281786801,110.64220501855016,p107_37034_3_000027_step0025,True,True,True,True,True,ok,8.387806575046852,1.2197416960286638,0.009241103590519585,0.0004939873253260373,0.009563716448223182,4.514954050355537e-07,4.514954050355537e-07,6.34226551267108e-07,True,0.002882209581050491,1.2188452994450927,0.03997870591335848,0.0008963965835711019,0.0007349068958531665,25,2,1.201737200519925,1.5091514852379233e-06,8.652752998801238e-06,8.506058880396692e-05,0.580691026403527,0.027756634742991997,0.07017688808662063,80.3212355924775,8,155.6359920289833,none,ok,194.3546603396535,True,1.5424946307097883e-06,8.395718172973892e-06,8.499890658385702e-05,8.668964793909234e-05,9.46902570873499,adaptive_edge,0.7249931061735728,p107_37034_3_000027,accepted,1.1750775054097176,0.02904878408040307
True,2.981627198596539e-06,76.05665458738804,0.019435473915881026,108.71332126483321,p107_37034_3_000027_step0050,True,True,True,True,True,ok,6.826040853979066,1.171887401071523,0.00580636891167888,0.0004834382988283651,0.0059522755172676635,2.308822942891445e-07,2.308822942891445e-07,3.2091687597284427e-07,True,0.0005977215136579456,1.1718367467368005,0.031570212715809516,5.0654334722510796e-05,4.322457488338442e-05,50,2,1.169556169147724,1.1424309735078264e-06,6.299182090618893e-06,5.997769795729594e-05,0.5993208512275701,0.028849831360786934,0.07326737757112063,80.3102805458412,8,306.59921668609604,none,ok,191.50584066659212,True,1.1562370768940948e-06,6.4525709746124936e-06,5.995245493910949e-05,6.168111289993538e-05,6.731877867132425,fixed_probe,0.4480937434599968,p107_37034_3_000027,accepted,1.123784685973078,0.018304836964560145
