case_id,trajectory_id,iteration,nfp,n_base_coils,surface_name,target_s,accepted,solved_regular,native_global_qh,native_edge_shell_qh,equal_s_status,equal_s_area_qh,equal_s_raw_qh,equal_s_normal_rms,equal_s_normal_p95,equal_s_s_residual_rms,equal_s_root_residual_max,equal_s_root_valid,equal_s_area_ess,equal_s_wall_s,face_qh,face_iota,equal_s_iota
p107_37034_3_000034_step0050,p107_37034_3_000034,50,3,5,fixed_probe,0.21308470819261974,False,True,0.04756654372450889,nan,ok,0.32790000550138165,1.036910862166108,0.0003826302929735175,0.0001821816000853852,0.06290695840448417,0.20154280485945508,False,0.6821257461342494,0.7708537355065346,0.0004537184600399682,1.163248200979061,1.0898518562316895
p107_37034_3_000034_step0050,p107_37034_3_000034,50,3,5,adaptive_edge,0.012983156251242927,False,True,0.04756654372450889,0.049081470268842076,ok,0.3103144358829055,0.9813004082202652,0.00039530225064129645,0.00019593780203223075,2.621549624240961e-16,5.533767888366015e-16,True,0.3311679522576598,0.7798403352499008,0.0001943405106873162,3.163136656545295,3.0291834792817887
p107_37034_3_000034_step0075,p107_37034_3_000034,75,3,5,fixed_probe,0.21308470819261974,False,True,0.04756654372450913,nan,ok,0.32790000550138165,1.036910862166108,0.0003826302929735175,0.0001821816000853852,0.06290695840448417,0.20154280485945508,False,0.6821257461342494,0.7776094228029251,0.0004537184600399682,1.163248200979061,1.0898518562316895
p107_37034_3_000034_step0075,p107_37034_3_000034,75,3,5,adaptive_edge,0.012983156251242927,False,True,0.04756654372450913,0.04908147026884211,ok,0.3103144358829055,0.9813004082202652,0.00039530225064129645,0.00019593780203223075,2.621549624240961e-16,5.533767888366015e-16,True,0.3311679522576598,0.7654558382928371,0.0001943405106873162,3.163136656545295,3.0291834792817887
p107_37034_3_000034_step0100,p107_37034_3_000034,100,3,5,fixed_probe,0.21308470819261974,False,True,0.04756654372450926,nan,ok,0.32790000550138165,1.036910862166108,0.0003826302929735175,0.0001821816000853852,0.06290695840448417,0.20154280485945508,False,0.6821257461342494,0.7783935368061066,0.0004537184600399682,1.163248200979061,1.0898518562316895
p107_37034_3_000034_step0100,p107_37034_3_000034,100,3,5,adaptive_edge,0.012983156251242927,False,True,0.04756654372450926,0.04908147026884209,ok,0.3103144358829055,0.9813004082202652,0.00039530225064129645,0.00019593780203223075,2.621549624240961e-16,5.533767888366015e-16,True,0.3311679522576598,0.7612860053777695,0.0001943405106873162,3.163136656545295,3.0291834792817887
p107_37034_3_000034_step0150,p107_37034_3_000034,150,3,5,fixed_probe,0.21308470819261974,False,True,0.047566543724509025,nan,ok,0.32790000550138165,1.036910862166108,0.0003826302929735175,0.0001821816000853852,0.06290695840448417,0.20154280485945508,False,0.6821257461342494,0.7842864356935024,0.0004537184600399682,1.163248200979061,1.0898518562316895
p107_37034_3_000034_step0150,p107_37034_3_000034,150,3,5,adaptive_edge,0.012983156251242927,False,True,0.047566543724509025,0.04908147026884208,ok,0.3103144358829055,0.9813004082202652,0.00039530225064129645,0.00019593780203223075,2.621549624240961e-16,5.533767888366015e-16,True,0.3311679522576598,0.7683496326208115,0.0001943405106873162,3.163136656545295,3.0291834792817887
p107_37034_3_000034_step0200,p107_37034_3_000034,200,3,5,fixed_probe,0.21308470819261974,False,True,0.04756654372450886,nan,ok,0.32790000550138165,1.036910862166108,0.0003826302929735175,0.0001821816000853852,0.06290695840448417,0.20154280485945508,False,0.6821257461342494,0.7715155221521854,0.0004537184600399682,1.163248200979061,1.0898518562316895
p107_37034_3_000034_step0200,p107_37034_3_000034,200,3,5,adaptive_edge,0.012983156251242927,False,True,0.04756654372450886,0.049081470268842124,ok,0.3103144358829055,0.9813004082202652,0.00039530225064129645,0.00019593780203223075,2.621549624240961e-16,5.533767888366015e-16,True,0.3311679522576598,0.7621415257453918,0.0001943405106873162,3.163136656545295,3.0291834792817887
p107_37034_3_000040_step0000,p107_37034_3_000040,0,3,5,fixed_probe,0.18718452519513487,False,True,0.033119875044462836,nan,ok,0.2274439887529429,0.7192410445730194,0.00010912447222381851,0.0002126258881239617,4.0517863620154735e-15,2.506328478091291e-14,True,0.9303881485724786,0.7681754268705845,0.0007738942878756495,1.1846433669134562,1.1890338123016357
p107_37034_3_000040_step0000,p107_37034_3_000040,0,3,5,adaptive_edge,0.2924758206173982,False,True,0.033119875044462836,0.03440408847540334,ok,0.24677524960783337,0.7803718589173272,0.00013876762059523368,0.00027447310522453727,1.1757603738123591e-05,0.0006079443309381372,False,0.9288881155641677,0.7736932784318924,0.0008225880637246678,1.1878155120558167,1.193464070558548
p107_37034_3_000040_step0010,p107_37034_3_000040,10,3,5,fixed_probe,0.18718452519513487,True,True,0.01339274242685316,nan,ok,0.11753661755438413,0.37168341994398346,6.0280044196058745e-05,0.00011376821034278293,2.3483539660579805e-14,1.1332601523861285e-13,True,0.9201115463890922,0.7628135792911053,4.771946700112899e-05,1.2387312836796909,1.2433802045062683
p107_37034_3_000040_step0010,p107_37034_3_000040,10,3,5,adaptive_edge,0.30952186673583026,False,True,0.01339274242685316,0.015271267619448619,ok,0.1469206531587257,0.4646038993011852,8.193248798469455e-05,0.0001554955558995042,6.812622634680115e-16,6.661338147750939e-16,True,0.9188465022915475,0.7608013451099396,7.602081116231143e-05,1.2419445575488244,1.249318242073059
p107_37034_3_000040_step0025,p107_37034_3_000040,25,3,5,fixed_probe,0.18718452519513487,True,True,0.006600820006577314,nan,ok,0.08911830338774948,0.2818168199151882,3.798998383327276e-05,7.208041731739798e-05,4.713207297273991e-14,3.45778961019505e-13,True,0.8962718664945365,0.7719451151788235,1.1674513467018565e-05,1.3130424788224881,1.3164858260538943
p107_37034_3_000040_step0025,p107_37034_3_000040,25,3,5,adaptive_edge,0.30430100616176103,True,True,0.006600820006577314,0.007961085696599587,ok,0.11455722788886795,0.36226176256378523,4.7160887370198225e-05,8.662995298632232e-05,4.115085229440494e-14,2.732813975114823e-13,True,0.8942544374457456,0.7690239772200584,1.9695200835615035e-05,1.3156492385526282,1.3265017867088318
p107_37034_3_000040_step0050,p107_37034_3_000040,50,3,5,fixed_probe,0.18718452519513487,True,True,0.003552897464074261,nan,ok,0.07600759846515538,0.24035713062940928,4.9358382686349654e-05,8.872899914227743e-05,9.229614946290653e-14,8.019418462623662e-13,True,0.8289530134027673,0.7655040100216866,2.0107358192457413e-06,1.4046867660019178,1.4019623430250316
p107_37034_3_000040_step0050,p107_37034_3_000040,50,3,5,adaptive_edge,0.23281834395182865,True,True,0.003552897464074261,0.00448754036917329,ok,0.08548730869956161,0.27033460652854163,4.9830900075671326e-05,9.261755305148594e-05,9.659409946373045e-14,8.189282585391311e-13,True,0.8231019834974208,0.768016017973423,2.7289274742905494e-06,1.4057353929091052,1.4082427322864532
p107_37034_3_000040_step0075,p107_37034_3_000040,75,3,5,fixed_probe,0.18718452519513487,True,True,0.00268040793381052,nan,ok,0.07078719912288972,0.22384877841220488,5.173361866899509e-05,9.622767424361293e-05,6.239617440595408e-14,5.241918010767677e-13,True,0.836363857853071,0.7714274413883686,8.594412974002521e-07,1.4153299710379097,1.4124900547424986
p107_37034_3_000040_step0075,p107_37034_3_000040,75,3,5,adaptive_edge,0.2551256178354433,True,True,0.00268040793381052,0.003475516121143446,ok,0.08392247160884514,0.2653861571547661,5.1891481097799634e-05,9.422011011015713e-05,1.6069698541219624e-05,0.0007605685514664451,False,0.8276244330743414,0.771531093865633,1.3200420330327333e-06,1.4167171350786976,1.4245814085006714
p107_37034_3_000040_step0100,p107_37034_3_000040,100,3,5,fixed_probe,0.18718452519513487,True,True,0.002126405288461191,nan,ok,0.0680711823148316,0.21525997913544084,5.0845239874128175e-05,9.302724635777689e-05,6.338710017733605e-14,5.291600491119652e-13,True,0.8363431348664571,0.7673663720488548,6.047238909522982e-07,1.4128555189251544,1.411739204091044
p107_37034_3_000040_step0100,p107_37034_3_000040,100,3,5,adaptive_edge,0.2675894777666253,True,True,0.002126405288461191,0.002784744087417397,ok,0.08281713569386659,0.2618907780838476,4.9128277687413335e-05,9.012500329815027e-05,2.991166679755345e-05,0.0014250098242172826,False,0.8275339910278655,0.7809371277689934,9.529647266224918e-07,1.414372287473984,1.4191521406173706
p107_37034_3_000040_step0150,p107_37034_3_000040,150,3,5,fixed_probe,0.18718452519513487,True,True,0.0015818442487140188,nan,ok,0.06670944264512488,0.21095378019896224,4.762876728901236e-05,8.536352513563252e-05,7.602744764431918e-16,1.1102230246251565e-16,True,0.8262975459559639,0.7692423947155476,4.5856492252336446e-07,1.389601211469125,1.3882610219628286
p107_37034_3_000040_step0150,p107_37034_3_000040,150,3,5,adaptive_edge,0.271043050856743,True,True,0.0015818442487140188,0.002130594403728706,ok,0.08154021988907756,0.2578528157604474,4.376954753807859e-05,7.864721542829778e-05,2.1247533785810656e-05,0.000960355592655171,False,0.8200480349604513,0.7710208967328072,7.320956765400291e-07,1.3909735317335088,1.3954093754291534
p107_37034_3_000040_step0200,p107_37034_3_000040,200,3,5,fixed_probe,0.18718452519513487,True,True,0.0012690112933575104,nan,ok,0.06537299942821188,0.20672757567003466,4.7814972124746796e-05,8.684432110520403e-05,1.2244259757170556e-13,9.94260229703059e-13,True,0.8335036278444331,0.7706939093768597,3.529377717376211e-07,1.3943248488723312,1.3938791698114668
p107_37034_3_000040_step0200,p107_37034_3_000040,200,3,5,adaptive_edge,0.2869453765885047,True,True,0.0012690112933575104,0.0016165975066610697,ok,0.0824520789930844,0.2607363674342693,4.451153496107392e-05,8.290657341411588e-05,6.941894753831673e-06,0.00044386722148526125,False,0.8271001653862937,0.7720890864729881,5.673523034570175e-07,1.395935225360768,1.403889775276184
p107_37034_3_000045_step0000,p107_37034_3_000045,0,3,5,fixed_probe,0.2613606579121535,True,True,0.021274762214515932,nan,ok,0.15539900195608852,0.491414792298201,2.232503706370869e-05,4.713304386353703e-05,8.44172645724329e-14,6.122324869295426e-13,True,0.8833065955324724,0.7633814699947834,0.00012230541469306712,1.0647931350884687,1.0656000036582947
p107_37034_3_000045_step0000,p107_37034_3_000045,0,3,5,adaptive_edge,0.4083760279877398,True,True,0.021274762214515932,0.021793436411242283,ok,0.168780778654298,0.5337316858043107,2.569525147722862e-05,5.1569975522747834e-05,0.00013121173317067885,0.004485868155459871,False,0.8824033798929276,0.7687398493289948,0.00013010868965615676,1.0652710112050892,1.071498543024063
p107_37034_3_000045_step0010,p107_37034_3_000045,10,3,5,fixed_probe,0.2613606579121535,True,True,0.012556193423756412,nan,ok,0.10954327457085991,0.3464062499971212,2.061901590766832e-05,4.045136060208282e-05,9.393603706469266e-16,1.6653345369377348e-16,True,0.8335971972883996,0.7736436687409878,1.8117388998973827e-05,1.1108082372379313,1.1094890482722402
p107_37034_3_000045_step0010,p107_37034_3_000045,10,3,5,adaptive_edge,0.36121016768483183,True,True,0.012556193423756412,0.013263335320239749,ok,0.12038320392184092,0.3806851164215319,2.165012671355241e-05,4.1250602969438403e-05,0.00011750874040082735,0.005136900414852763,False,0.8330982646110032,0.7827641479671001,2.074895522833188e-05,1.111064468796217,1.1119315773248672
p107_37034_3_000045_step0025,p107_37034_3_000045,25,3,5,fixed_probe,0.2613606579121535,True,True,0.00673996691443598,nan,ok,0.08148976536042776,0.2576932645316438,2.0336719777270673e-05,4.191856129446654e-05,1.0178400376142896e-15,1.6653345369377348e-16,True,0.7703760817228188,0.767217617481947,4.289641964567049e-06,1.150368695960013,1.1469019821819253
p107_37034_3_000045_step0025,p107_37034_3_000045,25,3,5,adaptive_edge,0.3017440499109281,True,True,0.00673996691443598,0.00747256322717995,ok,0.08647072472863046,0.2734444410679176,1.9386338358543556e-05,3.753099611009632e-05,1.1100275122058729e-15,1.6653345369377348e-16,True,0.7701896120660157,0.762476023286581,4.764731949443708e-06,1.1504124160815477,1.1498163342475891
p107_37034_3_000045_step0050,p107_37034_3_000045,50,3,5,fixed_probe,0.2613606579121535,True,True,0.00335231120224539,nan,ok,0.07453963128381305,0.2357150108059901,5.022834576379522e-05,9.062508389423059e-05,0.004686632808075269,0.039223053413929204,False,0.7158905845550791,0.7847849279642105,5.44519705671809e-06,1.201404300060541,1.1623305976390839
p107_37034_3_000045_step0050,p107_37034_3_000045,50,3,5,adaptive_edge,0.20823403390949596,True,True,0.00335231120224539,0.004280082533787778,ok,0.06594935861231147,0.20855018344214568,5.561192539693073e-05,9.969297641172133e-05,9.20261607145837e-16,1.3877787807814457e-16,True,0.7068430860585468,0.7676061876118183,4.337267562180944e-06,1.2014842515481892,1.1925769572042868
p107_37034_3_000045_step0075,p107_37034_3_000045,75,3,5,fixed_probe,0.2613606579121535,True,True,0.003774623251275902,nan,ok,0.0779487322475121,0.24649553462475407,7.216410703496463e-05,0.00011960963245020393,0.022544892120017427,0.10213191720645348,False,0.6967687538937827,0.78676662966609,1.7211321720758122e-05,1.243087287999275,0.9646044969558716
p107_37034_3_000045_step0075,p107_37034_3_000045,75,3,5,adaptive_edge,0.16,True,True,0.003774623251275902,0.004764724032268116,ok,0.059515102283433256,0.18820327839353712,8.258169105995016e-05,0.00013824940243817383,1.609423621509257e-05,0.0007712592942999696,False,0.6322285566641835,0.7722772061824799,1.2247979561451862e-05,1.2433043665231487,1.2215743636494865
p107_37034_3_000045_step0100,p107_37034_3_000045,100,3,5,fixed_probe,0.2613606579121535,False,True,0.004063566394253059,nan,ok,0.07676452079386083,0.24275072919995716,0.0003091770109877678,0.0001436419764073785,0.07091043592319901,0.2384190346696061,False,0.6616292990902655,0.7793567776679993,6.803332479920938e-05,1.118076176908017,1.0627745389938354
p107_37034_3_000045_step0100,p107_37034_3_000045,100,3,5,adaptive_edge,0.01595034773637722,True,True,0.004063566394253059,0.006201629339285758,ok,0.023421390816023104,0.07406494094758272,0.00023722226967146697,0.00022134216105106183,1.49386221968707e-14,5.904651767529856e-13,True,0.3507614064062439,0.7632136680185795,3.221739284418519e-05,1.4159554279741011,0.004198136106898292
p107_37034_3_000045_step0150,p107_37034_3_000045,150,3,5,fixed_probe,0.2613606579121535,False,True,0.004063566394253074,nan,ok,0.07676452079386083,0.24275072919995716,0.0003091770109877678,0.0001436419764073785,0.07091043592319901,0.2384190346696061,False,0.6616292990902655,0.7713453248143196,6.803332479920938e-05,1.118076176908017,1.0627745389938354
p107_37034_3_000045_step0150,p107_37034_3_000045,150,3,5,adaptive_edge,0.01595034773637722,True,True,0.004063566394253074,0.006201629339285747,ok,0.023421390816023104,0.07406494094758272,0.00023722226967146697,0.00022134216105106183,1.49386221968707e-14,5.904651767529856e-13,True,0.3507614064062439,0.7631508372724056,3.221739284418519e-05,1.4159554279741011,0.004198136106898292
p107_37034_3_000045_step0200,p107_37034_3_000045,200,3,5,fixed_probe,0.2613606579121535,False,True,0.004063566394253066,nan,ok,0.07676452079386083,0.24275072919995716,0.0003091770109877678,0.0001436419764073785,0.07091043592319901,0.2384190346696061,False,0.6616292990902655,0.7707942686975002,6.803332479920938e-05,1.118076176908017,1.0627745389938354
p107_37034_3_000045_step0200,p107_37034_3_000045,200,3,5,adaptive_edge,0.01595034773637722,True,True,0.004063566394253066,0.00620162933928575,ok,0.023421390816023104,0.07406494094758272,0.00023722226967146697,0.00022134216105106183,1.49386221968707e-14,5.904651767529856e-13,True,0.3507614064062439,0.7654505781829357,3.221739284418519e-05,1.4159554279741011,0.004198136106898292
p107_37034_3_000046_step0000,p107_37034_3_000046,0,5,2,fixed_probe,0.26941564138550106,True,True,0.023523885782822437,nan,ok,0.2085705104713815,1.0635051028535825,9.470383090759824e-06,1.9029791467978165e-05,8.350711384571201e-15,6.078471059822732e-14,True,0.8975730744527087,0.7656203173100948,0.0002114718192964882,1.4382412642532756,1.4406331417770384
p107_37034_3_000046_step0000,p107_37034_3_000046,0,5,2,adaptive_edge,0.42096193966484535,True,True,0.023523885782822437,0.02441269220592917,ok,0.23897906618799256,1.2185589218327557,8.63296486756946e-06,1.728888439113183e-05,6.447363941638532e-14,4.556910404573955e-13,True,0.8977393615560831,0.781048871576786,0.00021539180962706548,1.4389447314086423,1.4467003345489502
p107_37034_3_000046_step0010,p107_37034_3_000046,10,5,2,fixed_probe,0.26941564138550106,True,True,0.00970821659221009,nan,ok,0.162881129119525,0.8305340557764839,8.517526310363052e-06,1.7405132755323018e-05,1.993882951104384e-14,1.3528067555057532e-13,True,0.8888198061710797,0.7847032397985458,1.50179298084721e-05,1.4503255381291853,1.4491940072526859
p107_37034_3_000046_step0010,p107_37034_3_000046,10,5,2,adaptive_edge,0.3819020545290953,True,True,0.00970821659221009,0.010648629591395353,ok,0.19135375147786585,0.9757165127848222,7.201298741463796e-06,1.4425210582945423e-05,1.0569788168278584e-13,8.067990719951013e-13,True,0.8889828236970594,0.7658108659088612,1.668906300892335e-05,1.4509279310414576,1.4600836038589478
p107_37034_3_000046_step0025,p107_37034_3_000046,25,5,2,fixed_probe,0.26941564138550106,True,True,0.0031575840636715743,nan,ok,0.15112821615663022,0.7706057232371258,8.641768129882106e-06,1.8291452235777324e-05,1.8594222841435525e-14,1.3389289676979388e-13,True,0.879903187000025,0.7773084752261639,1.652977563146783e-06,1.4679873117891795,1.466294677769338
p107_37034_3_000046_step0025,p107_37034_3_000046,25,5,2,adaptive_edge,0.36836806542830636,True,True,0.0031575840636715743,0.004085342887658154,ok,0.17701902153828758,0.9026234451008298,6.862029715089624e-06,1.3060435306407344e-05,3.680223054922549e-05,0.0012506898825859758,False,0.8801635045762697,0.7851016893982887,2.3611609826984435e-06,1.468071291650294,1.4758835434913635
p107_37034_3_000046_step0050,p107_37034_3_000046,50,5,2,fixed_probe,0.26941564138550106,True,True,0.001908378962664779,nan,ok,0.14605998527048267,0.7447627150492658,9.41702636362343e-06,2.111676575491496e-05,1.0786722390263753e-14,1.2484457911909885e-13,True,0.8821990456062653,0.776385772973299,5.236458114884476e-07,1.5081160775309437,1.5084943484104083
p107_37034_3_000046_step0050,p107_37034_3_000046,50,5,2,adaptive_edge,0.3882985582271314,True,True,0.001908378962664779,0.002426506718321244,ok,0.17581582127722342,0.8964883034909037,6.777000746853429e-06,1.316719459439271e-05,4.8563804732571824e-14,5.163647287531603e-13,True,0.8824062261882856,0.78266466781497,7.652665751111964e-07,1.5079447116260911,1.5122076272964478
p107_37034_3_000046_step0075,p107_37034_3_000046,75,5,2,fixed_probe,0.26941564138550106,True,True,0.0014509608241073662,nan,ok,0.14700801492297796,0.7495967367468038,8.321638691588196e-06,1.9099520893592357e-05,7.457164320946956e-15,8.221201497349284e-14,True,0.8876452415473204,0.7729674093425274,2.852014602555896e-07,1.5108957691456204,1.511988990308025
p107_37034_3_000046_step0075,p107_37034_3_000046,75,5,2,adaptive_edge,0.40221968137067565,True,True,0.0014509608241073662,0.0018749507394102425,ok,0.18010741450439025,0.91837122110063,5.542789796758605e-06,1.0626725539447113e-05,4.067576868220918e-14,3.8813396940895473e-13,True,0.8879040997704531,0.7718033529818058,4.6852738805534844e-07,1.5108342642497132,1.5164204835891724
p107_37034_3_000046_step0100,p107_37034_3_000046,100,5,2,fixed_probe,0.26941564138550106,True,True,0.0015746641587773744,nan,ok,0.14760413553623097,0.752636367386236,8.191250144835001e-06,1.9115056514374454e-05,8.34992945602563e-15,9.459100169806334e-14,True,0.8860520447361964,0.7749205082654953,6.955347001237831e-07,1.5255037141509133,1.5261623646106084
p107_37034_3_000046_step0100,p107_37034_3_000046,100,5,2,adaptive_edge,0.3957911944785035,True,True,0.0015746641587773744,0.0020124689753407486,ok,0.1793435879465906,0.9144764545774093,5.210317052017898e-06,1.0258604825103501e-05,4.189535137238391e-14,4.1233683134578314e-13,True,0.8863120187415204,0.768435176461935,9.729505606125713e-07,1.5254313184948287,1.5310081243515015
p107_37034_3_000046_step0150,p107_37034_3_000046,150,5,2,fixed_probe,0.26941564138550106,True,True,0.0010359977868787324,nan,ok,0.1486592068885337,0.7580161967998603,7.755843295807057e-06,1.789663251493153e-05,8.340014307366754e-15,8.293365993949919e-14,True,0.8964505818948058,0.7717362381517887,2.464558352762193e-07,1.5074246689665816,1.509369325029047
p107_37034_3_000046_step0150,p107_37034_3_000046,150,5,2,adaptive_edge,0.41931180677839036,True,True,0.0010359977868787324,0.0014594752447649813,ok,0.18603337499280337,0.9485878092678283,4.6535059376718465e-06,9.078859146100034e-06,3.43978040475343e-05,0.0016115126879693853,False,0.8966859304661565,0.7753474786877632,5.101011618568448e-07,1.5073789476901467,1.5124858021736145
p107_37034_3_000046_step0200,p107_37034_3_000046,200,5,2,fixed_probe,0.26941564138550106,True,True,0.0008716192656406099,nan,ok,0.1476907800642014,0.7530781695251031,7.639471428080161e-06,1.7866705013105134e-05,8.032625676121143e-15,8.593126210598712e-14,True,0.891907714387787,0.7716063670814037,2.8943554860888627e-07,1.5354504794276893,1.5370202476582016
p107_37034_3_000046_step0200,p107_37034_3_000046,200,5,2,adaptive_edge,0.40964112325028734,True,True,0.0008716192656406099,0.0012071445071360314,ok,0.18259939172894407,0.9310778615960588,4.394109358177415e-06,8.86011215709795e-06,1.8455389916179905e-05,0.0008655228494291456,False,0.8920894889227012,0.7692982330918312,4.886681702623109e-07,1.5354385250059328,1.5403157472610474
p107_37034_3_000047_step0000,p107_37034_3_000047,0,4,4,fixed_probe,0.17289887796952125,True,True,0.01923987454061065,nan,ok,0.15404840478746204,0.6351578443966113,0.0001344434199700689,0.00024412887432909188,8.469746712389833e-15,6.569744748219364e-14,True,0.9468115917174816,0.7803778909146786,0.0002587947463082255,1.3510384333173937,1.3587833110122682
p107_37034_3_000047_step0000,p107_37034_3_000047,0,4,4,adaptive_edge,0.2701544968273769,True,True,0.01923987454061065,0.02790979069563104,ok,0.20380184656881453,0.8402965400991464,0.0001426596907109789,0.00027120018237481136,8.972956743177753e-16,2.2093438190040615e-14,True,0.9103062658846015,0.7697271890938282,0.0004643555079401383,1.3590643945972625,1.3498263955116272
p107_37034_3_000047_step0010,p107_37034_3_000047,10,4,4,fixed_probe,0.17289887796952125,True,True,0.0166275088797032,nan,ok,0.1451146799387486,0.5983231532151605,4.6929554409419155e-05,9.282785929657451e-05,3.867186445354879e-14,2.0344836926255994e-13,True,0.9577313406167621,0.7674688436090946,0.00011079210803262426,1.432912999228506,1.4432269652011296
p107_37034_3_000047_step0010,p107_37034_3_000047,10,4,4,adaptive_edge,0.42593614214226044,True,True,0.0166275088797032,0.01968831137481877,ok,0.2216336931088371,0.9138191268834644,5.116025848387157e-05,0.00010361782237368337,7.786463864942544e-05,0.0021596275262563136,False,0.9546374240042189,0.7846479304134846,0.0002319232292686604,1.4447856447693312,1.455702006816864
p107_37034_3_000047_step0025,p107_37034_3_000047,25,4,4,fixed_probe,0.17289887796952125,True,True,0.008458920882537295,nan,ok,0.11041881503292146,0.45526843743627443,2.8589617921710636e-05,5.545310851730718e-05,2.1518829987407232e-14,1.6489587473245138e-13,True,0.93883803024378,0.7708716727793217,1.7357383207495744e-05,1.4520859025736945,1.4593726304399621
p107_37034_3_000047_step0025,p107_37034_3_000047,25,4,4,adaptive_edge,0.43844839448627154,True,True,0.008458920882537295,0.010658339948122562,ok,0.18010292760081742,0.7425833939811405,3.587092008800264e-05,7.189556448749699e-05,9.543446837141668e-16,2.942091015256665e-15,True,0.9377593418013117,0.7639436796307564,4.859652017637899e-05,1.4592502460553212,1.4722679257392883
p107_37034_3_000047_step0050,p107_37034_3_000047,50,4,4,fixed_probe,0.17289887796952125,True,True,0.005756918387816918,nan,ok,0.10277977840954387,0.4237718825601269,2.4737485860452667e-05,4.7031314680432297e-05,2.6611776702715813e-14,2.690625500179067e-13,True,0.9133505309515688,0.7758712731301785,4.753456103548629e-06,1.4530412695597892,1.4594592872294316
p107_37034_3_000047_step0050,p107_37034_3_000047,50,4,4,adaptive_edge,0.40708976914469575,True,True,0.005756918387816918,0.007267582972792627,ok,0.1598923169149579,0.6592529113651048,2.979494855761247e-05,5.528702601507688e-05,1.0234122402963096e-15,2.7755575615628914e-16,True,0.9121826671086547,0.7740096189081669,1.2183170456251553e-05,1.4577084862701895,1.4703965783119202
p107_37034_3_000047_step0075,p107_37034_3_000047,75,4,4,fixed_probe,0.17289887796952125,True,True,0.004354351478776003,nan,ok,0.09890133916774548,0.40778066790365164,2.151531921282851e-05,4.0704649280916895e-05,2.2551881843806205e-14,2.416400413096653e-13,True,0.8964982360793958,0.7654935233294964,2.1348254083303714e-06,1.433209221143397,1.437188638413036
p107_37034_3_000047_step0075,p107_37034_3_000047,75,4,4,adaptive_edge,0.3908262213281587,True,True,0.004354351478776003,0.005513854065428667,ok,0.14999526347993958,0.6184463146701421,2.3277314023233114e-05,4.399409340455831e-05,1.0819147818168478e-15,2.7755575615628914e-16,True,0.8953230932075033,0.7667143009603024,5.583998669855992e-06,1.4368281187823602,1.447390615940094
p107_37034_3_000047_step0100,p107_37034_3_000047,100,4,4,fixed_probe,0.17289887796952125,True,True,0.0032476104596831415,nan,ok,0.095678326136532,0.3944918447432164,1.8705605147978956e-05,3.591759034375096e-05,9.827898988145452e-15,9.94482274307984e-14,True,0.8900888462549544,0.7638369686901569,1.3753670783893376e-06,1.425514530428769,1.427534105511844
p107_37034_3_000047_step0100,p107_37034_3_000047,100,4,4,adaptive_edge,0.40240121510102367,True,True,0.0032476104596831415,0.004069827438425142,ok,0.1471412435973012,0.6066788892364112,1.876407192677414e-05,3.690951938433214e-05,2.945527886965897e-05,0.0013716918343404938,False,0.8892972197619738,0.7688648998737335,3.504703768165827e-06,1.4288342669936078,1.4391657710075378
p107_37034_3_000047_step0150,p107_37034_3_000047,150,4,4,fixed_probe,0.17289887796952125,True,True,0.002217750700314007,nan,ok,0.09400520744409022,0.3875933996500835,1.7209189304827033e-05,3.342288045390916e-05,6.252782765427429e-15,5.33739719088544e-14,True,0.8902355040719073,0.7723381705582142,9.42301442764202e-07,1.4528377288356915,1.4540363110123582
p107_37034_3_000047_step0150,p107_37034_3_000047,150,4,4,adaptive_edge,0.41217841582693415,True,True,0.002217750700314007,0.002777954680596814,ok,0.146332200307163,0.6033431182954742,1.6175105403796748e-05,3.085739250751071e-05,1.8469573398910034e-05,0.0008841026797016815,False,0.88948017372738,0.7746944762766361,2.531641554266263e-06,1.456093501985998,1.4673874378204346
p107_37034_3_000047_step0200,p107_37034_3_000047,200,4,4,fixed_probe,0.17289887796952125,True,True,0.0018892017613350348,nan,ok,0.0940001906617576,0.38757271492662543,1.7081199446138937e-05,3.292708753865201e-05,7.161960377889467e-15,6.261657858885883e-14,True,0.8886047413275799,0.7765406183898449,8.372531000972645e-07,1.4588459645612504,1.4594961892087497
p107_37034_3_000047_step0200,p107_37034_3_000047,200,4,4,adaptive_edge,0.40443627551885597,True,True,0.0018892017613350348,0.0023310285823968926,ok,0.1448562512102857,0.597257624271014,1.5374251459787277e-05,2.9325348249171513e-05,1.1219598166523495e-15,2.7755575615628914e-16,True,0.8878461384729809,0.7712424397468567,2.0834181702837453e-06,1.4619990729268213,1.4712408781051636
p107_37034_3_000050_step0000,p107_37034_3_000050,0,7,1,fixed_probe,0.20250250173542564,True,True,0.037837765902736395,nan,ok,0.3813816948327968,2.6967758263668906,5.593374686680674e-05,0.00010769098503192869,4.800849178576927e-16,1.3877787807814457e-16,True,0.9537708912580062,0.7656551040709019,0.0008981853252012088,1.9610043553038774,1.9623869124298094
p107_37034_3_000050_step0000,p107_37034_3_000050,0,7,1,adaptive_edge,0.3164101589616025,True,True,0.037837765902736395,0.041307206615489825,ok,0.44954178185894805,3.1787404237914583,3.8155721469691284e-05,4.9397943941369244e-05,6.112242226393281e-16,2.220446049250313e-16,True,0.9456057909245805,0.7647240050137043,0.0009351827054333946,1.9800468112562917,1.9780200272798538
