case,iteration,current_score,running_best
6,96,75.16925623523548,76.49731975845945
6,97,75.1378519787658,76.49731975845945
6,98,75.1477851490267,76.49731975845945
6,99,75.19860823631632,76.49731975845945
6,100,75.18384104126075,76.49731975845945
6,101,75.24735170005935,76.49731975845945
6,102,75.23129894236516,76.49731975845945
6,103,75.24400665675532,76.49731975845945
6,104,75.19937637141702,76.49731975845945
6,105,75.20993781093333,76.49731975845945
6,106,75.20983021004486,76.49731975845945
6,107,75.20755904396357,76.49731975845945
6,108,75.21145173936866,76.49731975845945
6,109,75.25979300090572,76.49731975845945
6,110,75.22172450242864,76.49731975845945
6,111,75.25767145542494,76.49731975845945
6,112,75.24504705237689,76.49731975845945
6,113,75.29265100912403,76.49731975845945
6,114,75.2268816506188,76.49731975845945
6,115,75.19169056737186,76.49731975845945
6,116,75.23451094475011,76.49731975845945
6,117,75.15632006505044,76.49731975845945
6,118,75.24411472233916,76.49731975845945
6,119,75.26792675547215,76.49731975845945
6,120,75.40410767969576,76.49731975845945
6,121,75.50139202598044,76.49731975845945
6,122,75.53720544613037,76.49731975845945
6,123,75.63064213943622,76.49731975845945
6,124,75.62592323871912,76.49731975845945
6,125,75.61801794615361,76.49731975845945
6,126,75.70602726947925,76.49731975845945
6,127,75.74159742600274,76.49731975845945
6,128,75.80033863331653,76.49731975845945
6,129,75.8261688755316,76.49731975845945
6,130,75.8299396930621,76.49731975845945
6,131,75.71721726739334,76.49731975845945
6,132,75.82293243235083,76.49731975845945
6,133,75.88397790048128,76.49731975845945
6,134,75.8560115754016,76.49731975845945
6,135,75.9107259835071,76.49731975845945
6,136,76.05184813953828,76.49731975845945
6,137,76.11645973906302,76.49731975845945
6,138,76.11798196982821,76.49731975845945
6,139,76.07070487389774,76.49731975845945
6,140,76.00436425463317,76.49731975845945
6,141,76.06427627081567,76.49731975845945
6,142,76.05536581767873,76.49731975845945
6,143,76.00942120595914,76.49731975845945
6,144,76.09334508467242,76.49731975845945
6,145,76.09256798641024,76.49731975845945
6,146,75.93665848283285,76.49731975845945
6,147,75.9387293952261,76.49731975845945
6,148,75.93954005768241,76.49731975845945
6,149,75.9240506415769,76.49731975845945
6,150,75.80599097533627,76.49731975845945
6,151,75.74103364329949,76.49731975845945
6,152,75.6831952889026,76.49731975845945
6,153,75.72699919763593,76.49731975845945
6,154,75.72910061768086,76.49731975845945
6,155,75.73578187972828,76.49731975845945
6,156,75.77608626194336,76.49731975845945
6,157,75.69046925046985,76.49731975845945
6,158,75.70158910934018,76.49731975845945
6,159,75.62441568822227,76.49731975845945
6,160,75.5819740167482,76.49731975845945
6,161,75.67335292723038,76.49731975845945
6,162,75.67212986766322,76.49731975845945
6,163,75.67131917199595,76.49731975845945
6,164,75.67100945288355,76.49731975845945
6,165,75.70698424303353,76.49731975845945
6,166,75.74392105965794,76.49731975845945
6,167,75.7478749654047,76.49731975845945
6,168,75.83407362685634,76.49731975845945
6,169,75.85886093367252,76.49731975845945
6,170,75.86371579597781,76.49731975845945
6,171,75.89796216382567,76.49731975845945
6,172,75.96779899271031,76.49731975845945
6,173,75.91295575743115,76.49731975845945
6,174,75.9431332311811,76.49731975845945
6,175,75.74425697535814,76.49731975845945
6,176,75.79757574720286,76.49731975845945
6,177,75.67803405367971,76.49731975845945
6,178,75.69284882986622,76.49731975845945
6,179,75.52725600397886,76.49731975845945
6,180,75.35974415245835,76.49731975845945
6,181,75.30666677092194,76.49731975845945
6,182,75.2537955641177,76.49731975845945
6,183,75.25475987339594,76.49731975845945
6,184,75.24492005545606,76.49731975845945
6,185,75.27745542699911,76.49731975845945
6,186,75.27492419408416,76.49731975845945
6,187,75.3881596356008,76.49731975845945
6,188,75.49464421545092,76.49731975845945
6,189,75.51346048501921,76.49731975845945
6,190,75.43647683103833,76.49731975845945
6,191,75.43917350771106,76.49731975845945
6,192,75.34856123543555,76.49731975845945
6,193,75.39560593475119,76.49731975845945
6,194,75.44022913062636,76.49731975845945
6,195,75.416688971307,76.49731975845945
6,196,75.41385207116505,76.49731975845945
6,197,75.3115518651411,76.49731975845945
6,198,75.27466657576016,76.49731975845945
6,199,75.20773055174617,76.49731975845945
6,200,75.21552617625174,76.49731975845945
1,0,72.69011834714561,72.69011834714561
1,1,72.74926893691855,72.74926893691855
1,2,72.8670669452867,72.8670669452867
1,3,72.8830576875161,72.8830576875161
1,4,72.9720226349593,72.9720226349593
1,5,73.12406073478934,73.12406073478934
1,6,73.18525756533438,73.18525756533438
1,7,73.21874348696832,73.21874348696832
1,8,73.25782431022506,73.25782431022506
1,9,73.31768997776591,73.31768997776591
1,10,73.36606801814565,73.36606801814565
1,11,73.32165742435042,73.36606801814565
1,12,73.4104416189512,73.4104416189512
1,13,73.43434648357395,73.43434648357395
1,14,73.46431166675045,73.46431166675045
1,15,73.57006595298398,73.57006595298398
1,16,73.61742040203067,73.61742040203067
1,17,73.69601842208648,73.69601842208648
1,18,73.70178876205833,73.70178876205833
1,19,73.75776942147768,73.75776942147768
1,20,73.76172583911857,73.76172583911857
1,21,73.80592775573055,73.80592775573055
1,22,73.83156475833063,73.83156475833063
1,23,73.70553047827298,73.83156475833063
1,24,73.82732841097135,73.83156475833063
1,25,73.86492830986236,73.86492830986236
1,26,73.8684356436989,73.8684356436989
1,27,73.87699725549906,73.87699725549906
1,28,73.84578779044526,73.87699725549906
1,29,73.9237473778207,73.9237473778207
1,30,73.70210083211883,73.9237473778207
1,31,73.7729356646364,73.9237473778207
1,32,73.65759510928669,73.9237473778207
1,33,73.62167059107175,73.9237473778207
1,34,73.72239884139775,73.9237473778207
1,35,73.74032008150036,73.9237473778207
1,36,73.71156195284283,73.9237473778207
1,37,73.66976562367161,73.9237473778207
1,38,73.50489243255558,73.9237473778207
1,39,73.4767311777567,73.9237473778207
1,40,73.48996191207836,73.9237473778207
1,41,73.55797989727809,73.9237473778207
1,42,73.63618995580016,73.9237473778207
1,43,73.71999024012241,73.9237473778207
1,44,73.95069027870426,73.95069027870426
1,45,73.99813284566879,73.99813284566879
1,46,74.16318532969652,74.16318532969652
1,47,74.16973187235578,74.16973187235578
1,48,74.28918417505807,74.28918417505807
1,49,74.3557228584783,74.3557228584783
1,50,74.36118778668246,74.36118778668246
1,51,74.29478431683316,74.36118778668246
1,52,74.12286763218995,74.36118778668246
1,53,74.15776986048203,74.36118778668246
1,54,74.12697445797677,74.36118778668246
1,55,74.03208555423687,74.36118778668246
1,56,74.0294400108287,74.36118778668246
1,57,73.99358443848595,74.36118778668246
1,58,74.06230746154814,74.36118778668246
1,59,73.94673570880083,74.36118778668246
1,60,74.01178110252354,74.36118778668246
1,61,73.9455626042679,74.36118778668246
1,62,73.95277373896413,74.36118778668246
1,63,73.81737807238524,74.36118778668246
1,64,73.65952617554034,74.36118778668246
1,65,73.70950971902793,74.36118778668246
1,66,73.71151991737663,74.36118778668246
1,67,73.67377029930104,74.36118778668246
1,68,73.62221337927078,74.36118778668246
1,69,73.69904079231132,74.36118778668246
1,70,73.79395238142504,74.36118778668246
1,71,73.86371411007836,74.36118778668246
1,72,73.90139689518955,74.36118778668246
1,73,73.96151249969685,74.36118778668246
1,74,73.8103264802467,74.36118778668246
1,75,73.8603835745523,74.36118778668246
1,76,73.78887152173914,74.36118778668246
1,77,73.70417689898625,74.36118778668246
1,78,73.71758653533846,74.36118778668246
1,79,73.76781343069884,74.36118778668246
1,80,73.81509568334563,74.36118778668246
1,81,73.76496810882627,74.36118778668246
1,82,73.7033411704388,74.36118778668246
1,83,73.65830360170575,74.36118778668246
1,84,73.65332701842372,74.36118778668246
1,85,73.62610437519356,74.36118778668246
1,86,73.59562054367052,74.36118778668246
1,87,73.71142349677804,74.36118778668246
1,88,73.74012656748667,74.36118778668246
1,89,73.84817241213173,74.36118778668246
1,90,73.9459558085127,74.36118778668246
1,91,73.94687748921547,74.36118778668246
1,92,73.96254098432568,74.36118778668246
1,93,74.04671794899686,74.36118778668246
1,94,74.03654173513918,74.36118778668246
1,95,74.16244622339347,74.36118778668246
1,96,74.14312286501367,74.36118778668246
1,97,74.27704795115767,74.36118778668246
1,98,74.36961641614792,74.36961641614792
1,99,74.39067815946265,74.39067815946265
1,100,74.52918206660031,74.52918206660031
1,101,74.45787438800124,74.52918206660031
1,102,74.47402951698689,74.52918206660031
1,103,74.54214901934265,74.54214901934265
1,104,74.50594656710706,74.54214901934265
1,105,74.33129510134819,74.54214901934265
1,106,74.43698042407676,74.54214901934265
1,107,74.46425485896033,74.54214901934265
1,108,74.35607476421494,74.54214901934265
1,109,74.49290229593726,74.54214901934265
1,110,74.63352101283915,74.63352101283915
1,111,74.67966677435989,74.67966677435989
1,112,74.68766364716208,74.68766364716208
1,113,74.74956046568792,74.74956046568792
1,114,74.83163252893432,74.83163252893432
1,115,74.8536194589073,74.8536194589073
1,116,74.74430890508718,74.8536194589073
1,117,74.53273419781272,74.8536194589073
1,118,74.44512579458274,74.8536194589073
1,119,74.53638435009846,74.8536194589073
1,120,74.60884116277118,74.8536194589073
1,121,74.61348420389665,74.8536194589073
1,122,74.81578341372142,74.8536194589073
1,123,74.86246635296298,74.86246635296298
1,124,74.71205845761381,74.86246635296298
1,125,74.92200959937303,74.92200959937303
1,126,74.92239512390996,74.92239512390996
1,127,75.00267950182015,75.00267950182015
1,128,75.05496280897184,75.05496280897184
1,129,75.11899066499949,75.11899066499949
1,130,75.12438339107857,75.12438339107857
1,131,75.26598295037482,75.26598295037482
1,132,75.3660025947535,75.3660025947535
1,133,75.41935873897542,75.41935873897542
1,134,75.62915328381845,75.62915328381845
1,135,75.66219217849279,75.66219217849279
1,136,75.8747281024472,75.8747281024472
1,137,75.96761563523312,75.96761563523312
1,138,75.8439251806622,75.96761563523312
1,139,76.0107134332762,76.0107134332762
1,140,75.96545020923999,76.0107134332762
1,141,75.83320232946326,76.0107134332762
1,142,75.90534336626679,76.0107134332762
1,143,75.75050754423222,76.0107134332762
1,144,75.7003689499369,76.0107134332762
1,145,75.80300806992167,76.0107134332762
1,146,75.7434976936628,76.0107134332762
1,147,75.82605902858981,76.0107134332762
1,148,75.82046303368038,76.0107134332762
1,149,75.94253158954895,76.0107134332762
1,150,75.91356784323098,76.0107134332762
1,151,75.79997758600207,76.0107134332762
1,152,75.6805146298712,76.0107134332762
1,153,75.71031045966669,76.0107134332762
1,154,75.73791983449541,76.0107134332762
1,155,75.84868207976953,76.0107134332762
1,156,75.89944668984391,76.0107134332762
1,157,75.97888031373247,76.0107134332762
1,158,76.0456928172121,76.0456928172121
1,159,76.1288427306238,76.1288427306238
1,160,76.12459309502168,76.1288427306238
1,161,76.0158166108366,76.1288427306238
1,162,75.98885531522498,76.1288427306238
1,163,75.96057762521767,76.1288427306238
1,164,75.7226654690341,76.1288427306238
1,165,75.75179072689019,76.1288427306238
1,166,75.73361439633229,76.1288427306238
1,167,75.67311438294107,76.1288427306238
1,168,75.5908250910521,76.1288427306238
1,169,75.48176092186266,76.1288427306238
1,170,75.51009332026331,76.1288427306238
1,171,75.52019755266826,76.1288427306238
1,172,75.59567815751736,76.1288427306238
1,173,75.7984639316394,76.1288427306238
1,174,75.88323505375126,76.1288427306238
1,175,76.0587537977403,76.1288427306238
1,176,76.13787825790996,76.13787825790996
1,177,76.37305236895007,76.37305236895007
1,178,76.40495607125203,76.40495607125203
1,179,76.4657094026512,76.4657094026512
1,180,76.5263454227186,76.5263454227186
1,181,76.59331852258313,76.59331852258313
1,182,76.70143974803841,76.70143974803841
1,183,76.78987471509303,76.78987471509303
1,184,76.88470032504311,76.88470032504311
1,185,77.16529006209714,77.16529006209714
1,186,77.40952892728579,77.40952892728579
1,187,77.50087247384869,77.50087247384869
1,188,77.57018954486786,77.57018954486786
1,189,77.59367259166231,77.59367259166231
1,190,77.63732640764745,77.63732640764745
1,191,77.57973947291178,77.63732640764745
1,192,77.55241567578308,77.63732640764745
1,193,77.5549039105966,77.63732640764745
1,194,77.5731059340156,77.63732640764745
1,195,77.58119063858774,77.63732640764745
1,196,77.61419723365286,77.63732640764745
1,197,77.55762107951865,77.63732640764745
1,198,77.6602244549659,77.6602244549659
1,199,77.76999728541466,77.76999728541466
1,200,77.89136711971571,77.89136711971571
3,0,74.01342441498782,74.01342441498782
3,1,73.98880938262586,74.01342441498782
3,2,74.00547731842997,74.01342441498782
3,3,74.11784073456502,74.11784073456502
3,4,74.26328334135893,74.26328334135893
3,5,74.19939224808519,74.26328334135893
3,6,74.39672952045277,74.39672952045277
3,7,74.42944722691315,74.42944722691315
3,8,74.46965297256787,74.46965297256787
3,9,74.52700665897098,74.52700665897098
3,10,74.55417363779733,74.55417363779733
3,11,74.66643264328225,74.66643264328225
3,12,74.78370929014339,74.78370929014339
3,13,74.7824952722925,74.78370929014339
3,14,74.83697941226895,74.83697941226895
3,15,74.969205815807,74.969205815807
3,16,75.10206363718586,75.10206363718586
3,17,75.15880160952985,75.15880160952985
3,18,75.22228826035634,75.22228826035634
3,19,75.25690197359765,75.25690197359765
3,20,75.21694229707958,75.25690197359765
3,21,75.27777290934542,75.27777290934542
3,22,75.42855321004002,75.42855321004002
3,23,75.36684921057184,75.42855321004002
3,24,75.52338590184878,75.52338590184878
3,25,75.57395890976605,75.57395890976605
3,26,75.6233963960986,75.6233963960986
3,27,75.65685505015279,75.65685505015279
3,28,75.64361996795951,75.65685505015279
3,29,75.65777792601662,75.65777792601662
3,30,75.70843057981415,75.70843057981415
3,31,75.79856648764121,75.79856648764121
3,32,75.85367066754593,75.85367066754593
3,33,75.91665220403664,75.91665220403664
3,34,75.96597074349471,75.96597074349471
3,35,75.82005563167961,75.96597074349471
3,36,75.88148708720279,75.96597074349471
3,37,75.96019368395011,75.96597074349471
3,38,75.95966560961425,75.96597074349471
3,39,76.01929391514466,76.01929391514466
3,40,76.0138017220466,76.01929391514466
3,41,76.08858902437665,76.08858902437665
3,42,76.12315990335837,76.12315990335837
3,43,76.32393493298669,76.32393493298669
3,44,76.4340302503876,76.4340302503876
3,45,76.35125201045051,76.4340302503876
3,46,76.35049639470577,76.4340302503876
3,47,76.3108094417132,76.4340302503876
3,48,76.36504633007809,76.4340302503876
3,49,76.48985678558566,76.48985678558566
3,50,76.6044456613084,76.6044456613084
3,51,76.62000388998862,76.62000388998862
3,52,76.57971545121961,76.62000388998862
3,53,76.7857641777725,76.7857641777725
3,54,76.81558119959263,76.81558119959263
3,55,76.94285715643534,76.94285715643534
3,56,76.86842884293921,76.94285715643534
3,57,76.86200007385861,76.94285715643534
3,58,76.88143122102677,76.94285715643534
3,59,77.05099846278291,77.05099846278291
3,60,77.06712915308218,77.06712915308218
3,61,77.11616163813864,77.11616163813864
3,62,77.13970325474509,77.13970325474509
3,63,77.05515299503256,77.13970325474509
3,64,76.98286818278251,77.13970325474509
3,65,76.84757281885707,77.13970325474509
3,66,76.78218841784366,77.13970325474509
3,67,76.7335872664179,77.13970325474509
3,68,76.8731668686168,77.13970325474509
3,69,76.89248504690276,77.13970325474509
3,70,76.83742052537899,77.13970325474509
3,71,76.96641735359391,77.13970325474509
3,72,77.02601127169395,77.13970325474509
3,73,77.00502247780702,77.13970325474509
3,74,76.89603852006526,77.13970325474509
3,75,77.00813088103473,77.13970325474509
3,76,76.82748612135926,77.13970325474509
3,77,76.84686067059876,77.13970325474509
3,78,76.8599819852603,77.13970325474509
3,79,76.94487758428382,77.13970325474509
3,80,77.10896312125459,77.13970325474509
3,81,77.06090868855617,77.13970325474509
3,82,77.16241676458486,77.16241676458486
3,83,77.12778330563499,77.16241676458486
3,84,77.02553694148229,77.16241676458486
3,85,76.78585082799069,77.16241676458486
3,86,76.85104034464074,77.16241676458486
3,87,76.7586526908153,77.16241676458486
3,88,76.65088272369846,77.16241676458486
3,89,76.59100698153792,77.16241676458486
3,90,76.76200601404396,77.16241676458486
3,91,76.61701360328226,77.16241676458486
3,92,76.6214360587388,77.16241676458486
3,93,76.64371906835143,77.16241676458486
3,94,76.53591002851549,77.16241676458486
3,95,76.43153865482832,77.16241676458486
3,96,76.37630695781418,77.16241676458486
3,97,76.1379759680957,77.16241676458486
3,98,75.94833077571003,77.16241676458486
3,99,75.89699660954825,77.16241676458486
3,100,75.74812742461872,77.16241676458486
3,101,75.56001306891694,77.16241676458486
3,102,75.6674401517256,77.16241676458486
3,103,75.67374789802685,77.16241676458486
3,104,75.8686448147481,77.16241676458486
3,105,75.99795668688121,77.16241676458486
3,106,76.03899505782206,77.16241676458486
3,107,76.14128649384699,77.16241676458486
3,108,76.32677954548359,77.16241676458486
3,109,76.39023764552411,77.16241676458486
3,110,76.29794479360012,77.16241676458486
3,111,76.4066701275743,77.16241676458486
3,112,76.40998505642489,77.16241676458486
3,113,76.48333250333451,77.16241676458486
3,114,76.65842824379921,77.16241676458486
3,115,76.68652310290199,77.16241676458486
3,116,76.80549857106004,77.16241676458486
3,117,76.8199437113534,77.16241676458486
3,118,76.88428209904902,77.16241676458486
3,119,76.95550675522625,77.16241676458486
3,120,76.89696875029742,77.16241676458486
3,121,76.96834091730288,77.16241676458486
3,122,77.0573585066357,77.16241676458486
3,123,77.05416443769617,77.16241676458486
3,124,76.91516209707277,77.16241676458486
3,125,76.84381130260425,77.16241676458486
3,126,76.87060389538341,77.16241676458486
3,127,76.91024667743852,77.16241676458486
3,128,76.92391833526688,77.16241676458486
3,129,76.91357398468794,77.16241676458486
3,130,76.96472271587496,77.16241676458486
3,131,77.01902010547134,77.16241676458486
3,132,77.12429153523243,77.16241676458486
3,133,77.15836608205788,77.16241676458486
3,134,77.27988129535831,77.27988129535831
3,135,77.32688642491675,77.32688642491675
3,136,77.36828219764186,77.36828219764186
3,137,77.36562239101784,77.36828219764186
3,138,77.48694089947215,77.48694089947215
3,139,77.54716666261206,77.54716666261206
3,140,77.5506029095994,77.5506029095994
3,141,77.64461736801405,77.64461736801405
3,142,77.62272791778867,77.64461736801405
3,143,77.42695991858416,77.64461736801405
3,144,77.26176751743697,77.64461736801405
3,145,77.03315963465573,77.64461736801405
3,146,76.95629433288606,77.64461736801405
3,147,77.0052944604829,77.64461736801405
3,148,77.06633506954809,77.64461736801405
3,149,77.01452150177636,77.64461736801405
3,150,77.03027630458348,77.64461736801405
3,151,76.99010057676965,77.64461736801405
3,152,76.62537596405394,77.64461736801405
3,153,76.64930327690989,77.64461736801405
3,154,76.48130301683872,77.64461736801405
3,155,76.34761830701784,77.64461736801405
3,156,76.46216120685288,77.64461736801405
3,157,76.3362698016451,77.64461736801405
3,158,76.16504574179555,77.64461736801405
3,159,76.25827885427839,77.64461736801405
3,160,76.28485874694427,77.64461736801405
3,161,76.43862816117762,77.64461736801405
3,162,76.3332638579223,77.64461736801405
3,163,76.32714378143525,77.64461736801405
3,164,76.28110412316349,77.64461736801405
3,165,76.21850777180869,77.64461736801405
3,166,76.30722911211771,77.64461736801405
3,167,76.23628922417696,77.64461736801405
3,168,76.16514026070854,77.64461736801405
3,169,76.31656608585237,77.64461736801405
3,170,76.4945948230664,77.64461736801405
3,171,76.67045501727856,77.64461736801405
3,172,76.67033087656378,77.64461736801405
3,173,76.28620526065593,77.64461736801405
3,174,76.11274111524328,77.64461736801405
3,175,75.69281206774295,77.64461736801405
3,176,75.58433402917996,77.64461736801405
3,177,75.37398641363252,77.64461736801405
3,178,75.36096767497081,77.64461736801405
3,179,75.20438455591912,77.64461736801405
3,180,75.10668284237681,77.64461736801405
3,181,75.04863336912729,77.64461736801405
3,182,75.0422829902092,77.64461736801405
3,183,74.89505598644264,77.64461736801405
3,184,74.8786900357767,77.64461736801405
3,185,74.82652896830061,77.64461736801405
3,186,74.81174668659422,77.64461736801405
3,187,74.85619468585836,77.64461736801405
3,188,74.7257816922072,77.64461736801405
3,189,74.70937181772888,77.64461736801405
3,190,74.74266146831111,77.64461736801405
3,191,74.74623672417789,77.64461736801405
3,192,74.79067239295605,77.64461736801405
3,193,74.86745129884793,77.64461736801405
3,194,75.00963107500677,77.64461736801405
3,195,75.0595918425077,77.64461736801405
3,196,75.08246347339575,77.64461736801405
3,197,75.25679475959465,77.64461736801405
3,198,75.34549985965036,77.64461736801405
3,199,75.49226724065902,77.64461736801405
3,200,75.56039730635523,77.64461736801405
5,0,79.3216530799529,79.3216530799529
5,1,79.18107879882261,79.3216530799529
5,2,79.27327107840688,79.3216530799529
5,3,79.30557664032558,79.3216530799529
5,4,79.38814307441481,79.38814307441481
5,5,79.30321704126584,79.38814307441481
5,6,79.39943867045201,79.39943867045201
5,7,79.311784137212,79.39943867045201
5,8,79.34020481391778,79.39943867045201
5,9,79.46687812761839,79.46687812761839
5,10,79.52919733716071,79.52919733716071
5,11,79.50223542262381,79.52919733716071
5,12,79.53085836522779,79.53085836522779
5,13,79.46988972675767,79.53085836522779
5,14,79.52880345325455,79.53085836522779
5,15,79.57713362342722,79.57713362342722
5,16,79.57813178147093,79.57813178147093
5,17,79.57242231200024,79.57813178147093
5,18,79.60547719286977,79.60547719286977
5,19,79.6088153687071,79.6088153687071
5,20,79.54962849803411,79.6088153687071
5,21,79.49811379267962,79.6088153687071
5,22,79.46461895549099,79.6088153687071
5,23,79.41998277716642,79.6088153687071
5,24,79.43675358832496,79.6088153687071
5,25,79.36421230631403,79.6088153687071
5,26,79.40333767101589,79.6088153687071
5,27,79.29506621815736,79.6088153687071
5,28,79.48367614340485,79.6088153687071
5,29,79.50438246115101,79.6088153687071
5,30,79.4872413361147,79.6088153687071
5,31,79.32622516973943,79.6088153687071
5,32,79.45484938639028,79.6088153687071
5,33,79.48917933388897,79.6088153687071
5,34,79.47392582695888,79.6088153687071
5,35,79.47379341320121,79.6088153687071
5,36,79.44670463167805,79.6088153687071
5,37,79.36447487023409,79.6088153687071
5,38,79.29040188561908,79.6088153687071
5,39,79.32834408281673,79.6088153687071
5,40,79.3580332251565,79.6088153687071
5,41,79.4052801949848,79.6088153687071
5,42,79.3540082265639,79.6088153687071
5,43,79.3330180086886,79.6088153687071
5,44,79.4521647875935,79.6088153687071
5,45,79.48159883352558,79.6088153687071
5,46,79.41267416013216,79.6088153687071
5,47,79.4462027649468,79.6088153687071
5,48,79.35544541871835,79.6088153687071
5,49,79.42672339516717,79.6088153687071
5,50,79.46831978229656,79.6088153687071
5,51,79.4511481863517,79.6088153687071
5,52,79.4003035409133,79.6088153687071
5,53,79.47425509104397,79.6088153687071
5,54,79.43469775060116,79.6088153687071
5,55,79.42325167120883,79.6088153687071
5,56,79.43203900648423,79.6088153687071
5,57,79.50131602900595,79.6088153687071
5,58,79.43372559069131,79.6088153687071
5,59,79.43993895121308,79.6088153687071
5,60,79.48659386096423,79.6088153687071
5,61,79.41595396459246,79.6088153687071
5,62,79.43356746647636,79.6088153687071
5,63,79.5257676086371,79.6088153687071
5,64,79.53004290053534,79.6088153687071
5,65,79.58070977391334,79.6088153687071
5,66,79.46430921251782,79.6088153687071
5,67,79.54086722606755,79.6088153687071
5,68,79.38304490068157,79.6088153687071
5,69,79.45938411051281,79.6088153687071
5,70,79.37014848971867,79.6088153687071
5,71,79.285462972014,79.6088153687071
5,72,79.3726475784669,79.6088153687071
5,73,79.12571914587878,79.6088153687071
5,74,79.09261330436628,79.6088153687071
5,75,79.01372202049822,79.6088153687071
5,76,79.04765864970867,79.6088153687071
5,77,78.94458805445063,79.6088153687071
5,78,78.88480539199573,79.6088153687071
5,79,78.79920037470329,79.6088153687071
5,80,78.93994222758667,79.6088153687071
5,81,78.91123713619292,79.6088153687071
5,82,78.87734406848281,79.6088153687071
5,83,78.91401672671967,79.6088153687071
5,84,78.8312992657287,79.6088153687071
5,85,78.90115692303414,79.6088153687071
5,86,78.9277598052363,79.6088153687071
5,87,78.91286696362165,79.6088153687071
5,88,78.93960729277161,79.6088153687071
5,89,78.92635620621076,79.6088153687071
5,90,78.93158782367452,79.6088153687071
5,91,78.96804651441312,79.6088153687071
5,92,78.90893634339842,79.6088153687071
5,93,78.93518641870638,79.6088153687071
5,94,79.00380834838974,79.6088153687071
5,95,78.9800396395075,79.6088153687071
5,96,79.07228616570531,79.6088153687071
5,97,79.10126138866354,79.6088153687071
5,98,79.15794579635639,79.6088153687071
5,99,79.26555409476452,79.6088153687071
5,100,79.306392554745,79.6088153687071
5,101,79.24577247398932,79.6088153687071
5,102,79.26501200468996,79.6088153687071
5,103,79.25917818605839,79.6088153687071
5,104,79.19065805728295,79.6088153687071
5,105,79.12432094226938,79.6088153687071
5,106,79.09599675583576,79.6088153687071
5,107,79.01336168413059,79.6088153687071
5,108,79.00873576297457,79.6088153687071
5,109,79.02165805764231,79.6088153687071
5,110,79.0630989638506,79.6088153687071
5,111,79.18984349959773,79.6088153687071
5,112,79.23067517352553,79.6088153687071
5,113,79.24107390704245,79.6088153687071
5,114,79.19628419051722,79.6088153687071
5,115,79.12075009729499,79.6088153687071
5,116,79.1396773867016,79.6088153687071
5,117,79.22332431299762,79.6088153687071
5,118,79.28783852937124,79.6088153687071
5,119,79.30963783168964,79.6088153687071
5,120,79.29154827509926,79.6088153687071
5,121,79.31347816778859,79.6088153687071
5,122,79.32943248339137,79.6088153687071
5,123,79.27178881313739,79.6088153687071
5,124,79.34835426290925,79.6088153687071
5,125,79.38180988087929,79.6088153687071
5,126,79.36353219420256,79.6088153687071
5,127,79.3496842620353,79.6088153687071
5,128,79.37515660044488,79.6088153687071
5,129,79.38573788061058,79.6088153687071
5,130,79.38286513696089,79.6088153687071
5,131,79.365928013416,79.6088153687071
5,132,79.3930723009168,79.6088153687071
5,133,79.37196086040436,79.6088153687071
5,134,79.39954709848773,79.6088153687071
5,135,79.51617739894124,79.6088153687071
5,136,79.36056205905676,79.6088153687071
5,137,79.36396815296189,79.6088153687071
5,138,79.28823806533268,79.6088153687071
5,139,79.16552177258795,79.6088153687071
5,140,79.05229375577576,79.6088153687071
5,141,78.9447800269719,79.6088153687071
5,142,78.79286358180383,79.6088153687071
5,143,78.64906610787101,79.6088153687071
5,144,78.73016535256502,79.6088153687071
5,145,78.73860820624935,79.6088153687071
5,146,78.70181135571562,79.6088153687071
5,147,78.65261406406006,79.6088153687071
5,148,78.48324986684824,79.6088153687071
5,149,78.4179370906222,79.6088153687071
5,150,78.40553823836053,79.6088153687071
5,151,78.33195507066574,79.6088153687071
5,152,78.09634528304098,79.6088153687071
5,153,78.16462525733422,79.6088153687071
5,154,78.05439030842791,79.6088153687071
5,155,77.97197512917715,79.6088153687071
5,156,77.85107155089719,79.6088153687071
5,157,77.77728685207354,79.6088153687071
5,158,77.89011883135882,79.6088153687071
5,159,77.8943691619457,79.6088153687071
5,160,78.02882191824996,79.6088153687071
5,161,78.07934517149799,79.6088153687071
5,162,78.10740661938912,79.6088153687071
5,163,78.12396956568092,79.6088153687071
5,164,78.13167225536995,79.6088153687071
5,165,78.15841666465961,79.6088153687071
5,166,78.24475307640938,79.6088153687071
5,167,78.18260046701472,79.6088153687071
5,168,78.24336408259077,79.6088153687071
5,169,78.2020261475333,79.6088153687071
5,170,78.04685756596959,79.6088153687071
5,171,77.94202475070249,79.6088153687071
5,172,77.77764025600037,79.6088153687071
5,173,77.80416452328916,79.6088153687071
5,174,77.70129318334196,79.6088153687071
5,175,77.57066195049715,79.6088153687071
5,176,77.61591438212875,79.6088153687071
5,177,77.58942818918258,79.6088153687071
5,178,77.45093777495256,79.6088153687071
5,179,77.43197425782007,79.6088153687071
5,180,77.32831143336884,79.6088153687071
5,181,77.2907854688795,79.6088153687071
5,182,77.19606377696415,79.6088153687071
5,183,77.21155661620591,79.6088153687071
5,184,77.1883531337406,79.6088153687071
5,185,77.13195181652054,79.6088153687071
5,186,77.07755159912465,79.6088153687071
5,187,76.97578887098202,79.6088153687071
5,188,76.9537316123755,79.6088153687071
5,189,76.92581821985932,79.6088153687071
5,190,76.97326676385967,79.6088153687071
5,191,76.87902311834677,79.6088153687071
