point_id,case_id,source_id,kind,path,direction,alpha,normalized_delta_rms,position_delta_rms_m,coefficient_relative_l2,status,score,score_wall_s
743,721,1826200,landscape,latent,3,0.11999999731779099,0.1350012868642807,0.039960655678982875,0.03428826525442782,ok,76.89521054654725,6.544367421418428
744,722,1826200,landscape,tangent_direct,3,0.11999999731779099,0.12450844049453735,0.040966123330024314,0.03541733350928693,ok,77.09545478269825,6.411038188263774
745,723,1826200,landscape,random_direct,3,0.11999999731779099,0.12450844049453735,0.07153299464678034,0.05640356185526889,ok,37.5767822583736,5.486928842961788
746,724,1826200,landscape,latent,3,0.18000000715255737,0.2166309356689453,0.0613668476231927,0.052603619306910425,ok,72.63853485013864,6.514241859316826
747,725,1826200,landscape,tangent_direct,3,0.18000000715255737,0.18676267564296722,0.06144917159668935,0.0531259970581732,ok,74.60385150175246,6.56487362831831
748,726,1826200,landscape,random_direct,3,0.18000000715255737,0.18676267564296722,0.10729949014567104,0.08460534779548316,ok,15.442291352216204,5.530821483582258
749,727,1826200,landscape,latent,3,0.23999999463558197,0.3120502531528473,0.085643983553584,0.07334253681003315,ok,72.318140947104,4.888898257166147
750,728,1826200,landscape,tangent_direct,3,0.23999999463558197,0.2490168809890747,0.08193224896123145,0.0708346714584768,ok,66.33043180590023,7.412270782515407
751,729,1826200,landscape,random_direct,3,0.23999999463558197,0.2490168809890747,0.14306599050226615,0.11280712920122109,ok,6.925180780577034,4.7452998124063015
752,730,2419096,source_raw,,,,,2.383191797912103e-08,2.7832968671770665e-08,ok,88.0429918459104,7.50994617678225
753,731,2419096,source_flipped,,,,,0.0,0.0,ok,88.0490697803354,7.462697256356478
754,732,2419096,source_canonical,,,,,2.2633104884166635e-08,2.6650848750397724e-08,ok,87.93420978509793,5.235040033236146
755,733,2419096,reconstruction,,,,0.0,0.0,0.0,ok,88.05487424452532,7.676254168152809
756,734,2419096,landscape,latent,0,-0.23999999463558197,0.2391924113035202,0.03995577118268983,0.041739507805037115,flux_rejected,0.4862393772815389,6.997993730008602
757,735,2419096,landscape,tangent_direct,0,-0.23999999463558197,0.2087671309709549,0.03212409388080959,0.03446763807887482,drift_rejected,0.35767042710622143,7.150906454771757
758,736,2419096,landscape,random_direct,0,-0.23999999463558197,0.2087671160697937,0.12652604347731217,0.12208701733418029,no_axis,0.10297387646419134,4.5237469505518675
759,737,2419096,landscape,latent,0,-0.18000000715255737,0.16824090480804443,0.028140573751192985,0.02930228843041348,drift_rejected,0.3883663099063454,6.227305551990867
760,738,2419096,landscape,tangent_direct,0,-0.18000000715255737,0.15657535195350647,0.02409305424744122,0.02585071425978505,drift_rejected,0.3770780687999804,7.324322268366814
761,739,2419096,landscape,random_direct,0,-0.18000000715255737,0.15657535195350647,0.09489452926244941,0.09156526025002366,no_axis,0.10472516129216487,4.412205155938864
762,740,2419096,landscape,latent,0,-0.11999999731779099,0.10707204043865204,0.017479049565844573,0.01825163240390404,drift_rejected,0.3880633092012004,6.193755364045501
763,741,2419096,landscape,tangent_direct,0,-0.11999999731779099,0.10438356548547745,0.016062040340787204,0.017233812710467537,drift_rejected,0.3844440315842754,7.913120122626424
764,742,2419096,landscape,random_direct,0,-0.11999999731779099,0.10438355803489685,0.06326301168204929,0.0610435001044054,no_axis,0.10445654556194726,4.449560008943081
765,743,2419096,landscape,latent,0,-0.09000000357627869,0.07898587733507156,0.012674643725293182,0.013283278455015087,drift_rejected,0.3889111838874417,8.391644179821014
766,744,2419096,landscape,tangent_direct,0,-0.09000000357627869,0.07828767597675323,0.012046530336576019,0.012925361519595368,drift_rejected,0.38547862940697314,5.89031545445323
767,745,2419096,landscape,random_direct,0,-0.09000000357627869,0.07828767597675323,0.04744726228543191,0.04578262669345601,no_axis,0.10541007533479221,4.557169139385223
768,746,2419096,landscape,latent,0,-0.05999999865889549,0.05208945274353027,0.008210730406089044,0.008653104979662183,drift_rejected,0.38673398431543193,6.455569352954626
769,747,2419096,landscape,tangent_direct,0,-0.05999999865889549,0.052191782742738724,0.00803101877215451,0.008616905769495404,drift_rejected,0.3869088150711902,6.053050255402923
770,748,2419096,landscape,random_direct,0,-0.05999999865889549,0.052191779017448425,0.03163150232280246,0.03052174581338817,no_axis,0.10835138186216141,4.524825274944305
771,749,2419096,landscape,latent,0,-0.04500000178813934,0.03895623981952667,0.006089944483159294,0.006441273655651076,drift_rejected,0.38701108659192757,6.59467089548707
772,750,2419096,landscape,tangent_direct,0,-0.04500000178813934,0.03914383798837662,0.006023259962339214,0.006462673948428994,drift_rejected,0.38639973864455046,6.454755088314414
773,751,2419096,landscape,random_direct,0,-0.04500000178813934,0.03914383426308632,0.02372363685119768,0.022891314363257132,no_axis,0.11002674823313048,4.410813381895423
774,752,2419096,landscape,latent,0,-0.029999999329447746,0.025949055328965187,0.004027349220466939,0.004277567460888408,drift_rejected,0.38754669458177243,6.676625808700919
775,753,2419096,landscape,tangent_direct,0,-0.029999999329447746,0.026095891371369362,0.00401549191373245,0.004308436789264703,drift_rejected,0.3874616437354172,6.592580387368798
776,754,2419096,landscape,random_direct,0,-0.029999999329447746,0.026095889508724213,0.01581576951371106,0.01526088707459993,drift_rejected,0.3404991635399383,5.403337597846985
