point_id,case_id,source_id,kind,path,direction,alpha,normalized_delta_rms,position_delta_rms_m,coefficient_relative_l2,status,score,score_wall_s
327,319,1446077,landscape,random_direct,3,-0.0010000000474974513,0.0009232698939740658,0.0005028256979699505,0.0003899108586512435,ok,88.48466291722525,2.480896058958024
328,49,1446077,landscape,latent,3,0.0,1.1518514497765864e-07,2.949353875718035e-08,2.309062356631084e-08,ok,88.53618490206419,2.484781594015658
329,3,1446077,landscape,tangent_direct,3,0.0,0.0,0.0,0.0,ok,88.55737073408797,4.304270702879876
330,3,1446077,landscape,random_direct,3,0.0,0.0,0.0,0.0,ok,88.55737073408797,4.304270702879876
331,320,1446077,landscape,latent,3,0.0010000000474974513,0.0009230505093000829,0.00016160872831925513,0.00013231298573151382,ok,88.51551975070228,2.4883776595816016
332,321,1446077,landscape,tangent_direct,3,0.0010000000474974513,0.0009232708835043013,0.00016168183080942592,0.00013235263991507123,ok,88.49029972087631,2.491940400097519
333,322,1446077,landscape,random_direct,3,0.0010000000474974513,0.0009232700103893876,0.0005028111214007942,0.00038989802327782754,ok,88.47716983307043,2.506963551044464
334,323,1446077,landscape,latent,3,0.0020000000949949026,0.0018460557330399752,0.0003231266028458184,0.0002645874390665598,ok,88.50938415712119,2.485528468154371
335,324,1446077,landscape,tangent_direct,3,0.0020000000949949026,0.0018465440953150392,0.0003233442301753908,0.0002646960651476632,ok,88.50472658834597,2.486689140088856
336,325,1446077,landscape,random_direct,3,0.0020000000949949026,0.001846541534177959,0.001005645372884821,0.0007798149866237713,ok,88.09931326845677,2.4942707158625126
337,326,1446077,landscape,latent,3,0.004000000189989805,0.003691466059535742,0.0006460023929690177,0.0005290850819658187,ok,88.44484932187083,2.5066380128264427
338,327,1446077,landscape,tangent_direct,3,0.004000000189989805,0.003693085629492998,0.0006466965698962203,0.0005293960185944933,ok,88.44152551996336,2.482979175169021
339,328,1446077,landscape,random_direct,3,0.004000000189989805,0.003693085163831711,0.0020112800079366473,0.0015596245218316867,ok,87.95364581865994,2.485553259961307
340,329,1446077,landscape,latent,3,0.006000000052154064,0.0055365003645420074,0.000968596389656659,0.0007934902229233269,ok,88.3682880917259,2.4964421479962766
341,330,1446077,landscape,tangent_direct,3,0.006000000052154064,0.00553962541744113,0.0009700449920985832,0.0007940981998549413,ok,88.37645343873446,2.5079212109558284
342,331,1446077,landscape,random_direct,3,0.006000000052154064,0.005539626348763704,0.0030169426969716443,0.0023394512470840973,ok,87.70163479449621,2.4820260680280626
343,332,1446077,landscape,latent,3,0.008999999612569809,0.008303327485918999,0.0014518234342816615,0.0011898470401441668,ok,88.26053882838042,2.486252133268863
344,333,1446077,landscape,tangent_direct,3,0.008999999612569809,0.008309442549943924,0.001455044611421032,0.0011911345484287262,ok,88.27411329669422,2.4934846931137145
345,334,1446077,landscape,random_direct,3,0.008999999612569809,0.0083094397559762,0.00452542615145131,0.0035091845611419856,ok,87.10243298702349,2.5060215210542083
