case_id,helicity,nfp,status,score,wall_s,metadata_qs_error,metadata_mean_iota,surface_level,inverse_aspect_ratio,iota,qs_global_error,qs_edge_error,flux_attempt_count
62139,0,3,ok,69.84889123587891,3.5485940258949995,1.0889228127165757e-07,0.6,0.16,0.025463203970407713,0.5345518589019775,0.036245834259624,0.0479678065661008,1
64351,0,3,ok,73.81682429776978,4.262221727520227,1.3038517041123336e-06,0.3,0.36,0.034238541218026775,0.2801704704761505,0.042382964021138704,0.05464708842908964,1
65138,0,3,ok,59.55473842594344,4.074606038630009,2.0230141187240624e-05,0.7,0.02,0.012194401361653404,0.6120857000350952,1.2711755068466757,1.3115467945352957,1
65638,0,4,ok,69.81302127287837,2.39812183752656,0.00278201981950326,0.1,0.36,0.041221435151855376,0.16733933985233307,0.43923268968499557,0.45692469101505273,1
66129,0,4,ok,75.4895286882577,2.4012301955372095,1.5231628074130175e-06,0.1,0.36,0.03690127626943182,0.10504752397537231,0.02579862615950784,0.0326133598507276,1
66866,0,4,ok,68.73464160552187,2.397851213812828,0.0001409996753055717,0.2,0.25,0.03154378473656834,0.22118215262889862,0.18697655017369222,0.1865317740473697,1
67098,0,4,ok,66.20946150943892,2.381843624636531,0.0001681811475245597,0.2,0.08,0.024889902659088286,0.19269691407680511,0.21162308679369213,0.21405890416277726,1
67810,0,4,ok,68.51071096284849,2.3181554470211267,9.37363083641809e-05,0.3,0.25,0.030509281964987808,0.29258453845977783,0.20185438770251443,0.19410503053363976,1
67886,0,4,ok,70.11954120328407,2.404610576108098,6.515387006560245e-06,0.3,0.25,0.029719886848502384,0.2937842309474945,0.07702892908039535,0.07624926978138885,1
68888,0,4,ok,66.63364098255504,2.3996611293405294,8.112972409164018e-05,0.4,0.16,0.025190166620490558,0.40286096930503845,0.21472666864298007,0.21031059139300295,2
69034,0,4,ok,69.76674893575611,2.347680715844035,1.7927120793077997e-05,0.4,0.25,0.030449666275153192,0.36566466093063354,0.11804199416576094,0.11720372819001429,1
70267,0,4,ok,65.28497604939807,2.3852205835282803,2.3341163539750944e-05,0.5,0.08,0.02208884109160789,0.4832890033721924,0.1107316151846785,0.11503848827086552,1
71818,0,4,ok,66.14376947239515,2.3995869550853968,0.006513051999502408,0.6,0.16,0.026832449294605324,0.41868728399276733,0.3136813113657653,0.32277824217556433,1
72821,0,4,ok,63.318972035165736,2.3850274924188852,1.0309408043072588e-06,0.7,0.04,0.015260536481943296,0.6224228143692017,0.04109190491053906,0.045414504882001314,1
73222,0,4,ok,63.891137608718765,2.3249664194881916,0.0005747212726296616,0.8,0.08,0.021217813641411273,0.6792949438095093,0.43706073280963037,0.4399561541768506,1
79692,0,4,ok,65.20797810751355,3.3230335116386414,0.001648040850806025,0.7,0.08,0.02077217373715269,0.6448429226875305,0.23651002734663404,0.24264458473788533,2
81873,0,4,ok,48.270407747024045,4.077736396342516,2.2532520869351004e-06,0.2,0.02,0.0070219456208274154,0.34852609038352966,26.940816770543506,26.964977527390626,1
104185,0,1,ok,64.69920153688997,2.18820290453732,6.882529317356737e-05,0.2,0.16,0.027256284196652963,0.19538579881191254,0.09588851229801018,0.09584791879046228,1
113830,0,1,ok,70.02638401117349,2.353738008067012,5.107272883687454e-07,0.2,0.08,0.02123294613402082,0.19251634180545807,0.019882978062226605,0.020716173289907772,2
116718,0,1,no_axis,10.024545660320294,2.985595900565386,3.8581213909995017e-07,0.5,nan,nan,nan,nan,nan,0
118224,0,1,ok,62.7890345533762,2.3576560467481613,1.121901470188537e-08,0.6,0.04,0.015061950093648871,0.4774360954761505,0.014146914456602147,0.01884891784786746,1
125167,0,1,ok,67.71320152604818,2.6684680078178644,2.155145861177476e-08,0.4,0.08,0.018529304243960154,0.3568144738674164,0.01406128083980758,0.018726263761521682,2
142976,0,1,ok,70.14699837936611,3.166168324649334,1.0645942950273101e-09,0.3,0.08,0.020258188900144435,0.2775689959526062,0.009536968008386278,0.012849669385281462,3
161931,0,1,no_axis,10.344177490394989,4.9537963550537825,5.010265482627317e-08,0.5,nan,nan,nan,nan,nan,0
169930,0,2,ok,62.281448117517805,2.0544280111789703,0.0005153574989616187,0.2,0.04,0.015637254107463125,0.19782403111457825,0.3965525318453147,0.3965348873763445,2
171009,0,2,ok,64.13125665895298,2.0664772484451532,0.0009453706267271299,0.3,0.08,0.022502388949392275,0.2789270877838135,0.36344796461719725,0.36352861673873915,2
172002,0,2,ok,64.06294795652863,2.0055301003158092,0.001307440643905922,0.4,0.08,0.020346431919677617,0.36568933725357056,0.40780659190304597,0.4092597163046455,2
178285,0,2,ok,76.42442310816955,2.3584217187017202,4.397319930989739e-08,0.1,0.25,0.03210814481575304,0.11305426061153412,0.00825581830960698,0.01054230713343326,1
178374,0,2,ok,77.15571030681139,2.3213134985417128,3.913955011861438e-09,0.1,0.49,0.03452934648377369,0.0962303951382637,0.009893592969007194,0.013146802504829174,1
178987,0,2,ok,73.27488201712605,2.319598963484168,9.285574954222028e-06,0.2,0.25,0.03152330053287187,0.20434683561325073,0.04442776293829314,0.04684306945906007,2
179506,0,2,ok,68.19404812617793,2.320802154019475,1.2682908905567537e-06,0.2,0.04,0.016507070846819998,0.1929059624671936,0.01899287338423276,0.01945143149106362,1
181008,0,2,ok,69.8602256057481,2.3501675315201283,3.1569379067779196e-06,0.4,0.16,0.02520742483641824,0.35812807083129883,0.034934044364734664,0.03962116719914277,1
181135,0,2,flux_rejected,35.76267913075042,2.023401126265526,4.895443140828091e-06,0.4,0.004,0.0025012423005411314,nan,nan,nan,3
181930,0,2,ok,68.53392643808307,2.3842037599533796,2.160254277315419e-06,0.5,0.16,0.024843804868211767,0.43788251280784607,0.05546689472126854,0.05973499986187076,1
187243,0,2,ok,78.39045204963482,2.84341287240386,3.184073239831131e-09,0.1,0.36,0.03413460880119518,0.09704014658927917,0.007872377492585809,0.010484327021199214,2
188374,0,2,ok,72.89748797918071,2.9404299203306437,9.737366120844582e-07,0.2,0.16,0.02572103292898228,0.20440299808979034,0.019690038030438572,0.022274495993500787,1
189099,0,2,ok,71.61328927151811,2.9297543354332447,4.665162106511663e-10,0.2,0.08,0.019679988037528386,0.19349154829978943,0.006463970932847228,0.00871901561952911,1
189173,0,2,ok,69.96608302846136,2.941491313278675,0.0001579150767700761,0.3,0.16,0.025332264831169356,0.29048705101013184,0.056182326934517884,0.05972542919406528,2
189673,0,2,ok,71.78834664365446,2.885901940986514,6.670013276338788e-10,0.3,0.08,0.019821138071156454,0.27854812145233154,0.009654833780705032,0.013024436037987537,4
190999,0,2,ok,69.12404471675603,2.944693960249424,2.228587030925043e-08,0.4,0.08,0.02010826272966426,0.3619334101676941,0.013854542132797005,0.01841257199528719,1
192269,0,2,ok,68.51556103366242,2.882691513746977,1.3563516139842568e-09,0.5,0.08,0.01831866892804749,0.43521368503570557,0.017152137074054292,0.022892955325163687,2
