trajectory_id,nfp,nc,initial_total,initial_volume_qs,initial_coil,initial_length_mean_m,initial_effective_radius_m,initial_curvature_p95_per_m,initial_curvature_max_per_m,initial_min_intercoil_distance_m,initial_min_z_axis_distance_m,initial_quality_length,initial_quality_curvature_p95,initial_quality_curvature_max,initial_quality_spacing,initial_quality_axis_distance,initial_quality_high_mode,initial_quality_current,initial_points_length,initial_points_curvature_p95,initial_points_curvature_max,initial_points_spacing,initial_points_axis_distance,initial_points_high_mode,initial_points_current,initial_points_curvature,initial_points_distance,initial_points_other,initial_points_total,best_total,best_volume_qs,best_coil,best_length_mean_m,best_effective_radius_m,best_curvature_p95_per_m,best_curvature_max_per_m,best_min_intercoil_distance_m,best_min_z_axis_distance_m,best_quality_length,best_quality_curvature_p95,best_quality_curvature_max,best_quality_spacing,best_quality_axis_distance,best_quality_high_mode,best_quality_current,best_points_length,best_points_curvature_p95,best_points_curvature_max,best_points_spacing,best_points_axis_distance,best_points_high_mode,best_points_current,best_points_curvature,best_points_distance,best_points_other,best_points_total,delta_total,delta_volume_qs,delta_coil,delta_length_mean_m,delta_effective_radius_m,delta_curvature_p95_per_m,delta_curvature_max_per_m,delta_min_intercoil_distance_m,delta_min_z_axis_distance_m,delta_quality_length,delta_quality_curvature_p95,delta_quality_curvature_max,delta_quality_spacing,delta_quality_axis_distance,delta_quality_high_mode,delta_quality_current,delta_points_length,delta_points_curvature_p95,delta_points_curvature_max,delta_points_spacing,delta_points_axis_distance,delta_points_high_mode,delta_points_current,delta_points_curvature,delta_points_distance,delta_points_other,delta_points_total
axisflip_case_0000055,7,1,6.716597896444428,4.24492353464928,74.67530495494998,1.4525983456313563,0.23118820703433982,7.691676689217178,7.884731378476981,0.06982810172831225,0.8072107336504056,0.9003911915537679,0.5844771761235714,0.8567437512051942,0.4626723024232346,0.8421510566987653,0.9999942039358133,0.848484853305785,14.406259064860286,11.689543522471428,10.28092501446233,9.253446048464692,10.105812680385185,12.999924651165573,5.939393973140496,21.97046853693376,19.359258728849877,33.345577689166355,74.67530495495,13.5002374326502,11.236087058265204,77.66262143886937,1.6355247627411709,0.2603018505394567,5.804840699385249,6.475616781976182,0.091321517226699,0.7110535368956474,0.8844768110759675,0.669751378250756,0.8833728265139945,0.5363347822171612,0.8208499242878075,0.9999386361179555,0.848484853305785,14.15162897721548,13.39502756501512,10.600473918167934,10.726695644343225,9.850199091453689,12.999202269533422,5.939393973140496,23.995501483183055,20.576894735796913,33.0902252198894,77.66262143886937,6.783639536205772,6.991163523615923,2.987316483919386,0.1829264171098146,0.029113643505116887,-1.886835989831929,-1.4091145965007987,0.02149341549838675,-0.0961571967547582,-0.01591438047780036,0.08527420212718462,0.02662907530880032,0.07366247979392665,-0.02130113241095788,-5.5567817857760105e-05,0.0,-0.25463008764480577,1.7054840425436915,0.31954890370560385,1.4732495958785332,-0.2556135889314959,-0.0007223816321513254,0.0,2.025032946249297,1.2176360069470356,-0.2553524692769571,2.987316483919372
axisflip_case_0000056,8,1,4.699970713336399,2.013211120678935,76.33520596880506,1.1094302137513623,0.17657130253402736,10.59086497491733,11.215177535584804,0.1389911366765244,0.8844501128615017,0.9294904925949109,0.48135146330738454,0.7966838998589217,0.6473981311541629,0.8561874342878998,0.9999889334030474,0.8648648648648649,14.871847881518574,9.62702926614769,9.56020679830706,12.947962623083258,10.274249211454798,12.999856134239616,6.054054054054055,19.18723606445475,23.222211834538058,33.92575806981225,76.33520596880506,66.53134334146446,28.1280659138538,71.99697500886471,1.9313147183413668,0.3073782840901601,5.345317019332917,6.297638448163244,0.029424895375490777,0.6675176203743933,0.8584885666530032,0.6930194150930895,0.8867743695330709,0.24970165587375423,0.8094280548648795,0.9998656443269466,0.8648648648648649,13.735817066448051,13.86038830186179,10.641292434396851,4.994033117475085,9.713136658378554,12.998253376250306,6.054054054054055,24.501680736258642,14.70716977585364,32.78812449675241,71.9969750088647,61.831372628128065,26.114854793174864,-4.338230959940347,0.8218845045900045,0.13080698155613274,-5.245547955584414,-4.917539087421559,-0.10956624130103362,-0.21693249248710833,-0.07100192594190768,0.21166795178570497,0.09009046967414913,-0.39769647528040863,-0.04675937942302033,-0.00012328907610081874,0.0,-1.136030815070523,4.233359035714098,1.0810856360897905,-7.953929505608174,-0.561112553076244,-0.0016027579893105326,0.0,5.314444671803891,-8.515042058684418,-1.137633573059837,-4.338230959940361
axisflip_case_0000061,6,2,19.845623761113508,14.954275981172716,74.12293195175951,1.4524166951042368,0.2311592964550335,8.626087213287978,10.30924555484382,0.07652422782886495,0.7329039956392354,0.9004068931876538,0.5478858597754762,0.8125656911920078,0.48778713857329586,0.826128932763993,0.9999233499883249,0.905660379494482,14.40651029100246,10.957717195509524,9.750788294304094,9.755742771465917,9.913547193167917,12.999003549848224,6.3396226564613745,20.708505489813618,19.669289964633833,33.74513649731206,74.12293195175951,76.77361065761586,51.884949568386006,74.10161612103967,2.0076551787828882,0.31952824572733957,5.84566418197655,6.727079863631213,0.05396971735721361,0.585162200612783,0.8517660031556448,0.6677331781955506,0.8785796729704923,0.3934188048760236,0.7838569440601328,0.999882477101979,0.9003726860606615,13.628256050490316,13.35466356391101,10.542956075645908,7.868376097520472,9.406283328721594,12.998472202325727,6.302608802424631,23.89761963955692,17.274659426242067,32.92933705524067,74.10161612103965,56.927986896502354,36.93067358721329,-0.021315830719842666,0.5552384836786515,0.08836894927230607,-2.780423031311428,-3.582165691212607,-0.022554510471651336,-0.14774179502645235,-0.048640890032009,0.11984731842007434,0.0660139817784845,-0.09436833369727227,-0.042271988703860175,-4.0872886345910686e-05,-0.005287693433820517,-0.778254240512144,2.396946368401487,0.7921677813418135,-1.8873666739454444,-0.5072638644463225,-0.0005313475224966169,-0.03701385403674351,3.1891141497433004,-2.394630538391766,-0.8157994420713877,-0.021315830719856876
axisflip_case_0000062,7,2,37.984850453574346,21.299058098067057,67.18289700733337,1.425634891808289,0.22689684007556862,11.130078060996267,13.126899729786711,0.028265741509400942,0.7667628771470696,0.9027192136371684,0.46525958868588,0.7643758065785026,0.241510918281268,0.8337765227864028,0.999993997651336,0.9180327897070679,14.443507418194695,9.3051917737176,9.172509678942031,4.83021836562536,10.005318273436833,12.999921969467367,6.426229527949476,18.47770145265963,14.835536639062193,33.86965891561154,67.18289700733337,77.02347110190821,53.15205846333394,73.8064107350196,1.8411161200528636,0.29302273131258466,6.725243396076577,8.015263747153442,0.05695783621779994,0.6516032844906964,0.8664297463160464,0.6261492407417831,0.8543084310214963,0.4076504398758023,0.8049214286346382,0.9999141198430929,0.9082713296824751,13.862875941056743,12.522984814835663,10.251701172257956,8.153008797516046,9.659057143615659,12.998883557960207,6.357899307777327,22.77468598709362,17.812065941131706,33.21965880679427,73.8064107350196,39.03862064833387,31.85300036526688,6.62351372768623,0.41548122824457456,0.06612589123701604,-4.40483466491969,-5.111635982633269,0.028692094708399,-0.11515959265637321,-0.03628946732112204,0.1608896520559031,0.08993262444299377,0.1661395215945343,-0.02885509415176457,-7.987780824314505e-05,-0.009761460024592772,-0.5806314771379526,3.217793041118062,1.0791914933159248,3.3227904318906862,-0.3462611298211744,-0.0010384115071602196,-0.0683302201721494,4.296984534433989,2.9765293020695136,-0.6500001088172667,6.62351372768623
axisflip_case_0000063,8,2,61.814361770745265,25.483143736585284,62.577558983079406,1.4118945487182988,0.2247099965530181,13.423665779508083,22.583131027453994,0.016958264592951054,0.7282521358024504,0.9039034184355879,0.4054603291266094,0.6284968839805312,0.1536314349557559,0.8250286626629835,0.9998622171963154,0.927536231884058,14.462454694969406,8.109206582532188,7.541962607766374,3.072628699115118,9.9003439519558,12.998208823552101,6.492753623188407,15.651169190298562,12.972972651070918,33.95341714170991,62.57755898307939,78.95490694982013,58.97169994274245,66.06530412002265,1.7213382000000021,0.2739594832629059,10.301739676425614,21.68760629141709,0.03280929044979474,0.6384666709824901,0.8769577898357166,0.4903397034888286,0.6397613582036767,0.2728032160572403,0.801055211333553,0.9997323031969334,0.9264003308175581,14.031324637371466,9.806794069776572,7.677136298444121,5.456064321144805,9.612662536002635,12.996519941560134,6.4848023157229076,17.483930368220694,15.068726857147439,33.51264689465451,66.06530412002265,17.140545179074863,33.48855620615716,3.4877451369432393,0.30944365128170337,0.049249486709887824,-3.121926103082469,-0.8955247360369043,0.015851025856843688,-0.0897854648199603,-0.026945628599871263,0.0848793743622192,0.011264474223145582,0.11917178110148438,-0.023973451329430517,-0.0001299139993820031,-0.001135901066499856,-0.4311300575979402,1.697587487244384,0.13517369067774698,2.3834356220296873,-0.2876814159531662,-0.0016888819919671505,-0.007951307465499546,1.8327611779221318,2.0957542060765206,-0.44077024705540424,3.4877451369432535
axisflip_case_0000066,4,3,4.943364326375447,12.216845010505114,73.14451704641719,1.721279572148194,0.27395015235048775,9.815268857738133,14.218286666202658,0.09513788802406847,0.6764484743184761,0.8769629349877689,0.5060596120632936,0.7466799540108163,0.5475138797245355,0.8118760605470711,0.9999496476692522,0.905660379494482,14.031406959804302,10.121192241265874,8.960159448129795,10.950277594490709,9.742512726564852,12.999345419700278,6.3396226564613745,19.081351689395667,20.69279032105556,33.37037503596596,73.14451704641718,11.981651795921165,16.410743066490866,72.53024556699496,1.7383012222012486,0.27665923209601184,10.049047003406411,13.77524493740606,0.08710998776961913,0.6653220567923883,0.8754687262064642,0.4984098741288655,0.753797595413379,0.52339774958915,0.8088174672381491,0.9999398419298478,0.9051421109178398,14.007499619303427,9.96819748257731,9.045571144960547,10.467954991783,9.70580960685779,12.99921794508802,6.335994776424879,19.013768627537857,20.173764598640787,33.34271234081633,72.53024556699498,7.038287469545717,4.193898055985752,-0.6142714794222286,0.01702165005305467,0.00270907974552409,0.23377814566827837,-0.4430417287965991,-0.008027900254449341,-0.011126417526087784,-0.0014942087813046845,-0.007649737934428136,0.007117641402562658,-0.024116130135385494,-0.0030585933089219974,-9.805739404455949e-06,-0.0005182685766421669,-0.023907340500874952,-0.15299475868856405,0.0854116968307519,-0.48232260270770944,-0.03670311970706308,-0.00012747461225792733,-0.003627880036495057,-0.06758306185781038,-0.5190257224147743,-0.027662695149629712,-0.6142714794222002
axisflip_case_0000067,5,3,7.320863051996663,13.241252631149317,73.46354927866591,1.4867543591492491,0.2366243054220261,8.209427764358162,12.861792292787069,0.07103591546249723,0.6930074679324137,0.8974346881525854,0.563773859581002,0.7687567440592203,0.4673651773072768,0.8162685297517207,0.9999978306709039,0.9230769208579882,14.358955010441367,11.275477191620041,9.225080928710645,9.347303546145536,9.795222357020648,12.99997179872175,6.461538446005918,20.500558120330687,19.142525903166185,33.82046525516903,73.46354927866591,74.35965698672214,49.55940033356763,67.72306558399985,1.8106094386409888,0.28816744216855517,10.169370584764875,19.332823514547318,0.04685665375469545,0.5611290339637147,0.8691137416646953,0.4945417684651853,0.6708986781662665,0.3569958606415202,0.7752087620871956,0.999632807669235,0.9197110503555739,13.905819866635126,9.890835369303707,8.050784137995198,7.1399172128304045,9.302505145046347,12.995226499700054,6.437977352489018,17.941619507298903,16.44242235787675,33.339023718824194,67.72306558399985,67.03879393472548,36.318147702418315,-5.740483694666054,0.32385507949173964,0.05154313674652908,1.959942820406713,6.471031221760249,-0.024179261707801776,-0.13187843396869903,-0.028320946487890075,-0.06923209111581669,-0.09785806589295387,-0.11036931666575656,-0.041059767664525126,-0.0003650230016688516,-0.0033658705024143254,-0.4531351438062412,-1.3846418223163344,-1.174296790715447,-2.2073863333151316,-0.49271721197430196,-0.00474529902169607,-0.023561093516900833,-2.558938613031785,-2.7001035452894335,-0.481441536344839,-5.740483694666054
axisflip_case_0000068,6,3,36.98240697865828,24.487135735073362,69.4809376574993,1.6130521500435817,0.2567252231444457,8.774151934693604,19.42179980609152,0.04492354932927974,0.7424656144784701,0.8864412801759388,0.5423997938805517,0.6696809302199636,0.3464295295122397,0.8283518172221302,0.9999571690293579,0.9350649343059537,14.183060482815021,10.847995877611034,8.036171162639562,6.928590590244794,9.940221806665562,12.999443197381654,6.545454540141677,18.884167040250595,16.868812396910357,33.72795822033835,69.4809376574993,79.26732397168188,62.583193665268546,68.04724800964397,1.7068145987129124,0.2716479803265698,8.216594890283666,27.068922083853867,0.04180736339595174,0.6682743241625454,0.8782320697506445,0.5634948404447372,0.576483473131179,0.32874878501422855,0.8096376845904802,0.9997160304347619,0.9315571565917886,14.051713116010312,11.269896808894744,6.917801677574148,6.574975700284571,9.715652215085763,12.996308395651905,6.520900096142521,18.187698486468893,16.290627915370333,33.56892160780474,68.04724800964397,42.28491699302359,38.09605793019519,-1.4336896478553314,0.0937624486693307,0.014922757182124102,-0.557557044409938,7.647122277762346,-0.0031161859333280056,-0.07419129031592475,-0.008209210425294322,0.021095046564185482,-0.09319745708878457,-0.01768074449801116,-0.018714132631650005,-0.00024113859459606868,-0.0035077777141651056,-0.13134736680470915,0.42190093128371053,-1.118369485065414,-0.35361488996022317,-0.22456959157979917,-0.0031348017297485598,-0.02455444399915585,-0.6964685537817026,-0.5781844815400241,-0.1590366125336118,-1.4336896478553314
axisflip_case_0000069,7,3,66.2682229289455,35.79530297140906,61.38804218958976,1.3331115736683408,0.2121712966423318,13.054294648250536,22.102068597534487,0.006777314116193589,0.7928574552679103,0.9106625935756224,0.4142334319429999,0.6345095589915309,0.06207711475444423,0.8392679461196757,0.9999352398664064,0.943820225547595,14.570601497209958,8.284668638859998,7.614114707898372,1.2415422950888846,10.07121535343611,12.999158118263283,6.606741578833166,15.89878334675837,11.312757648524993,34.17650119430641,61.38804218958977,79.10399300207004,58.74483820022226,68.66239317415635,1.5178127874645622,0.24156740781307343,9.596585727677184,18.641476263417232,0.042195842492960045,0.6660667855083834,0.8947396265925713,0.5133795612688832,0.6804739785879333,0.33099784172194857,0.8090249696408102,0.9996414615621537,0.941383529972234,14.315834025481141,10.267591225377664,8.1656877430552,6.619956834438971,9.708299635689722,12.995339000307998,6.589684709805638,18.433278968432866,16.328256470128693,33.900857735594776,68.66239317415634,12.835770073124536,22.949535228813204,7.274350984566588,0.1847012137962214,0.029396111170741618,-3.457708920573353,-3.460592334117255,0.035418528376766456,-0.1267906697595269,-0.015922966983051068,0.09914612932588329,0.045964419596402406,0.26892072696750435,-0.030242976478865535,-0.0002937783042527009,-0.002436695575361081,-0.2547674717288171,1.9829225865176667,0.551573035156828,5.378414539350087,-0.36291571774638776,-0.0038191179552846677,-0.017056869027527455,2.5344956216744965,5.0154988216037,-0.27564345871163454,7.274350984566567
axisflip_case_0000070,8,3,59.58347709851161,24.493592558631416,61.92893732097692,1.2122041240036672,0.19292827837156448,12.338028004485318,20.436425914000175,0.006942669662663546,0.6797328574712513,0.9209159672885487,0.43213849322950043,0.6560261474598311,0.06363901869696592,0.8127621839036336,0.9999850999541189,0.9504950471522401,14.73465547661678,8.642769864590008,7.872313769517973,1.2727803739393184,9.753146206843603,12.999806299403545,6.653465330065681,16.51508363410798,11.02592658078292,34.387927106086,61.92893732097691,81.1515759604094,64.56426549307281,65.28512083199314,1.506442472205075,0.23975776593501286,9.824726961713552,12.789245813937196,0.011869075735808539,0.6960888530705086,0.8957269757175731,0.5057466328247331,0.769961193582848,0.10920384710194724,0.8170656255519575,0.9997021295041192,0.9448614441153063,14.33163161148117,10.114932656494663,9.239534322994176,2.1840769420389448,9.80478750662349,12.99612768355355,6.614030108807144,19.35446697948884,11.988864448662437,33.94178940384186,65.28512083199314,21.568098861897795,40.07067293444139,3.3561835110162193,0.29423834820140793,0.046829487563448374,-2.513301042771767,-7.647180100062979,0.004926406073144993,0.016355995599257267,-0.02518899157097565,0.07360813959523266,0.11393504612301686,0.045564828404981314,0.004303441648323858,-0.00028297044999969767,-0.005633603036933832,-0.4030238651356104,1.4721627919046547,1.3672205534762032,0.9112965680996263,0.05164129977988807,-0.0036786158499957367,-0.039435221258536934,2.8393833453808597,0.962937867879516,-0.44613770224414395,3.3561835110162335
axisflip_case_0000075,6,4,19.600135042752445,16.794120749484495,64.01972047838257,1.3047626133659467,0.20765941947868988,11.082003826283845,14.958929986264975,0.008888314586438734,0.7521803210968067,0.9130807379181354,0.4666598827300282,0.7349818595359365,0.08188415226926822,0.8305584759712683,0.9999691242734111,0.9504950471522401,14.609291806690166,9.333197654600564,8.819782314431238,1.6376830453853644,9.966701711655219,12.999598615554344,6.653465330065681,18.152979969031804,11.604384757040583,34.26235575231019,64.01972047838258,80.41022442502609,65.52687890080962,68.38010710050747,1.5147086530019358,0.24107336946932453,9.290657773817355,14.272786335033318,0.03229985065850551,0.6403068168563475,0.8950092546226295,0.5238939013158156,0.7458106088829863,0.2694016571697181,0.8016050223610891,0.999755237507162,0.9468917420446743,14.320148073962072,10.477878026316311,8.949727306595836,5.388033143394361,9.619260268333068,12.996818087593105,6.628242194312721,19.427605332912147,15.00729341172743,33.9452083558679,68.38010710050747,60.810089382273645,48.73275815132513,4.360386622124906,0.20994603963598912,0.033413949990634656,-1.7913460524664906,-0.6861436512316565,0.02341153607206678,-0.11187350424045917,-0.018071483295505897,0.057234018585787416,0.010828749347049804,0.18751750490044988,-0.028953453610179203,-0.00021388676624911618,-0.0036033051075657907,-0.28914373272809435,1.1446803717157472,0.12994499216459765,3.750350098008997,-0.34744144332215043,-0.0027805279612387324,-0.025223135752960424,1.274625363880343,3.402908654686847,-0.3171473964422944,4.360386622124892
axisflip_case_0000076,7,4,67.47356759192235,36.54209230871041,65.87568458987212,1.3356096035434328,0.21256887044494396,11.187241035657369,19.88407447719252,0.024787641101816846,0.7860078918227271,0.9104491363497053,0.46360311949232463,0.6634071162040253,0.21604759275444227,0.8378584373116673,0.9999571391969181,0.9572649587990358,14.567186181595284,9.272062389846493,7.960885394448303,4.320951855088845,10.054301247740007,12.999442809559936,6.7008547115932515,17.232947784294794,14.375253102828852,34.26748370274847,65.87568458987212,79.83952370627966,61.93123855359719,62.953811707293625,1.41538203315562,0.22526504694017382,11.625589392283434,39.41499102044536,0.024999594077783276,0.725004576477585,0.9036029920721849,0.4512031574705392,0.46442078559174726,0.21763811330509428,0.824253095611872,0.9995715955283632,0.951545871759122,14.457647873154958,9.024063149410784,5.573049427100967,4.352762266101886,9.891037147342464,12.99443074186872,6.660821102313855,14.597112576511751,14.24379941344435,34.112899717337534,62.95381170729363,12.365956114357317,25.38914624488678,-2.921872882578498,0.07977242961218711,0.01269617649522986,0.4383483566260651,19.530916543252843,0.00021195297596643056,-0.06100331534514214,-0.006846144277520394,-0.012399962021785449,-0.198986330612278,0.0015905205506520081,-0.013605341699795326,-0.00038554366855492184,-0.005719087039913862,-0.1095383084403263,-0.24799924043570876,-2.3878359673473355,0.03181041101304061,-0.16326410039754258,-0.005012067691215094,-0.04003360927939692,-2.6358352077830425,-0.13145368938450197,-0.15458398541093743,-2.9218728825784908
axisflip_case_0000077,8,4,58.60904284214138,35.509449656257644,63.64514271258166,1.4702567996874056,0.2339986372847212,9.127328607141829,16.377545474156463,0.0025206972093379503,0.7423341126933527,0.8988636999776409,0.5296416132151448,0.7132710610162581,0.02181202970832328,0.8283215927056636,0.999868977272602,0.9624060150375939,14.381819199642255,10.592832264302896,8.559252732195098,0.43624059416646555,9.939859112467964,12.998296704543826,6.736842105263158,19.152084996497994,10.37609970663443,34.11695800944924,63.64514271258166,78.73335878707522,59.951417530339945,63.503727844249646,1.5470957323605485,0.24622793324155726,10.585708638873838,16.785499196137344,0.008219093277503314,0.7284960761349125,0.8921932972153069,0.4815095151063625,0.707194926769419,0.07563950707144006,0.8250866708882827,0.9995876828785265,0.9576622279907738,14.275092755444911,9.63019030212725,8.486339121233028,1.5127901414288012,9.901040050659393,12.994639877420845,6.703635595935418,18.116529423360276,11.413830192088195,33.97336822880117,63.503727844249646,20.12431594493384,24.4419678740823,-0.14141486833201355,0.0768389326731429,0.012229295956836056,1.458380031732009,0.4079537219808813,0.005698396068165364,-0.013838036558440181,-0.006670402762333993,-0.04813209810878233,-0.006076134246839171,0.05382747736311678,-0.0032349218173809424,-0.00028129439407553747,-0.004743787046820103,-0.1067264441973439,-0.9626419621756455,-0.07291361096207005,1.0765495472623356,-0.038819061808570865,-0.003656827122981099,-0.03320650932774072,-1.0355555731377173,1.037730485453766,-0.14358978064807104,-0.14141486833201355
axisflip_case_0000080,6,1,4.007174246720354,2.7953244692031176,78.74646275923381,1.0442652542671342,0.16619997711572937,10.38618570458522,12.148482876031176,0.25259735277375095,0.8857638591871314,0.9348464356364992,0.48768774140950727,0.7807038043956533,0.779842212917693,0.8564066073644915,0.9999917144721492,0.8275862104637337,14.957542970183987,9.753754828190145,9.368445652747841,15.596844258353858,10.276879288373898,12.99989228813794,5.793103473246137,19.122200480937984,25.873723546727756,33.750538731568064,78.74646275923381,5.180672148525514,2.832529642302416,79.445114279846,1.0581099348226226,0.1684034264616636,9.960779299452156,10.626558922933947,0.26131647710815403,0.8873542467763923,0.9337142977027936,0.5012771762232303,0.8069620691442704,0.7861841889150998,0.8566711269882646,0.9999812605383176,0.8275862104637337,14.939428763244697,10.025543524464606,9.683544829731245,15.723683778301996,10.280053523859175,12.99975638699813,5.793103473246137,19.70908835419585,26.00373730216117,33.73228862348896,79.44511427984598,1.1734979018051597,0.037205173099298605,0.6986515206121879,0.013844680555488376,0.002203449345934222,-0.4254064051330637,-1.5219239530972288,0.008719124334403083,0.0015903875892608887,-0.0011321379337055903,0.013589434813723045,0.026258264748617033,0.0063419759974068235,0.00026451962377316285,-1.045393383158899e-05,0.0,-0.018114206939289446,0.2717886962744611,0.31509917698340395,0.12683951994813825,0.003174235485277066,-0.00013590113981010177,0.0,0.5868878732578651,0.13001375543341354,-0.018250108079101324,0.6986515206121737
axisflip_case_0000086,5,2,2.097740648094121,2.561148557474729,73.1644091316931,1.1159160701278545,0.17760355863653018,11.442983311354737,19.461992822711107,0.11179298409214837,0.8062348139867342,0.9289537771928995,0.4563044673448094,0.6691319235890032,0.5909960178228145,0.8419579850897267,0.9999875282220969,0.8888888888888888,14.863260435086392,9.126089346896189,8.029583083068038,11.81992035645629,10.10349582107672,12.99983786688726,6.222222222222222,17.155672429964227,21.92341617753301,34.08532052419587,73.1644091316931,19.89596752052478,18.652330314797982,73.09137407290362,1.5371145024063027,0.24463937115620213,9.76139326998923,11.268582756654629,0.08283543726857964,0.6693306853016557,0.8930617789907392,0.5078480890409653,0.7957589491132836,0.5095768920027041,0.809929637374026,0.9999094478923762,0.8838285896756861,14.288988463851828,10.156961780819307,9.549107389359403,10.191537840054082,9.719155648488313,12.998822822600891,6.1868001277298035,19.706069170178708,19.910693488542393,33.47461141418252,73.09137407290362,17.79822687243066,16.091181757323255,-0.07303505878948613,0.4211984322784481,0.06703581251967194,-1.6815900413655083,-8.193410066056478,-0.028957546823568728,-0.1369041286850785,-0.03589199820216027,0.05154362169615595,0.1266270255242804,-0.08141912582011046,-0.03202834771570073,-7.808032972067558e-05,-0.005060299213202724,-0.5742719712345643,1.0308724339231183,1.5195243062913644,-1.6283825164022083,-0.38434017258840747,-0.0010150442863690046,-0.03542209449241884,2.550396740214481,-2.0127226889906176,-0.610709110013353,-0.07303505878948613
axisflip_case_0000089,8,2,36.33688008073871,28.673654792669147,69.26413625038033,1.4284254645173826,0.2273409735162782,10.614480308305922,14.949530591982132,0.0446415782764257,0.7653447036967147,0.9024785297962107,0.48062863698351727,0.7351287495593003,0.3448630179898688,0.8334684059377139,0.9999020911554362,0.927536231884058,14.439656476739371,9.612572739670345,8.821544994711603,6.897260359797376,10.001620871252566,12.99872718502067,6.492753623188407,18.43411773438195,16.89888123104994,33.93113728494845,69.26413625038033,79.79924809644953,61.07713334545046,69.03399955901962,1.776075238674125,0.2826711535381048,7.983443265913627,9.83392872905023,0.026386115977124768,0.6720039778139818,0.8721502310417033,0.5726765554777753,0.8210402844271325,0.2279175260668779,0.8106648935296701,0.9996221892246815,0.9274519480081161,13.954403696667253,11.453531109555506,9.85248341312559,4.558350521337558,9.727978722356042,12.99508845992086,6.492163636056814,21.306014522681096,14.2863292436936,33.44165579264493,69.03399955901962,43.46236801571082,32.403478552781316,-0.23013669136071258,0.34764977415674236,0.0553301800218266,-2.631037042392294,-5.115601862931902,-0.018255462299300935,-0.0933407258827329,-0.030328298754507377,0.09204791849425803,0.0859115348678322,-0.11694549192299089,-0.02280351240804379,-0.00027990193075466685,-8.42838759418374e-05,-0.48525278007211803,1.8409583698851613,1.030938418413987,-2.338909838459818,-0.27364214889652416,-0.003638725099810003,-0.0005899871315930838,2.8718967882991464,-2.6125519873563405,-0.48948149230351845,-0.23013669136071258
axisflip_case_0000093,5,3,14.456985348352607,15.342009413315566,70.58460762787766,1.4590658666377958,0.23221754497206534,8.494607132341812,13.58285219457391,0.04375410159680645,0.6910230908562994,0.8998319934022617,0.5528270228563876,0.7569164965078737,0.3398897866111242,0.815751900332669,0.9999538719999079,0.9230769208579882,14.397311894436188,11.056540457127753,9.082997958094484,6.797795732222483,9.789022803992028,12.999400335998804,6.461538446005918,20.139538415222237,16.586818536214512,33.85825067644091,70.58460762787766,77.8002526413022,57.84833940570997,73.96557444308634,1.861135617241361,0.2962089332483483,7.067425929162408,9.407183912358363,0.072644278452131,0.5096411644925527,0.8646677684775829,0.6109281653595395,0.8287294538119359,0.4735005524330523,0.7544461097161356,0.9998419889286856,0.9208947390262009,13.834684295641326,12.218563307190792,9.944753445743231,9.470011048661046,9.053353316593627,12.997945856072914,6.446263173183407,22.163316752934023,18.523364365254672,33.27889332489765,73.96557444308634,63.34326729294959,42.506329992394406,3.38096681520868,0.4020697506035651,0.06399138827628295,-1.427181203179404,-4.175668282215547,0.028890176855324558,-0.18138192636374673,-0.035164224924678855,0.058101142503151904,0.07181295730406212,0.1336107658219281,-0.06130579061653341,-0.00011188307122234065,-0.002182181831787311,-0.5626275987948617,1.162022850063039,0.8617554876487468,2.672215316438563,-0.7356694873984004,-0.0014544799258899843,-0.015275272822511177,2.0237783377117857,1.9365458290401598,-0.5793573515432584,3.38096681520868
axisflip_case_0000095,7,3,61.4782648678742,28.61947527275559,66.32848002521261,1.3059479259282945,0.20784806783209644,13.88389200067327,18.25597226133654,0.038505888707525804,0.695341835211406,0.912979792758213,0.3949415001750659,0.6859014019596609,0.3090985583966826,0.8168729572140236,0.999997560056065,0.943820225547595,14.607676684131407,7.898830003501319,8.23081682351593,6.181971167933652,9.802475486568284,12.999968280728845,6.606741578833166,16.129646827017247,15.984446654501935,34.21438654369342,66.3284800252126,78.77124430377984,59.40902871381798,68.60691660211424,1.4160208228188162,0.2253667134726675,12.455393033661727,20.55830620774847,0.0606478345577081,0.6454657465379084,0.9035479536223282,0.42912079246948215,0.6544142163801467,0.42442432948135655,0.8031320161560302,0.9996636182177505,0.9418664396964769,14.456767257957251,8.582415849389642,7.852970596561761,8.488486589627131,9.637584193872364,12.995627036830756,6.593065077875339,16.4353864459514,18.126070783499493,34.045459372663345,68.60691660211424,17.292979435905636,30.78955344106239,2.278436576901626,0.1100728968905218,0.017518645640571068,-1.428498967011544,2.3023339464119275,0.022141945850182296,-0.049876088673497576,-0.009431839135884745,0.03417929229441624,-0.03148718557951413,0.11532577108467396,-0.013740941057993394,-0.00033394183831447766,-0.0019537858511181616,-0.15090942617415593,0.6835858458883237,-0.37784622695416914,2.3065154216934793,-0.16489129269591984,-0.004341243898089431,-0.013676500957826576,0.3057396189341546,2.1416241289975577,-0.16892717103007726,2.2784365769016404
