abs_iota,best_iteration,case_id,component_axis,component_coil,component_coordinate,component_iota,component_psi,component_surface,component_volume_qs,inverse_aspect_ratio,n_base_coils,nfp,online_best_iteration,online_best_score,qa_error,qh_error,qp_error,score,score_wall_s,source,source_id,status,surface_level
nan,,p107_37034_2_000046:8,90.4016527240669,67.89858339249417,8.0,4.0,54.53187486722909,3.9992859052855976e-05,4.0,nan,3,7,,,nan,nan,nan,0.3101513106454845,,random_screen,,no_surface,nan
nan,,p107_37034_2_000046:9,92.42911475321155,56.418934166469455,8.0,4.0,59.78749565149422,3.99926802787139e-05,4.0,nan,3,7,,,nan,nan,nan,0.3075664449135638,,random_screen,,no_surface,nan
2.628113667610444,,p107_37034_2_000046:10,97.06056496939641,63.65299691912367,77.9288004014297,100.0,93.27006509666377,84.01696794543508,35.74355570146594,0.03395520610488494,3,7,,,0.7686550271344804,0.1015788988743286,0.04608852017748236,65.33217298943809,,random_screen,,ok,0.4284307897393328
nan,,p107_37034_2_000046:11,0.0,60.70158923586861,8.0,4.0,0.0,0.0,4.0,nan,3,7,,,nan,nan,nan,0.10521132908862506,,random_screen,,no_axis,nan
2.8674506178823123,,p107_37034_2_000046:12,94.92861953144461,56.66801688712382,82.11076300396805,100.0,95.15113637222946,81.14396288795244,38.273369470808404,0.03432329784873107,3,7,,,0.7154456186984621,0.09079442735846979,0.04586754449351933,65.94170470826889,,random_screen,,ok,0.38405962410671984
nan,,p107_37034_2_000046:13,95.78982740889977,55.4537133964437,8.0,4.0,34.782151415559255,0.9216589526912449,4.0,0.0021124778984579263,3,7,,,nan,nan,nan,0.27833298755225516,,random_screen,,flux_rejected,0.001
nan,,p107_37034_2_000046:14,90.90587686798337,59.298622585873915,8.0,4.0,60.14672471727705,3.99926802787139e-05,4.0,nan,3,7,,,nan,nan,nan,0.3091164939194302,,random_screen,,no_surface,nan
nan,,p107_37034_2_000046:15,0.0,61.75803611675891,8.0,4.0,0.0,0.0,4.0,nan,3,7,,,nan,nan,nan,0.1063607432950337,,random_screen,,no_axis,nan
3.052372919998091,,p107_37034_2_000046:16,83.73520633456226,63.72065705851333,55.05089984584259,100.0,82.07172244737231,66.32579002079765,33.18298691572871,0.02634121187804554,3,7,,,0.8197270822709539,0.11333730267997039,0.02568220710196029,28.245124893489216,,random_screen,,ok,0.17029039516525507
nan,,p107_37034_2_000046:17,0.0,59.96045334558764,8.0,4.0,0.0,0.0,4.0,nan,3,7,,,nan,nan,nan,0.10440497323999937,,random_screen,,no_axis,nan
nan,,p107_37034_2_000046:18,91.48198819556163,59.698368707735064,8.0,4.0,69.90971771416908,4.222824861209514e-05,4.0,nan,3,7,,,nan,nan,nan,0.32361260262166763,,random_screen,,no_surface,nan
2.776323742957447,,p107_37034_2_000046:19,92.71122386236864,53.36837623425615,57.93199759876458,100.0,75.22426070700487,63.402119305724014,34.40295156756253,0.02493552648395094,3,7,,,0.7624715772311945,0.10477105639739923,0.02681750363844269,34.74759759131584,,random_screen,,ok,0.15448995663046194
nan,,p107_37034_2_000046:20,0.0,61.63151297287507,8.0,4.0,0.0,0.0,4.0,nan,3,7,,,nan,nan,nan,0.10622308611448808,,random_screen,,no_axis,nan
nan,,p107_37034_2_000046:21,90.6677671064229,58.99542089080136,8.0,4.0,47.406146736247806,3.99926802787139e-05,4.0,nan,3,7,,,nan,nan,nan,0.2911355951452692,,random_screen,,no_surface,nan
nan,,p107_37034_2_000046:22,93.734868910222,64.61257288214516,8.0,4.0,29.74569478516438,9.323405452367728e-05,4.0,nan,3,7,,,nan,nan,nan,0.2774001727198136,,random_screen,,no_surface,nan
nan,,p107_37034_2_000046:23,0.0,64.48120362441615,8.0,4.0,0.0,0.0,4.0,nan,3,7,,,nan,nan,nan,0.10932354954336479,,random_screen,,no_axis,nan
nan,,p107_37034_2_000046:24,90.52905537900932,67.3908336310509,8.0,4.0,46.9667853863909,3.999268104886854e-05,4.0,nan,3,7,,,nan,nan,nan,0.2994836248215739,,random_screen,,no_surface,nan
nan,,p107_37034_2_000046:25,92.84099926987122,57.94702529038154,8.0,4.0,29.74616725887355,3.99926802787139e-05,4.0,nan,3,7,,,nan,nan,nan,0.26893296438507325,,random_screen,,no_surface,nan
nan,,p107_37034_2_000046:26,0.0,64.75112973344152,8.0,4.0,0.0,0.0,4.0,nan,3,7,,,nan,nan,nan,0.10961722914998438,,random_screen,,no_axis,nan
4.384157829751958,,p107_37034_2_000046:27,99.71286859396533,64.38260003237896,57.486481909660206,100.0,62.07160204974913,68.85712777729803,34.193646164061384,0.027186432710992425,3,7,,,0.8120923090650068,0.10812662341991218,0.04024002213163218,54.95916119517189,,random_screen,,ok,0.20242402594037992
3.0838539621490497,,p107_37034_2_000046:28,94.36591907831954,60.636802485939576,57.06780277839108,100.0,64.68273801325257,1.7211687680533203,32.034192279222665,0.002913887173603749,3,7,,,0.40291521479681586,0.05693175501675905,0.0026611084997314677,6.350937719129758,,random_screen,,ok,0.001989430586231731
2.5855786074447256,,p107_37034_2_000046:29,92.84680029150654,57.95604311715886,76.19983459611801,100.0,94.39926794879744,73.31437718972018,33.2191683904609,0.028986236268396772,3,7,,,0.8706016808973084,0.11528614756387584,0.03747146169948051,51.99513738791902,,random_screen,,ok,0.2605063021403577
nan,,p107_37034_2_000046:30,0.0,56.51092624947708,8.0,4.0,0.0,0.0,4.0,nan,3,7,,,nan,nan,nan,0.10065188775943107,,random_screen,,no_axis,nan
nan,,p107_37034_2_000046:31,95.47506299181488,51.79124057352813,8.0,4.0,61.09810826629653,4.0040390517742875e-05,4.0,nan,3,7,,,nan,nan,nan,0.30845643710996123,,random_screen,,no_surface,nan
1.2284942846636975,,p107_37034_2_000047:0,91.4983620749369,59.96240355209188,62.388159446449556,89.62642004344019,89.9912177276485,44.130083284694486,34.36295865786375,0.018183234451285408,5,4,,,0.33031124100636966,0.07949070906611114,0.010703130012225585,9.758165494240076,,random_screen,,ok,0.09896990450456906
1.215870326670121,,p107_37034_2_000047:1,93.82433126000952,57.70703717428304,59.66204141120579,100.0,84.52669188482503,35.62060248979495,33.74338114394174,0.01563750262228531,5,4,,,0.34540414321815305,0.0826283864885668,0.01466186723637455,17.170151418458204,,random_screen,,ok,0.08395092577566578
nan,,p107_37034_2_000047:2,0.0,61.38299487626433,8.0,4.0,0.0,0.0,4.0,nan,5,4,,,nan,nan,nan,0.10595269842537561,,random_screen,,no_axis,nan
1.0568076232337806,,p107_37034_2_000047:3,91.87804665021014,60.456160095133995,67.94940369219485,44.86466722945688,91.95968323343877,39.607191644417625,29.789938931377947,0.016829811070770816,5,4,,,0.2435522930696842,0.05843086997395677,0.009083416183111164,6.104922308430948,,random_screen,,ok,0.0895902813124043
1.1352291001357988,,p107_37034_2_000047:4,92.7873399839847,56.46604783966131,82.1889505348213,99.73447859109102,97.29387289582073,72.35858408138414,46.210245492614746,0.027713471168004482,5,4,,,0.2700268989579342,0.06233906555560344,0.02115736222051598,59.534398646671846,,random_screen,,ok,0.2587666821272624
nan,,p107_37034_2_000047:5,0.0,58.06217027136672,8.0,4.0,0.0,0.0,4.0,nan,5,4,,,nan,nan,nan,0.102339641255247,,random_screen,,no_axis,nan
nan,,p107_37034_2_000047:6,0.0,60.06086742045766,8.0,4.0,0.0,0.0,4.0,nan,5,4,,,nan,nan,nan,0.10451422375345794,,random_screen,,no_axis,nan
1.250547829701662,,p107_37034_2_000047:7,91.51215521617215,62.4849659681909,67.43849256109162,78.4943374783164,91.08265333295942,44.01975334313396,36.862057314480325,0.018362863428917606,5,4,,,0.2598097488570763,0.06165728461453049,0.01452245660213001,24.395657736279173,,random_screen,,ok,0.07167016256927806
1.4161910110162443,,p107_37034_2_000047:8,92.23182811068295,59.17931682408647,76.69355728965724,100.0,93.08542930127523,63.393802184298565,40.921499938937,0.024538020847673234,5,4,,,0.32828076136042783,0.075755128713126,0.025975360727867193,56.82389593998301,,random_screen,,ok,0.17220317645593608
nan,,p107_37034_2_000047:9,90.4850983476345,61.79257319204447,8.0,4.0,88.74993362161976,0.6242167818295208,4.0,0.0017307429591634116,5,4,,,nan,nan,nan,0.35100689793441836,,random_screen,,flux_rejected,0.001
1.510100257890402,,p107_37034_2_000047:10,93.95496234561826,63.25837794900564,83.6957014821594,100.0,95.32164470627063,78.86011671160728,44.51005609745475,0.0308137612809771,5,4,,,0.3044854079957929,0.06832084002013157,0.02869880682707927,68.69995705141184,,random_screen,,ok,0.3484747757496056
1.1488614282522012,,p107_37034_2_000047:11,95.22822138981311,59.780820038830186,73.0907174794908,89.5493297964708,92.83230629893573,75.6606336061563,58.230911530166516,0.028733922367158184,5,4,,,0.15034138960170565,0.03154698560681723,0.01948366907349612,65.11523846858687,,random_screen,,ok,0.3024973929932861
1.580273187076458,,p107_37034_2_000047:12,91.27775662750409,52.73339221543074,68.66546644031936,100.0,91.56326578742392,51.555126783678894,33.905871612177144,0.019831643222193614,5,4,,,0.400611890735021,0.09491034103427255,0.02147092850368682,28.653894547832554,,random_screen,,ok,0.1680715410257148
1.6321041563773129,,p107_37034_2_000047:13,96.89934739432564,67.17629902220605,80.30432311515317,100.0,92.94839973706493,79.81767406170465,43.568422099556706,0.033529962026011516,5,4,,,0.32322860874607356,0.07130169552687335,0.033179324257490234,68.66981563441513,,random_screen,,ok,0.3634699782665015
0.9557556681007782,,p107_37034_2_000047:14,95.17644808360733,54.08162591526202,84.73925209093206,77.75911606673296,97.06932873673715,84.67275585634016,48.7614734743039,0.032802532927533566,5,4,,,0.20437599291694006,0.04278228001875463,0.026648089224709706,54.98688460833975,,random_screen,,ok,0.4385996041580051
0.9921780002519316,,p107_37034_2_000047:15,92.47611543546036,63.02854290213084,82.54595282161581,76.6445315290273,97.09706351795136,69.71916893090516,49.06747628588745,0.02740610196365925,5,4,,,0.18662624266974365,0.04089664002726865,0.020140469732757682,53.310689411322016,,random_screen,,ok,0.2150851238562632
1.8159774046692458,,p107_37034_2_000047:16,97.11251945313909,62.16694416621537,82.3053851966733,100.0,93.2176934607145,81.2500818020188,46.895843871179274,0.03682370578777533,5,4,,,0.28802763966951783,0.06104281867774609,0.04041943353959492,70.05817795044709,,random_screen,,ok,0.3857009402603548
nan,,p107_37034_2_000047:17,0.0,55.46543784668384,8.0,4.0,0.0,0.0,4.0,nan,5,4,,,nan,nan,nan,0.09951439637719203,,random_screen,,no_axis,nan
nan,,p107_37034_2_000047:18,91.4324786516956,57.29511515502627,8.0,4.0,52.04900415439494,3.9992680752699165e-05,4.0,nan,5,4,,,nan,nan,nan,0.29663995629499756,,random_screen,,no_surface,nan
1.1759729770072682,,p107_37034_2_000047:19,92.94896028201858,58.53367275124568,76.47729491000884,100.0,94.59026869003071,71.31897826261402,51.57957200702785,0.027438673459094433,5,4,,,0.2166475746599388,0.048916687434323675,0.020597485617756647,69.67394418881152,,random_screen,,ok,0.24482351014496984
1.2253748343814674,,p107_37034_2_000047:20,92.55699943585537,61.25649502966293,74.30299951957562,79.75816115923263,96.21386109992545,53.65756292665099,55.18316198310138,0.021316098206711175,5,4,,,0.1195223185775041,0.02533840226558764,0.015169477461963874,55.38824308075275,,random_screen,,ok,0.11267746665973111
1.0563531557969874,,p107_37034_2_000047:21,94.98709021058373,66.99525836520411,79.50295553951435,85.69657661610783,95.55800869101614,71.19392935282094,67.26224731788825,0.028740424491751494,5,4,,,0.11833678351059757,0.018045121020166945,0.022833075833476213,66.48099366533658,,random_screen,,ok,0.2235850198836572
0.8372518537296247,,p107_37034_2_000047:22,94.24222239648402,58.61543935566528,87.8431737310572,65.37630203448236,98.58377285980995,76.00360539552779,37.79104979579617,0.03212499838693388,5,4,,,0.2844917177775538,0.0646204774349458,0.02625130405879038,42.64166447007098,,random_screen,,ok,0.3025870119659884
nan,,p107_37034_2_000047:23,92.66393643149654,60.84000164076634,8.0,4.0,35.1350625748922,3.99926802787139e-05,4.0,nan,5,4,,,nan,nan,nan,0.2791686148238877,,random_screen,,no_surface,nan
1.0752820997408077,,p107_37034_2_000047:24,92.8907177847347,54.40736256960423,74.39971721534513,89.66553102517544,90.71939730949732,79.26254427792301,65.38743533227802,0.03088491280400557,5,4,,,0.12762070551191457,0.021777432318152046,0.023027437048378143,67.5789945233426,,random_screen,,ok,0.35479349636951063
1.6665532367364326,,p107_37034_2_000047:25,94.09059325016693,69.22845202054056,80.55986697415419,100.0,95.26664353677423,64.96267689668548,53.43865119433159,0.024895744867110783,5,4,,,0.20262456166316348,0.042718824237446884,0.02596908929667547,71.4704877290406,,random_screen,,ok,0.19199971946810623
1.5821989992337824,,p107_37034_2_000047:26,93.38548150547227,58.91438342109087,79.16563644616153,100.0,95.76636345144439,60.91789774556891,59.323420615001076,0.02387812557906778,5,4,,,0.16303599928693047,0.0312335306091609,0.02705915726917802,72.55252524685243,,random_screen,,ok,0.14421377692087928
1.50323770492765,,p107_37034_2_000047:27,94.56029272789432,57.41401036939754,82.25110502442645,100.0,94.73185373427484,81.56066678439817,46.877516288298985,0.0324797609009882,5,4,,,0.2867825508590562,0.061320975191140936,0.03401459167266494,69.59206949773676,,random_screen,,ok,0.3905012365248721
1.7460918481056145,,p107_37034_2_000047:28,97.69989317699766,61.585648526298556,73.58496768283611,100.0,89.49836638550582,68.38018273140902,42.79633245808222,0.027208698693635673,5,4,,,0.32384408646416635,0.07217693736498856,0.032197693729036886,65.81765251217328,,random_screen,,ok,0.19192087873372532
0.9130721335991894,,p107_37034_2_000047:29,94.4300195874625,65.67843608746765,78.45418312484897,57.917393005323056,95.41772354307435,73.22457745621247,33.269904030636084,0.029947820187669512,5,4,,,0.3242628015715413,0.07585888608575618,0.0215115092008094,25.876004025848182,,random_screen,,ok,0.2550508317917959
nan,,p107_37034_2_000047:30,0.0,57.15709258081376,8.0,4.0,0.0,0.0,4.0,nan,5,4,,,nan,nan,nan,0.10135491672792539,,random_screen,,no_axis,nan
0.9543563145997291,,p107_37034_2_000047:31,94.07056553790261,70.21847551101463,66.72312142341742,47.12583765979035,86.34822459509226,63.70718479218868,45.22600432219925,0.025231275052573783,5,4,,,0.13716534605249353,0.029514755234592415,0.016004972067852122,31.66279072979487,,random_screen,,ok,0.1488701309454711
