best_global_score,best_global_status,best_iteration,best_online_score,final_online_score,initial_online_score,n_base_coils,nfp,optimization_wall_s,screening_wall_s,selected_global_score,trajectory_id,trajectory_wall_s
86.47682906859151,ok,115,86.55370735001868,84.21485016417218,78.96075600540986,1,8,907.7921161719132,62.768448586110026,78.99200140725526,p107_37034_3_000005,970.5612911910284
92.40827108968583,ok,197,92.43568082974586,92.34847390152376,79.72494257313221,3,4,1082.2655733770225,99.47133249114268,79.73465027523258,p107_37034_3_000006,1181.7376231132075
76.9531477550087,ok,9,76.96270547043838,63.137606168173846,70.89903471686331,3,3,2177.422631930094,89.91224032500759,70.75596189510973,p107_37034_3_000007,2267.335533556994
88.12987586856974,ok,194,88.13484919217973,88.07868893697814,78.45450129655804,2,5,1022.4768629979808,107.96703612105921,78.46128306689954,p107_37034_3_000008,1130.4450356180314
39.5512175019793,ok,1,39.529350127186845,24.067678861025907,39.043047637947275,4,2,2124.814328520093,121.24516883399338,37.30189331705403,p107_37034_3_000009,2246.0606878558174
92.45419468495523,ok,169,92.44845476810251,92.273772519476,79.68348179382296,2,5,993.0920441208873,85.04023782908916,79.68361735237467,p107_37034_3_000010,1078.133509148145
78.029217328208,ok,199,78.03470662519463,77.90342580065165,68.08384468454585,4,3,2455.151604903862,116.39841683302075,68.25000496655834,p107_37034_3_000011,2571.551287022885
80.5935381248899,ok,46,80.57541859514761,66.47021634678732,68.33555718295706,5,3,2158.216361037921,158.95875005284324,68.36428334860963,p107_37034_3_000012,2317.176336681936
92.51507650095225,ok,188,92.53500866850658,92.46379883001141,82.59199550482484,2,4,962.6558393780142,89.58471703506075,82.60063279029106,p107_37034_3_000013,1052.2417747618165
82.96220868868465,ok,32,82.98612175995878,79.91148761686031,75.15269463337472,2,5,1037.9955234220251,98.39442010899074,75.13302027846308,p107_37034_3_000014,1136.3911011549644
91.33488225770368,ok,199,91.32927868316791,91.31935902166965,70.19469649528497,3,6,1347.9439665568061,145.24350146204233,70.17809460239441,p107_37034_3_000015,1493.188661384862
87.04287567575922,ok,77,87.09037962765376,84.5551483062098,74.38015835651828,4,3,1129.4314669049345,121.35895188804716,74.44477553275914,p107_37034_3_000016,1250.7918392410502
43.77806599010691,ok,177,43.767961840040535,41.215376878301235,30.544221862960633,4,2,2126.5955736888573,109.58760261605494,30.540331337652578,p107_37034_3_000017,2236.1963241440244
93.36592937449929,ok,196,93.36935861996831,93.36691907369982,81.42640106671415,3,4,1107.850130080944,107.53620425099507,81.40484504653247,p107_37034_3_000018,1215.3879034579732
89.75957488143885,ok,200,89.74314772177354,89.74314772177354,77.86951838284763,4,4,1262.0460991021246,154.21935951709747,77.87681514568729,p107_37034_3_000019,1416.2672380749136
92.6779022749475,ok,194,92.76280697638562,92.72262973226957,76.75616557693291,2,5,1060.0475595160387,92.96250887797214,76.79146078614747,p107_37034_3_000020,1153.0357902329415
88.9545658377081,ok,200,88.9693897570211,88.9693897570211,79.01876028646828,4,5,1427.4275686449837,133.60498025408015,79.03579179493521,p107_37034_3_000021,1561.0337370459456
85.9833765436422,ok,149,86.05730062587077,82.30197305726054,73.35664614745178,2,7,1222.0598375380505,133.04151747003198,73.43719814436146,p107_37034_3_000022,1355.1025438478682
84.25618538463486,ok,7,84.28904648529044,74.21778049479728,76.93933929343383,4,3,996.8776882940438,126.47106591588818,76.91101381646658,p107_37034_3_000023,1123.3499111300334
90.57825140939018,ok,199,90.60508570663463,90.60376713954345,73.8656231957403,2,5,989.5274951229803,112.74597279098816,73.83605724545818,p107_37034_3_000024,1102.2753406031989
78.302004503192,ok,16,78.31406223872841,67.95884393592452,67.38116375035948,3,3,896.496210227022,107.32873784191906,67.29950587756674,p107_37034_3_000025,1003.8264828550164
88.57184882688816,ok,87,88.5799242036802,88.30958154192287,74.22296134378564,4,3,1131.5133928160649,126.35752195911482,74.0982425032326,p107_37034_3_000026,1257.8892428260297
84.75964859444436,ok,173,84.75507097662344,81.72855177210408,76.49011749413437,2,8,1241.0087497518398,98.2927759271115,76.45630805671078,p107_37034_3_000027,1339.3027283879928
83.74151170138327,ok,183,83.74570804479183,83.42966010339897,73.46043202370547,2,5,1019.9182699108496,120.08396322512999,73.5582970734427,p107_37034_3_000028,1140.0033975359984
91.67958608565402,ok,200,91.67815056016173,91.67815056016173,65.21327545902237,4,6,1605.6114094930235,193.20394039712846,65.23088843490781,p107_37034_3_000029,1798.816951942863
92.36829308313747,ok,193,92.36276699256264,92.26866061882332,82.72220159743705,3,4,1125.4134951960295,116.9942893779371,82.7340131336812,p107_37034_3_000030,1242.4090857340489
35.10659956987505,ok,1,35.12371148056809,27.66928541582215,30.031458790058434,5,2,2325.7501440038905,132.46689996588975,29.9690081499207,p107_37034_3_000031,2458.2186587529723
89.58716730879965,ok,195,89.71029204771186,89.6864776134765,76.44307432750428,3,5,1216.6868482120335,117.35683645796962,76.54430389166593,p107_37034_3_000032,1334.045270591043
93.02546394390836,ok,200,93.03532105821714,93.03532105821714,78.38644790549884,3,4,1117.683402820956,113.83863774803467,78.21455948282947,p107_37034_3_000033,1231.523230511928
69.25884503633156,ok,2,69.24648668704916,42.923341503891535,68.19129076478141,5,3,2479.8886059420183,166.4999768261332,68.19210368591186,p107_37034_3_000034,2646.3898314179387
83.80795937328925,ok,15,83.87616211460436,69.39594938075332,73.00856466397894,5,3,1420.9306368490215,158.96565400785767,73.01226413153154,p107_37034_3_000035,1579.897606547922
91.68116455138471,ok,197,91.66328952455179,91.05060520482826,75.69194738706685,4,5,1357.9799403729849,137.78402095101774,75.69196932409783,p107_37034_3_000036,1495.7651631529443
75.0641115399028,ok,18,75.12366377381802,65.39268817009626,68.98756345758987,3,3,1363.3367696101777,96.58480554097332,68.96859078747552,p107_37034_3_000037,1459.923222359037
90.59544652867824,ok,90,90.5945204558605,86.39676589311776,75.05186354184471,2,7,1181.8193854400888,128.56975010503083,75.0466653877911,p107_37034_3_000038,1310.3903781680856
91.96909304620158,ok,150,91.958413000193,91.3651408671528,80.2449412578665,3,4,1111.5031950180419,98.2038764830213,80.23759424846544,p107_37034_3_000039,1209.708828890929
90.69416649751926,ok,200,90.68396793188455,90.68396793188455,73.40743842571715,5,3,1222.983245067997,150.06518318085,73.42553688150957,p107_37034_3_000040,1373.0496072799433
89.97429265990831,ok,176,89.96407022901201,89.93119441612248,76.51882457017115,2,5,1042.4292014508974,100.96834270702675,76.52787680319686,p107_37034_3_000041,1143.3998946167994
93.09807982898593,ok,189,93.10635021064296,92.76157812982014,78.6499443999376,3,4,1126.1621042408515,123.11233988008462,78.66321854049401,p107_37034_3_000042,1249.3229998180177
92.87854123458119,ok,191,92.87650612848898,92.74956881775255,79.32576459943776,4,4,1268.6833134579938,134.00549156987108,79.31347766553166,p107_37034_3_000043,1402.6905990189407
91.02756003640684,ok,189,91.08420392266606,89.95846618692059,80.06780891841565,4,4,1290.1258485768922,142.57097634486854,80.07979592214949,p107_37034_3_000044,1432.698459857842
87.11736072959329,ok,32,87.10900149789067,68.56544016814053,79.06947504528459,5,3,1141.922787393909,158.10901610390283,78.92829227795212,p107_37034_3_000045,1300.0333990508225
93.07910559152258,ok,173,93.11275030419039,93.06675964913534,80.49446813713934,2,5,1034.9675235699397,97.38456002390012,80.50570910231868,p107_37034_3_000046,1132.3536868251394
91.5049666042119,ok,200,91.49722506357884,91.49722506357884,78.03370815278822,4,4,1243.3426259129774,139.77436757390387,78.05682749370845,p107_37034_3_000047,1383.1181801639032
44.820057872506375,ok,197,44.811909290787305,44.81190929078727,31.47580506425951,5,2,2117.273161374964,126.37022522301413,31.482184299760096,p107_37034_3_000048,2243.6446490720846
83.45060681332944,ok,155,83.46140027878165,82.46897793749002,69.58233150458679,2,6,1081.2208691099659,117.44944162108004,69.57020625816193,p107_37034_3_000049,1198.6722102880012
86.17268594699287,ok,31,86.18496105495815,80.39792633998658,75.13541435453789,1,7,923.4993547538761,112.01927633909509,75.11865644374579,p107_37034_3_000050,1035.5198861900717
90.45169219390938,ok,199,90.48879478569403,90.45546537283137,83.66477800269908,3,5,1213.6595154379029,121.5876383271534,83.67122622453518,p107_37034_3_000051,1335.248802043032
91.5384379729669,ok,200,91.5122275257855,91.5122275257855,78.91641971771911,2,4,951.265148031991,100.1945663089864,78.80696415486713,p107_37034_3_000052,1051.4618883829098
92.26363996145456,ok,198,92.25730439796918,92.17042315397616,81.24212457774453,3,5,1179.3057781481184,107.08874046802521,81.25086826928826,student_37035_0_000001,1286.395238764817
91.5492706700752,ok,198,91.57362627246214,91.51089358109911,80.77744598232475,2,4,895.6480389938224,79.23715013288893,80.70696656257691,student_37035_0_000002,974.8859582799487
66.48881829630183,ok,0,66.49490567286462,61.346408084502045,66.49490567286462,4,3,2322.4068826921284,114.63191311317496,66.45048406132312,student_37035_0_000003,2437.039510374889
70.43694319491355,ok,0,70.44535778353585,57.83156556296658,70.44535778353585,3,3,2219.7328191329725,96.82042754907161,70.49562919545906,student_37035_0_000004,2316.553963942919
79.23952965438411,ok,24,79.22545368531294,69.9500353096804,71.85095238334053,4,3,1068.283643933013,100.70023517892696,71.8317279515116,student_37035_0_000005,1168.9845365390647
92.34319366710865,ok,198,92.33138523744175,92.30173041799033,73.99893726556414,3,4,1065.3020455359947,98.80546838487498,73.99650208253044,student_37035_0_000006,1164.108182739932
92.86707631719773,ok,195,92.87873218022155,92.75724223613899,79.09900013952435,2,4,939.6207340848632,79.3326276910957,79.09088923786078,student_37035_0_000007,1018.9545508811716
83.71103172169926,ok,59,83.71027031477786,16.587434492776946,76.0467983943415,5,3,1246.6413299459964,136.96228158986196,76.06322802529262,student_37035_0_000008,1383.604940396035
89.62741799639996,ok,199,89.64033150543116,89.62467243225038,79.7086480487295,2,5,1020.5023153831717,89.85515711107291,79.67859228637052,student_37035_0_000009,1110.3586164629087
87.74510733624201,ok,199,87.78537540661785,87.74965516687382,73.64711744868445,2,4,931.0691558909602,102.29488019808196,73.6481586310146,student_37035_0_000010,1033.3651887369342
92.14136218180568,ok,199,92.13532285135857,92.10231702386857,79.93588133568953,2,4,920.5515937241726,89.52599933580495,79.94968952821394,student_37035_0_000011,1010.0787893231027
90.79414013402071,ok,199,90.8260817884414,90.79560104477616,82.79105683334639,3,5,1206.0828542460222,110.95022872206755,82.75602847779128,student_37035_0_000012,1317.0342696660664
93.10824220705847,ok,197,93.07364678619564,92.79470861925394,80.33968419547202,3,4,1047.010997560108,130.5694310539402,80.33039864831117,student_37035_0_000013,1177.5821106228977
89.59951760136985,ok,200,89.59088529396159,89.59088529396159,69.90564401850718,2,6,1109.980428243056,133.18122819601558,69.91709011522427,student_37035_0_000014,1243.210303844884
92.87146915909574,ok,190,92.88527133750671,92.8494848179763,85.65678716777508,3,5,1215.9035197759513,114.1295671958942,85.66390770489409,student_37035_0_000015,1330.034290147014
89.1048982350122,ok,200,89.1092169432798,89.1092169432798,76.3211436061434,3,5,1202.5255842888728,121.06297714007087,76.31939417996601,student_37035_0_000016,1323.5897054790985
17.3162028887716,ok,7,17.299816291410522,16.108584116098413,9.546387044049705,1,5,2022.5030451789498,93.27492465591058,9.544660739819795,student_37035_0_000017,2115.780029359972
89.70407256317277,ok,181,89.83435753211542,88.84298996262365,65.43716814906215,4,3,1142.2092641128693,145.42990501387976,65.40301847440156,student_37035_0_000018,1287.6408443390392
88.60592909600417,ok,66,88.615580921557,68.99522100183279,76.35141809414047,3,3,939.5483113960363,134.54765905602835,76.26609187090023,student_37035_0_000019,1074.0982859130017
92.11138534051969,ok,110,92.12292397311114,92.03285525672685,77.85539663209059,5,4,1449.3202347068582,176.6098621909041,77.9003379327593,student_37035_0_000020,1625.9313567008357
91.92723384069126,ok,195,91.92749127212947,91.89805263395988,79.85729361838493,3,4,1103.7999522639439,117.43468324583955,79.83345785484208,student_37035_0_000021,1221.2359871810768
91.82690322106208,ok,200,91.86503112105224,91.86503112105224,77.01957154893692,3,3,999.7974260239862,114.19573947112076,77.01500613971218,student_37035_0_000022,1113.9943448011763
86.53466768514909,ok,113,86.54596828597504,67.1626655010018,74.49381931777913,3,3,1105.8542143390514,119.27091754111461,74.47092694980363,student_37035_0_000023,1225.1263189550955
91.1863967990279,ok,194,91.20807755089217,90.99027135413974,78.08051002654291,2,5,1004.6711786140222,115.97556434897706,77.99411010524517,student_37035_0_000024,1120.6479728091508
88.99083256919897,ok,194,89.00361967488013,88.84403326087082,84.65685178142913,3,5,1235.775454755174,141.568521091016,84.64859978874239,student_37035_0_000025,1377.345589311095
92.08926750179852,ok,195,92.11497636289596,92.09992805018393,75.84313967585365,2,4,925.5251492741518,107.33016745513305,75.99600379465548,student_37035_0_000026,1032.8564950069413
79.65949098183849,ok,144,79.75904065190915,78.07323592742182,70.3388016335978,2,7,1167.2220792518929,141.66900412878022,70.35957525810204,student_37035_0_000027,1308.8924112929963
92.11433363011615,ok,196,92.11179657789792,91.37241188553897,70.82540593763373,4,6,1600.0261977550108,213.98900431301445,70.81137580359027,student_37035_0_000028,1814.0167664410546
91.41687674471312,ok,199,91.44911670886198,91.415424200028,75.87492817257922,2,5,990.9242194069084,103.19286042987369,75.8536291189607,student_37035_0_000029,1094.118257420836
85.0567643079216,ok,78,85.08456404868079,84.30792227930576,78.26673964024009,4,5,1412.9822485879995,123.74384176987223,78.28033384570018,student_37035_0_000030,1536.7292396589182
88.49034084738418,ok,180,88.4895935674532,88.39561052626034,80.6236624760177,2,5,1005.8066220211331,112.49277753196657,80.62373036308043,student_37035_0_000031,1118.3005691349972
91.42636952829764,ok,174,91.42609698039247,91.28001648521206,74.6150828437253,3,3,985.5296938908286,91.94525459804572,74.54645791055427,student_37035_0_000032,1077.4767409660853
73.64813606431798,ok,1,73.65930757487558,64.22825095646951,69.3464947616294,4,3,2445.342081747018,116.95512671605684,69.3680356089787,student_37035_0_000033,2562.2984073041007
87.27519765973868,ok,196,87.35605921110512,86.96211444308312,74.5086961316562,5,3,1241.8523631908465,169.69024577201344,74.50160045029644,student_37035_0_000034,1411.544284734875
84.80873337281173,ok,160,84.8157385424048,83.23452951828294,81.9012146287875,2,4,952.1949625168927,107.83279159199446,81.86759461577107,student_37035_0_000035,1060.0291019938886
91.16034007174473,ok,186,91.26825372932655,90.94173367833648,82.45416741136464,3,5,1222.458205675939,127.5273330269847,82.4250782881524,student_37035_0_000036,1349.987163885031
90.62859795794782,ok,197,90.6104117487539,90.25522851335747,76.11248564965432,5,5,1581.575138894841,169.64055184694007,76.13828552949705,student_37035_0_000037,1751.2169996099547
91.71002675471338,ok,198,91.732092773557,91.41429305979278,74.4085593106626,2,7,1191.6231616681907,126.14368191291578,74.29010765031136,student_37035_0_000038,1317.7685294419061
92.2767265193549,ok,171,92.30905410596677,92.27004451839262,78.08474693977838,4,4,1266.8788346860092,126.1283149800729,78.15963267251031,student_37035_0_000039,1393.0084252550732
93.10899754407242,ok,198,93.12094271194346,93.09728021869618,78.80873961807097,3,5,1147.2261096290313,111.13690066197887,78.81093589397351,student_37035_0_000040,1258.3642009859905
92.82775787645774,ok,182,92.83083568234784,92.65416823974651,80.21803032603384,2,5,1044.1826502990443,90.75687217782252,80.22156227800392,student_37035_0_000041,1134.9408173440024
91.69699465870644,ok,198,91.69414671015184,91.67409676851038,74.66113238178522,3,5,1246.2271907250397,139.53669108101167,74.6375569409161,student_37035_0_000042,1385.7913074460812
92.4872761011561,ok,187,92.5084133389618,92.4257160047988,78.48585672382129,3,4,1089.7979613610078,117.70522153191268,78.51624622611482,student_37035_0_000043,1207.5048289049882
77.56779845262821,ok,3,77.5932628375032,64.61519912172488,76.5588553060626,4,4,1065.549379650969,125.8116849749349,76.41678483138796,student_37035_0_000044,1191.362795384135
89.95235682248182,ok,200,89.95516638907317,89.95516638907317,78.53888027727967,2,4,906.3041965588927,101.82169473799877,78.48572133858362,student_37035_0_000045,1008.1270358068869
91.73848238212499,ok,156,91.74934800250752,91.55337603548355,81.32673112857215,3,4,1093.3513744419906,124.47537572798319,81.2947814491691,student_37035_0_000046,1217.8287905289326
92.65244398775118,ok,196,92.66275739884162,92.45172033471735,77.03635532437208,3,4,1092.9536424218677,116.92539975512773,77.04808576365825,student_37035_0_000047,1209.8806548218708
92.1296039768874,ok,197,92.27430256005498,92.27307729852123,78.51995048910769,3,4,1070.734734064201,122.76039616414346,78.54990527432128,student_37035_0_000048,1193.4967657048255
87.412696360193,ok,198,87.40738715826299,87.36249198482892,69.84008119313388,4,3,1067.6521209150087,122.56091254088096,69.84344234299678,student_37035_0_000049,1190.2146732329857
91.92946777946906,ok,124,91.93911017590605,91.83440922205129,75.7716065527071,4,4,1190.8568418789655,113.66722619300708,75.77423982396839,student_37035_0_000050,1304.5252937129699
42.390628792515706,ok,9,42.405211838179746,34.41514707399999,17.961400388366446,4,2,2132.6793367979117,104.95913040079176,17.997353866283557,student_37035_0_000051,2237.639662296977
70.02330908860272,ok,8,69.98969047733408,63.360643108459314,66.79035264384966,5,3,2626.456251105061,130.96833353396505,66.91611132161272,student_37035_0_000052,2757.4262102248613
90.45452448415034,ok,195,90.46283622006968,90.35208346499728,78.2189252310815,2,5,979.9805870989803,105.73879140312783,78.20531806786623,student_37035_0_000053,1085.7210797830485
85.12185821418646,ok,200,85.10500891615193,85.10500891615193,73.43192963848752,2,5,962.4039065330289,97.85565139306709,73.37114143248239,student_37035_1_000001,1060.2603022961412
91.91449262453966,ok,199,91.91475161043022,91.83303588135738,83.03566854923281,3,4,1042.3597779099364,92.93003500509076,83.0792021238859,student_37035_1_000002,1135.2906040130183
90.21415340125328,ok,200,90.27531004682369,90.27531004682369,70.78163211495752,2,3,839.708673287183,69.7543446070049,70.84579330057873,student_37035_1_000003,909.4637159002014
92.79426078372703,ok,167,92.8656065769103,92.58604644578872,80.0081625053535,4,4,1219.2554537691176,105.22594481683336,80.04813017930829,student_37035_1_000004,1324.4820960729849
81.00683939818904,ok,67,81.12913170384783,80.58762885679084,78.46703946784447,2,7,1129.410882099066,111.4713963009417,78.34625075442527,student_37035_1_000005,1240.88304611505
92.3201877588569,ok,200,92.34528729372467,92.34528729372467,76.24873646196505,2,5,974.9174184561707,92.53383348789066,76.2507897101108,student_37035_1_000006,1067.4519529009704
85.98127614380135,ok,30,86.01183538701844,72.71821303828312,76.43623693611733,4,3,2028.292713771807,100.80740175279789,76.43684976321842,student_37035_1_000007,2129.1008472309913
86.44502955819966,ok,191,86.4498374010465,85.97230775582443,79.19409501326804,3,5,1192.8744040341116,110.28571829712018,79.12061711743537,student_37035_1_000008,1303.1612833819818
83.90766412698895,ok,199,83.93353670327411,83.87973607073543,70.3828248260085,2,6,1067.9152304471936,128.665891418932,70.37826246293709,student_37035_1_000009,1196.5826801769435
81.97603693367718,ok,8,82.01812316492823,63.837951339219345,72.39112520184932,4,3,2278.2625841069967,142.8775567121338,72.40878795786813,student_37035_1_000010,2421.142041700892
81.41543065506187,ok,49,81.42329732147923,80.7374683754739,71.22018865440569,2,5,875.9910700710025,94.05118187703192,71.21964771423428,student_37035_1_000011,970.0434550771024
91.0203507114397,ok,198,91.03071934007079,91.0041083667905,83.22768585354183,2,5,973.7121375421993,82.3676153938286,83.19642708496664,student_37035_1_000012,1056.0808775178157
92.46328843013539,ok,189,92.5426011089789,92.3327587059798,77.79520301742032,4,4,1268.6235606949776,154.78870830498636,77.81062283639619,student_37035_1_000013,1423.4138249850366
87.45027517976455,ok,35,87.45359087042671,70.00923229722885,77.74842869425794,2,3,782.5016205939464,85.70750483497977,77.65092788049118,student_37035_1_000014,868.210542588029
20.264069393491322,ok,3,20.296115929857535,9.413802373546494,12.645313420047916,4,2,2081.868621025933,125.42542364588007,12.695822449091702,student_37035_1_000015,2207.2952292119153
50.89456007605058,ok,0,50.89479686093026,22.831866691063016,50.89479686093026,3,3,2116.1004374600016,118.4080696189776,50.91531850204526,student_37035_1_000016,2234.509640821023
46.041994349229455,ok,71,46.04774294997731,41.48288022187797,38.33994031879745,5,2,939.4098167249467,110.0527662341483,38.07763449203079,student_37035_1_000017,1049.463749836199
89.17334663145387,ok,200,89.21473940653806,89.21473940653806,70.391023049168,5,3,1199.5232281268109,129.56614399584942,70.35433375253454,student_37035_1_000018,1329.0905089939479
90.81950698077506,ok,182,90.80603386482869,90.74636675114165,81.6814696297809,4,5,1418.3555296650156,138.1662617449183,81.69083998878466,student_37035_1_000019,1556.5229998619761
87.98951668535662,ok,96,87.98833762682004,85.19788170309918,84.42024742757708,3,5,1221.186541395029,132.94934410694987,84.43852499770273,student_37035_1_000020,1354.1371178019326
75.96693307513611,ok,0,75.96959161131744,65.45809074286154,75.96959161131744,3,3,2243.6945960030425,123.20833993214183,75.96766848671773,student_37035_1_000021,2366.904162195977
90.61319330483245,ok,197,90.6153669225978,90.14796020620801,82.62683873136297,4,4,1222.6343803810887,150.50672972900793,82.6459919594294,student_37035_1_000022,1373.1426252208184
85.88568787948307,ok,174,85.88487061587804,84.42929143031415,72.30628020757683,4,3,1118.4594868500717,108.38480864698067,72.23158189223123,student_37035_1_000023,1226.8454257028643
90.33280407745737,ok,195,90.3448180464821,90.00725150287083,75.06029297183484,5,3,1211.553453691071,123.82779081189074,75.08024269710322,student_37035_1_000024,1335.3823776468635
86.452151178751,ok,200,86.46562475144054,86.46562475144054,66.03180179930855,3,8,1576.5752581320703,145.47933857585303,65.95357595784394,student_37035_1_000025,1722.0562946430873
90.55494927358347,ok,200,90.65050269459066,90.65050269459066,75.64406327180278,3,5,1195.691151975887,106.29947625100613,75.63031530322704,student_37035_1_000026,1301.9947381028906
69.72403655311,ok,2,69.79229886732925,60.629499784759886,69.15142235206164,3,3,2217.846887602005,97.81831872998737,69.05622975159886,student_37035_1_000027,2315.666323239915
91.33529562665397,ok,198,91.34806789528967,91.2635948937448,78.57485345183909,5,5,1468.4619816429913,186.2499962928705,78.55525463768912,student_37035_1_000028,1654.7419833738822
91.83245919435336,ok,200,91.87433963764721,91.87433963764721,78.09118642054871,2,4,913.8599671698175,99.99575457000174,78.0861554167099,student_37035_1_000029,1013.8569176769815
90.28181955890793,ok,185,90.28888024761764,89.91510494510966,72.65803013611846,3,3,985.7189995388035,129.2504123810213,72.61766683805156,student_37035_1_000030,1114.9713410479017
87.85142131184699,ok,150,87.87201552281341,85.53562162023746,74.26492821650504,2,3,849.0965928169899,98.31243256712332,74.21098636976271,student_37035_1_000031,947.4102654091548
92.88318964678821,ok,145,92.89954780105036,92.62074856022548,80.79658517835259,4,5,1314.2790099568665,124.30450877384283,80.78595073616837,student_37035_1_000032,1438.585061231861
90.26666600923323,ok,49,90.34068947778367,83.17756102813604,81.21945400148113,3,5,1213.1137885141652,126.17727633798495,81.22668064904616,student_37035_1_000033,1339.2922167680226
91.07652194723396,ok,195,91.09456037010568,91.06884210200042,79.71622762325683,3,4,1086.2402150910348,120.15403193491511,79.73544012659191,student_37035_1_000034,1206.4044668690767
87.00951849400734,ok,138,87.00852225224115,68.99049108682883,72.00856551882325,4,3,1098.3448931542225,117.39871927001514,72.42576854637842,student_37035_1_000035,1215.7451299079694
22.578514168053648,ok,0,22.57292335950127,17.52792913993705,22.57292335950127,4,2,2170.8796138260514,110.11561298789456,22.67105881603593,student_37035_1_000036,2280.9964323961176
89.27466294111939,ok,200,89.37241439978257,89.37241439978257,79.9717510698556,2,5,982.1596233129967,100.58440042310394,79.96297344463832,student_37035_1_000037,1082.7551408901345
88.21126235786588,ok,200,88.25888193664042,88.25888193664042,80.9851957781061,4,5,1415.4007472728845,160.46012142882682,81.0446339579508,student_37035_1_000038,1575.8620514459908
92.74766101708477,ok,196,92.75878282020182,92.73299892418268,79.21571639555758,3,5,1213.2401951788925,127.03450743900612,79.20375353693119,student_37035_1_000039,1340.276369306026
91.72291310215816,ok,200,91.72846858115328,91.72846858115328,80.22314001375972,4,5,1389.781673306832,141.1498132958077,80.23372239663593,student_37035_1_000040,1530.9330745050684
91.31673509354992,ok,185,91.32563179890647,90.62634916746643,74.13060946266093,3,3,973.4517271709628,100.42538523999974,74.1152745555708,student_37035_1_000041,1073.8783045678865
41.9658598173015,ok,7,42.04010869796749,8.443198259124648,33.46444393051763,3,2,1964.1809409859125,85.76558843697421,33.44344704633309,student_37035_1_000042,2049.94830705598
89.00048129495502,ok,197,89.01232785165823,88.82083872204387,78.35113217285848,4,4,1218.754967277171,133.6631432340946,78.34484589091356,student_37035_1_000043,1352.423367321957
87.969291390043,ok,200,87.94996974907443,87.94996974907443,75.75174928170273,4,5,1414.2479089091066,134.6282885710243,75.75077399855834,student_37035_1_000044,1548.8778316089883
71.4202154008715,ok,0,71.41989655147245,50.84394039509774,71.41989655147245,5,3,2349.397117183078,151.0042808461003,71.39068205004946,student_37035_1_000045,2500.4266498298384
87.44429191250283,ok,196,87.4723010664957,87.24107780108727,76.56779269147084,2,4,932.4299537921324,97.07939799502492,76.5885750598985,student_37035_1_000046,1029.510475445073
88.13308805625402,ok,144,88.13054501884979,87.26281970931632,72.99716819981909,2,3,810.5259939739481,81.58612725813873,72.98466140290732,student_37035_1_000047,892.1137661098037
90.48811390963566,ok,175,90.50256640972049,90.18716971156952,72.32396293055442,3,3,962.4258010829799,94.5730529378634,72.28918690998302,student_37035_1_000048,1057.0001256200485
89.81061832418247,ok,187,89.91888101910146,89.74758477257747,77.94385012270875,3,5,1163.8154992719647,114.44031909387559,77.9484370772922,student_37035_1_000049,1278.2777199039701
89.53564686683721,ok,199,89.56903443065983,88.24644567603079,72.70807491336704,3,3,975.068466264056,100.28724922891706,72.6636698671108,student_37035_1_000050,1075.3725966890343
10.409353422599635,ok,1,10.411038602737696,6.421357905467285,9.051197811794658,4,2,2102.8979159959126,106.55773618002422,9.096045088603654,student_37035_1_000051,2209.4572643078864
