pair,case_id,reference_score,candidate_score,score_delta,reference_axis_R,reference_axis_Z,reference_axis_residual,reference_axis_topology_trace,reference_axis_topology_det,reference_axis_ellipse_aspect,reference_psi_angle_p95,reference_psi_angle_l2,reference_surface_effective_level,reference_surface_drift_relative_p95,reference_alpha_normal_B_relative_l2,reference_iota_min,reference_qs_target_global_error_per_helicity,candidate_axis_R,candidate_axis_Z,candidate_axis_residual,candidate_axis_topology_trace,candidate_axis_topology_det,candidate_axis_ellipse_aspect,candidate_psi_angle_p95,candidate_psi_angle_l2,candidate_surface_effective_level,candidate_surface_drift_relative_p95,candidate_alpha_normal_B_relative_l2,candidate_iota_min,candidate_qs_target_global_error_per_helicity
Exact hint,2459513,93.50588558663637,93.50840084338626,0.0025152567498878398,0.8467545603738948,3.060036622811786e-10,2.3457612414617168e-09,-0.5525720499282236,1.000000011657849,1.8544327228112285,2.5452470036885322e-05,6.261902380753273e-06,0.46002046507840477,0.009230873664612288,1.3726807700453497e-05,1.4573554992675781,0.000974020502314463,0.8467545603738948,3.060036622811786e-10,1.5327415898857455e-09,-0.5525716253540813,1.000007350870482,1.8544331810041872,2.5452470036885322e-05,6.261902380753273e-06,0.46002046507840477,0.009230873664612288,1.3726807700453497e-05,1.4573554992675781,0.0009740205023144619
Exact hint,2459580,93.47642702661867,93.4687088802397,-0.007718146378962842,1.2050034890357508,-6.565893834863535e-10,1.424913653128597e-09,-0.7452943267852957,1.000000203467303,1.7835481698747053,3.346813843822894e-05,1.0689779378568961e-05,0.46989007591729504,0.03737387867203575,1.5503510744838567e-05,1.5440555810928345,0.0012549732724840158,1.2050034890357508,-6.565893834863535e-10,4.077806726106804e-09,-0.7453055775164051,0.9999926994350519,1.7835637461317853,3.346813843822894e-05,1.0689779378568961e-05,0.46989007591729504,0.03737387867203575,1.5503510744838563e-05,1.5440555810928345,0.0012549732724840097
Exact hint,2461313,93.80675386371867,93.80763279731184,0.0008789335931709275,0.845367771110992,6.556388348042927e-10,2.9337585302635545e-09,-0.5412278775646308,1.0000000566433476,1.8114431145870737,2.2698584584179433e-05,5.776119214015868e-06,0.4543916625419577,0.026674289882818943,1.3191525514535062e-05,1.4536012411117554,0.0005860278762414589,0.845367771110992,6.556388348042927e-10,2.6283385217331085e-09,-0.5412282048482219,1.0000010036847664,1.811438110782438,2.2698584584179433e-05,5.776119214015868e-06,0.4543916625419577,0.026674289882818943,1.3191525514535059e-05,1.4536012411117554,0.0005860278762414588
Exact hint,2461422,93.91788621044248,93.89956269623656,-0.01832351420591749,1.206751332245072,7.801347517953096e-10,9.976178318309618e-10,-0.736166641119093,1.0000002012547435,1.8293230350111458,2.668491282626358e-05,7.916173775521977e-06,0.47945243584725467,0.03472466182558337,1.3894648635082068e-05,1.5404813289642334,0.0008539843990459399,1.206751332245072,7.801347517953096e-10,7.782647388416701e-09,-0.7361638438374192,1.0000028052507894,1.829322053468724,2.668491282626358e-05,7.916173775521977e-06,0.47945243584725467,0.03472466182558337,1.3894648635082074e-05,1.5404813289642334,0.0008539843990459392
Exact hint,2464076,84.04149248164374,84.02789357779935,-0.01359890384439666,1.136622420432017,7.230797809129413e-10,6.7228284397248765e-09,-0.6539484669942741,0.9999980091219509,3.3224182694138604,8.886127746804146e-05,1.027251943968081e-05,0.21632050909031522,0.0017978077114600354,6.575161328476878e-05,1.3516343832015991,0.006963740682673106,1.136622420432017,7.230797809129413e-10,1.2817319234950608e-08,-0.653942342411707,0.9999960957372929,3.322409247399237,8.886127746804146e-05,1.027251943968081e-05,0.21632050909031522,0.0017978077114600354,6.575161328476874e-05,1.3516343832015991,0.006963740682673095
Exact hint,2464177,93.6075447799845,93.60713318988581,-0.0004115900986789711,0.8445148965134205,-8.748754910596049e-10,4.0167151384168136e-09,-0.5516989140799153,1.0000000601165109,1.8246271089581663,2.1675846383559984e-05,3.6575431707701535e-06,0.4549873351354773,0.026703558422989892,1.2737568301942616e-05,1.457745909690857,0.0008590129781868867,0.8445148965134205,-8.748754910596049e-10,4.171428099003504e-09,-0.5516965253365359,0.9999933867394627,1.8246293927887518,2.1675846383559984e-05,3.6575431707701535e-06,0.4549873351354773,0.026703558422989892,1.2737568301942616e-05,1.457745909690857,0.0008590129781868865
Exact hint,2464204,93.79275942472405,93.79783820612813,0.005078781404080246,1.196539854058209,1.471803569258023e-09,5.4441741320230044e-09,-0.5324081093213257,0.9999998239045672,2.0015717844771985,2.2699291303848794e-05,3.919873492032575e-06,0.43843122277610874,0.006047851294338464,1.4177234162016576e-05,1.4478142261505127,0.0004438444134112285,1.196539854058209,1.471803569258023e-09,3.501670987640645e-09,-0.5324019929616954,1.00001286778223,2.001559932524333,2.2699291303848794e-05,3.919873492032575e-06,0.43843122277610874,0.006047851294338464,1.417723416201657e-05,1.4478142261505127,0.00044384441341122885
Exact hint,2496228,85.55051628542218,85.54951309236881,-0.0010031930533642708,1.1812609976743969,-2.1423735735028443e-09,2.595589189401545e-09,0.42165535727496084,1.00000063735182,2.5659252535519994,1.6477697165567584e-05,5.209571365351106e-06,0.2640873465232404,0.04126031036756354,9.948096750866135e-06,1.0638041496276855,0.009887025935043748,1.1812609976743969,-2.1423735735028443e-09,2.9454064315199573e-09,0.4216441161673372,1.0000054382442602,2.565912736602361,1.6477697165567584e-05,5.209571365351106e-06,0.2640873465232404,0.04126031036756354,9.948096750866132e-06,1.0638041496276855,0.009887025935043824
Exact hint,2527841,80.31198045795472,80.29147553734546,-0.02050492060925535,1.2638860757258534,3.1400556966339373e-09,4.9504173997796365e-08,-1.2125936980258025,1.0000013036067297,1.9807274975543365,3.8640113474649574e-05,1.0972436175495611e-05,0.2823100192583098,0.03068017408123456,1.9692206981598585e-05,1.3851410150527954,0.022435664442989098,1.2638860757258534,3.1400556966339373e-09,6.290432983106399e-08,-1.21258834017104,1.0000043944078147,1.9807123823751625,3.8640113474649574e-05,1.0972436175495611e-05,0.2823100192583098,0.03068017408123456,1.969220698159859e-05,1.3851410150527954,0.022435664442989202
Exact hint,2532462,89.2697378649339,89.26126702110946,-0.008470843824440522,0.8541091642212981,5.199159962722812e-10,2.340077022655957e-09,-0.5642587163572093,0.9999996549938002,1.8398399064129962,2.0516665879433252e-05,3.1862258506535444e-06,0.4118774717433612,0.00012665783865941976,1.2671167280421522e-05,1.4570635557174683,0.005968650494567405,0.8541091642212981,5.199159962722812e-10,5.479469810344467e-09,-0.5642599153287263,1.0000059523961646,1.8398381113316309,2.0516665879433252e-05,3.1862258506535444e-06,0.4118774717433612,0.00012665783865941976,1.2671167280421519e-05,1.4570635557174683,0.005968650494567372
Exact hint,2535274,79.25914557948354,79.25366632336303,-0.005479256120509035,0.8505278954318749,-5.028472149770568e-10,3.1677989178072583e-09,-0.6395605506834955,0.9999998498937763,1.757751040053255,3.3177864807671056e-05,5.437610501932264e-06,0.3038160975710016,0.0006155364183453923,2.2464445456200884e-05,1.4542498588562012,0.02463104598569402,0.8505278954318749,-5.028472149770568e-10,5.238120070531782e-09,-0.6395550661173712,0.9999971948528181,1.7577461057915995,3.3177864807671056e-05,5.437610501932264e-06,0.3038160975710016,0.0006155364183453923,2.2464445456200884e-05,1.4542498588562012,0.024631045985693965
Exact hint,2549199,20.33028738988746,20.335971619723693,0.005684229836234067,1.0591362092217629,-9.989466013009176e-10,9.83682170860975e-09,-0.38721000063880073,1.0000003924119796,6.349673444283609,0.00035284120325236904,3.6669763858090615e-05,0.010148526724546698,0.057179424977767075,7.346174103379029e-05,1.1395903825759888,0.01993921245764697,1.0591362092217629,-9.989466013009176e-10,2.653270390173598e-09,-0.3872197889721367,1.0000077498045497,6.349677343870837,0.00035284120325236904,3.6669763858090615e-05,0.010148526724546698,0.057179424977767075,7.346174103379027e-05,1.1395903825759888,0.019939212457647036
Exact hint,2551349,78.02578978042212,78.01249586801505,-0.013293912407064568,1.1557746159689355,1.90824848874605e-09,4.035766625937524e-09,-0.8626340467014768,0.9999982403529825,4.339450775592208,0.00011217898352714499,1.7880993415531736e-05,0.16338429475770397,0.044845993472979365,6.664568194758519e-05,1.4101403951644897,0.017417429983820953,1.1557746159689355,1.90824848874605e-09,9.548054156610242e-09,-0.8626317196802398,0.9999978856614976,4.339449892287446,0.00011217898352714499,1.7880993415531736e-05,0.16338429475770397,0.044845993472979365,6.664568194758518e-05,1.4101403951644897,0.017417429983820964
Exact hint,2557786,79.54427201849313,79.54777063162317,0.0034986131300343004,0.8744115405903529,6.970634940900807e-10,1.7099385529431313e-08,-1.7783277097617214,1.000003293130253,1.845406998257992,0.0003926029702876003,9.431452767781973e-05,0.3057392088801079,0.025972337032999778,0.00012524928214984523,3.0041894912719727,0.018632487766960956,0.8744115405903529,6.970634940900807e-10,1.53510598753727e-08,-1.778326593064879,1.0000036798245941,1.8454035573969094,0.0003926029702876003,9.431452767781973e-05,0.3057392088801079,0.025972337032999778,0.00012524928214984523,3.0041894912719727,0.018632487766960942
Hint offset by 1e-3,1117971,87.13744638129344,87.15486733817741,0.017420956883967165,0.8365405988128821,5.915292515928282e-10,9.025453877299021e-09,-1.7154194050310754,0.9999991360512135,3.2064989791477068,4.627655243860754e-05,1.0338256257870199e-05,0.19981420398190264,0.046512745451233226,2.5233006266482918e-05,1.612309217453003,0.004191133719003235,0.8365405988128821,5.915292515928282e-10,2.1551453685760472e-09,-1.7154291352411613,1.0000053213538262,3.2065354424798835,4.627655243860754e-05,1.0338256257870199e-05,0.19981420398190264,0.046512745451233226,2.523300626648291e-05,1.612309217453003,0.004191133719003225
Hint offset by 1e-3,1188492,67.03260892070448,67.02033526198244,-0.01227365872203734,1.1952007338603667,1.4768133988762493e-09,1.1964652557421206e-08,-0.27621332530241505,0.9999953221171395,6.153360250086711,6.245125703096257e-05,1.0336210823132784e-05,0.0649480335434827,0.016789798017103726,3.8989996016576753e-05,0.9543280601501465,0.01667203203283471,1.1952007338603667,1.4768133988762493e-09,1.8538530204986685e-08,-0.2762113267330978,1.0000034341247355,6.153350174252471,6.245125703096257e-05,1.0336210823132784e-05,0.0649480335434827,0.016789798017103726,3.898999601657677e-05,0.9543280601501465,0.016672032032834704
Hint offset by 1e-3,1328106,89.32855245884443,89.35476585967761,0.026213400833185574,0.8191581693872283,6.374387505645849e-10,1.063838251867731e-08,-0.9009629427538488,0.9999999285582684,2.25229651400989,0.00011179926591621372,3.367921225089006e-05,0.23446323545670592,0.043697994389326145,5.550070322248844e-05,1.2192223072052002,0.0011372071875733014,0.8191581693872283,6.374387505645849e-10,6.027260856686434e-10,-0.9009503747258679,0.999976401424924,2.252304897767092,0.00011179926591621372,3.367921225089006e-05,0.23446323545670592,0.043697994389326145,5.5500703222488434e-05,1.2192223072052002,0.001137207187573304
Hint offset by 1e-3,1410262,88.86265914372122,88.86167334974957,-0.0009857939716511055,1.3786836308238057,8.173799121023343e-10,6.329723099037388e-09,-1.889406038828183,1.0000007334355443,1.262856872647952,6.226625685888253e-05,9.03935870803604e-06,0.17182262735490994,0.03662858822744204,3.504631083865609e-05,1.6285501718521118,0.0006419323227184307,1.3786836308238057,8.173799121023343e-10,6.739697234116004e-09,-1.8894040479251286,0.9999974130139184,1.2628508943292571,6.226625685888253e-05,9.03935870803604e-06,0.17182262735490994,0.03662858822744204,3.5046310838656074e-05,1.6285501718521118,0.0006419323227184316
Hint offset by 1e-3,1410481,81.47748530662393,81.47146846434931,-0.006016842274618739,1.2494262573066621,-1.2512967718658977e-09,3.0069437938038104e-09,-1.788780051174542,1.0000010648183755,1.5440443269171906,0.00019848263296128846,4.311022256946046e-05,0.07603073542800985,0.00557760088872131,0.00011266160996387791,1.6052016019821167,0.0030257819868297012,1.2494262573066621,-1.2512967718658977e-09,5.279137599309744e-09,-1.7887864901478445,1.0000060277672527,1.5440029029183793,0.00019848263296128846,4.311022256946046e-05,0.07603073542800985,0.00557760088872131,0.00011266160996387795,1.6052016019821167,0.003025781986829696
Hint offset by 1e-3,1413822,81.98218881429013,81.98618662655781,0.003997812267684253,1.2297890892586893,1.0665189872852623e-10,1.225045059580307e-08,-1.9750130939343342,0.9999986645242316,1.4079347513323919,0.00012680946580934221,2.1419277491982588e-05,0.08610696299219313,0.026049761529071833,6.034492525062929e-05,1.4790220260620117,0.0037669937891804447,1.2297890892586893,1.0665189872852623e-10,1.0411923399636383e-08,-1.975018538814129,1.0000034504401403,1.4078736900189572,0.00012680946580934221,2.1419277491982588e-05,0.08610696299219313,0.026049761529071833,6.034492525062928e-05,1.4790220260620117,0.003766993789180461
Hint offset by 1e-3,1551144,68.66739133344382,68.65930046405131,-0.008090869392503919,0.7830899051944519,-2.7598155846587447e-11,1.038095464375723e-09,-1.3388286585607907,0.9999993709892032,3.6518306531923757,4.681938440873799e-05,6.608023107729468e-06,0.06890878333808712,0.025059228947406597,3.6301672784382e-05,0.9185225963592529,0.0006138100673929632,0.7830899051944519,-2.7598155846587447e-11,4.226252716390942e-09,-1.33883886002268,1.0000101348571828,3.651828180917042,4.681938440873799e-05,6.608023107729468e-06,0.06890878333808712,0.025059228947406597,3.6301672784382e-05,0.9185225963592529,0.0006138100673929622
Hint offset by 1e-3,1566917,78.69591301549573,78.6842545030614,-0.011658512434337354,1.1303640788999314,-3.7219643056062186e-09,2.718131540250393e-08,-1.2602294498560935,0.9999839795126368,9.456358089667955,8.823650492785062e-05,1.2791304610470985e-05,0.027538198154906077,0.05094127011477552,6.327084112771087e-05,1.0911613702774048,0.001376804100833158,1.1303640788999314,-3.7219643056062186e-09,3.3842168193013974e-08,-1.2602245802233245,0.9999795272262013,9.456365828042065,8.823650492785062e-05,1.2791304610470985e-05,0.027538198154906077,0.05094127011477552,6.327084112771088e-05,1.0911613702774048,0.0013768041008331623
Hint offset by 1e-3,1571207,92.23754758154048,92.23832009772299,0.000772516182507843,0.855246297533581,-1.1621659123811921e-09,2.0412355871451324e-09,0.1649058166089014,1.000000282140309,1.5867206104192055,1.8612221226599543e-05,5.514562332188918e-06,0.3151103976972086,0.0010310962474979952,1.1389753813086708e-05,1.1652904748916626,0.0013725954425597886,0.855246297533581,-1.1621659123811921e-09,1.7917131539242945e-09,0.1648980901875764,1.0000039353174452,1.5867207711633853,1.8612221226599543e-05,5.514562332188918e-06,0.3151103976972086,0.0010310962474979952,1.1389753813086705e-05,1.1652904748916626,0.001372595442559793
Hint offset by 1e-3,1626606,84.70458339721525,84.72124662518456,0.016663227969317518,1.4540923177738188,-2.1019031160860177e-09,1.5155173049814853e-08,-1.850966313146644,1.0000033535107102,1.4372445804871818,0.0004398408578536567,0.00011069990259098033,0.23960064144819476,0.0417527473610416,0.0001095264797223175,1.2859222888946533,0.0070897609026047545,1.4540923177738188,-2.1019031160860177e-09,7.469611665277661e-09,-1.8509620680786278,1.0000032649731692,1.4372239240976787,0.0004398408578536567,0.00011069990259098033,0.23960064144819476,0.0417527473610416,0.00010952647972231752,1.2859222888946533,0.007089760902604761
Hint offset by 1e-3,1633910,85.11657447923683,85.1187368304202,0.0021623511833723796,1.2840322880223212,-3.800575172845479e-09,5.405803016388524e-09,-0.29498879766875713,0.9999973098229892,4.4488728947782015,0.00011212124386894311,3.401268504253989e-05,0.12590733987677297,0.010305693636483666,5.418877539359605e-05,1.028185248374939,0.0022130821022399486,1.2840322880223212,-3.800575172845479e-09,4.5591970541601465e-09,-0.29498543863700377,1.000014614850197,4.44883509670377,0.00011212124386894311,3.401268504253989e-05,0.12590733987677297,0.010305693636483666,5.418877539359605e-05,1.028185248374939,0.00221308210223995
Hint offset by 1e-3,1636749,77.22096417043323,77.21977842243848,-0.001185747994753683,0.7647694887806804,4.197422068158164e-10,5.507310088203197e-09,-1.9159165038361303,1.0000035753867644,1.6800736802212897,0.00011364813573055004,3.719864374952889e-05,0.33402919336385717,0.037971724772474694,5.3776581562231066e-05,2.167121648788452,0.02892709993434269,0.7647694887806804,4.197422068158164e-10,5.983884163969039e-09,-1.915910787362051,0.9999980078986501,1.6800849330236627,0.00011364813573055004,3.719864374952889e-05,0.33402919336385717,0.037971724772474694,5.377658156223109e-05,2.167121648788452,0.028927099934342837
Hint offset by 1e-3,1645833,74.08560722597505,74.09003557793363,0.004428351958580379,0.880869527561936,1.7926737675548134e-09,3.845819227522685e-09,-0.8757393891330192,0.9999994714878561,2.6335494135385162,0.00010390597040102715,1.2268598152197935e-05,0.21895170498276006,0.1043285710840971,6.982383458340783e-05,1.445009708404541,0.03219772327165196,0.880869527561936,1.7926737675548134e-09,2.2777908779973143e-09,-0.8757448783317564,1.000000351415187,2.6335455243254606,0.00010390597040102715,1.2268598152197935e-05,0.21895170498276006,0.1043285710840971,6.982383458340785e-05,1.445009708404541,0.032197723271652004
Hint offset by 1e-3,1673278,79.91158520793296,79.91519033452087,0.0036051265879137873,0.8392276239364216,1.557073502141108e-10,2.6861421121116623e-09,-0.29700019125555993,1.000000123418444,1.7472030596773511,4.896679175993031e-05,8.112281919158546e-06,0.10185935147028732,0.016255805604452042,3.3329536513383286e-05,0.9910929203033447,0.007520791692895955,0.8392276239364216,1.557073502141108e-10,1.487509238073158e-09,-0.2969932044846557,1.0000079560551849,1.7471935865152546,4.896679175993031e-05,8.112281919158546e-06,0.10185935147028732,0.016255805604452042,3.3329536513383286e-05,0.9910929203033447,0.007520791692895965
Hint offset by 1e-3,1673401,80.34879074333983,80.34734196992193,-0.0014487734179056133,0.8512080840230594,7.128259632731199e-10,6.2850138211671176e-09,-0.6352939987174917,0.9999999365051505,2.1132281088003766,5.2483645734604993e-05,7.928295520560474e-06,0.1069986850718051,0.03918819003439831,3.623902433104075e-05,1.0683752298355103,0.009526871905167204,0.8512080840230594,7.128259632731199e-10,6.886531985825124e-09,-0.6352939845971686,1.0000042742015578,2.113224634225539,5.2483645734604993e-05,7.928295520560474e-06,0.1069986850718051,0.03918819003439831,3.623902433104075e-05,1.0683752298355103,0.009526871905167222
Hint offset by 1e-3,1681132,89.01812694328044,89.0178058293726,-0.0003211139078302949,0.8527172705296668,-2.0101590259599689e-10,1.554012979812258e-09,-0.31992458462320655,0.9999997810126449,1.6310895265067986,2.0321932117875006e-05,3.3439785684504613e-06,0.33772441277674503,0.02893628916876866,1.28138678471285e-05,1.353169560432434,0.0056440745026442385,0.8527172705296668,-2.0101590259599689e-10,1.654169152416213e-09,-0.3199171768670511,0.9999986485753983,1.6310888916756734,2.0321932117875006e-05,3.3439785684504613e-06,0.33772441277674503,0.02893628916876866,1.2813867847128505e-05,1.353169560432434,0.005644074502644243
Hint offset by 1e-3,1681431,70.71410807200542,70.71228434979919,-0.0018237222062253977,1.2107709747108808,-2.9932254165603227e-09,8.415250124460283e-09,-0.861559196604319,0.9999996861591527,3.102026778728933,6.71397316374568e-05,1.0326290708584557e-05,0.2661154397534087,0.039266858827118244,4.256270570955486e-05,1.507396936416626,0.05520367206606577,1.2107709747108808,-2.9932254165603227e-09,9.217645670913386e-09,-0.8615674182563859,0.9999940912827585,3.1020454989751096,6.71397316374568e-05,1.0326290708584557e-05,0.2661154397534087,0.039266858827118244,4.256270570955486e-05,1.507396936416626,0.05520367206606568
Hint offset by 1e-3,1681811,78.67720551418213,78.6761438614579,-0.0010616527242319762,1.2269465528714778,-4.0959566725849616e-09,3.948106729918605e-09,-1.145473238972329,1.0000012699035747,3.616334238354152,0.0005890449441209091,7.165789449397139e-05,0.1918466619021792,0.034791030761272164,0.0003964011891050558,1.4987614154815674,0.008231208595557541,1.2269465528714778,-4.0959566725849616e-09,4.349335223826746e-09,-1.1454675402421641,0.9999985060777961,3.6163241007629163,0.0005890449441209091,7.165789449397139e-05,0.1918466619021792,0.034791030761272164,0.0003964011891050557,1.4987614154815674,0.00823120859555754
Hint offset by 1e-3,1734167,88.29647643822192,88.30078264450027,0.004306206278357649,1.5572265611368317,-1.147924486326581e-09,8.578655357139252e-09,-1.7765530675904189,1.000001416648196,1.030978881923028,0.00015089323625255146,3.940191983201779e-05,0.21565819005123726,0.0674828228405473,7.244562940777136e-05,1.7190274000167847,0.0010176719256179973,1.5572265611368317,-1.147924486326581e-09,6.734252598484032e-09,-1.7765636193588907,1.0000121656337482,1.0309893302074489,0.00015089323625255146,3.940191983201779e-05,0.21565819005123726,0.0674828228405473,7.244562940777139e-05,1.7190274000167847,0.0010176719256179986
Hint offset by 1e-3,1738437,89.85784243078595,89.86206747154418,0.004225040758228715,0.821590500563731,1.0661175752771089e-10,2.2190685906093364e-09,-0.6116067453882885,0.9999999964313419,2.07701148157818,7.191441466522783e-05,2.5178038771792382e-05,0.1940766803257204,0.004530135987176251,3.875141138493196e-05,1.1215722560882568,0.0007390199608178483,0.821590500563731,1.0661175752771089e-10,9.170784093265133e-10,-0.6116114865349097,0.9999958880659989,2.077021987283929,7.191441466522783e-05,2.5178038771792382e-05,0.1940766803257204,0.004530135987176251,3.875141138493197e-05,1.1215722560882568,0.0007390199608178485
Hint offset by 1e-3,1747896,93.29831877835272,93.3025280879047,0.0042093095519817325,1.2064858389371105,-9.798289148379985e-10,3.905376960029129e-09,-0.7559736418759841,1.0000002552619627,1.7839188332523075,2.5806475857224826e-05,8.050245216397868e-06,0.4734425704991285,0.03605451475241812,1.3485839621313409e-05,1.5487645864486694,0.0015486085367032256,1.2064858389371105,-9.798289148379985e-10,2.4043671819310745e-09,-0.7559806967025431,0.9999891047298678,1.7839240036436204,2.5806475857224826e-05,8.050245216397868e-06,0.4734425704991285,0.03605451475241812,1.3485839621313407e-05,1.5487645864486694,0.0015486085367032209
Hint offset by 1e-3,1748858,83.38876197665516,83.39239948241305,0.0036375057578936776,1.1569717127989454,-1.2943657110130999e-09,4.661818385752588e-09,0.37355935419498476,1.0000002113394735,2.629875615296619,2.8780141422899706e-05,1.1000026832975867e-05,0.2748810206722363,0.03598622850615911,1.3061336011899048e-05,1.0703797340393066,0.014073813313234443,1.1569717127989454,-1.2943657110130999e-09,3.3021004550571008e-09,0.37356775384396523,1.0000003888642666,2.6298595395975424,2.8780141422899706e-05,1.1000026832975867e-05,0.2748810206722363,0.03598622850615911,1.3061336011899043e-05,1.0703797340393066,0.014073813313234474
Hint offset by 1e-3,1777210,93.01150997551754,93.00181267049335,-0.009697305024189973,1.3342574518434271,-1.4799926221614309e-09,2.5372424810559814e-09,-1.3424354214563006,1.0000007356311928,2.205009300871738,5.1171059936185066e-05,1.625511236430341e-05,0.3873962935039263,0.02915221800145861,2.5630569990396553e-05,1.4512453079223633,0.0006237806842368807,1.3342574518434271,-1.4799926221614309e-09,6.2099146151210485e-09,-1.342435777459022,1.0000012591396557,2.205022426291507,5.1171059936185066e-05,1.625511236430341e-05,0.3873962935039263,0.02915221800145861,2.5630569990396553e-05,1.4512453079223633,0.0006237806842368816
Hint offset by 1e-3,1779987,75.43096445176778,75.44065086575085,0.009686413983075681,1.213277121521887,5.61089652466166e-09,6.041613570964468e-08,-0.3019957184839063,0.9999980146261964,5.831214611796181,4.442907973871826e-05,7.918097209157683e-06,0.0848868179915555,0.06941581647954503,3.0830822377354875e-05,0.9699274301528931,0.006513040191213554,1.213277121521887,5.61089652466166e-09,5.370818696334178e-08,-0.30197921468410716,1.0000453612406068,5.831045170746864,4.442907973871826e-05,7.918097209157683e-06,0.0848868179915555,0.06941581647954503,3.0830822377354875e-05,0.9699274301528931,0.006513040191213531
Hint offset by 1e-3,1781239,88.03487314977582,88.02924128003855,-0.0056318697372717,0.8062579933560344,5.816862446247007e-10,3.1983226141512e-09,-1.692157024522375,1.0000011349998479,2.484057109950075,4.1474033344828305e-05,1.225237274836314e-05,0.3173983563820266,0.00055024750891657,2.0493169096084596e-05,1.628036379814148,0.006095123294779034,0.8062579933560344,5.816862446247007e-10,5.329213866857403e-09,-1.6921602299223186,0.9999939012699216,2.484090444997944,4.1474033344828305e-05,1.225237274836314e-05,0.3173983563820266,0.00055024750891657,2.0493169096084596e-05,1.628036379814148,0.006095123294779053
Hint offset by 1e-3,1784946,83.33344696811224,83.34436327449237,0.010916306380124752,1.1795261707111249,-2.765285439353303e-09,5.1551898598144225e-09,-0.3057290937257453,1.000000270643648,1.8150385110782639,2.1832760159698165e-05,5.303253896665887e-06,0.42935765787776614,0.00024750901379324815,1.243152224804332e-05,1.354785680770874,0.017518720485994108,1.1795261707111249,-2.765285439353303e-09,1.3016262128104808e-09,-0.3057218167632054,1.000004233230825,1.8150325405830248,2.1832760159698165e-05,5.303253896665887e-06,0.42935765787776614,0.00024750901379324815,1.243152224804332e-05,1.354785680770874,0.017518720485994076
Hint offset by 1e-3,1785460,76.66431040189082,76.67512399038495,0.0108135884941305,1.242460345686924,4.667398716265287e-10,6.27939196761313e-09,-1.0711416986628506,0.9999997057230845,2.880116070361434,7.593150656837625e-05,1.8215543476071476e-05,0.29702955279716164,0.028321610097880288,4.306019947636763e-05,1.6363898515701294,0.03076857391673521,1.242460345686924,4.667398716265287e-10,2.217461831371115e-09,-1.0711384251012208,1.0000044756408104,2.8800998184162405,7.593150656837625e-05,1.8215543476071476e-05,0.29702955279716164,0.028321610097880288,4.306019947636763e-05,1.6363898515701294,0.030768573916735258
Hint offset by 1e-3,1813769,93.0778387391475,93.08155853147854,0.0037197923310401393,1.4130630808596911,1.7289920155222486e-09,6.4330005019728925e-09,-1.7723462933775138,1.000002535068992,1.8943328206807077,5.008797131001945e-05,1.4803626710340931e-05,0.4187747426447727,0.009885758460075042,2.48139737695879e-05,1.686018466949463,0.0009350319164506211,1.4130630808596911,1.7289920155222486e-09,4.9423243684450925e-09,-1.77235155600464,1.0000162417685334,1.8942859847803566,5.008797131001945e-05,1.4803626710340931e-05,0.4187747426447727,0.009885758460075042,2.4813973769587894e-05,1.686018466949463,0.0009350319164506211
Hint offset by 1e-3,1815557,73.73199004556426,73.73268710835669,0.0006970627924260953,0.8493381905824967,1.6425027641091665e-09,3.006131104324649e-09,-0.23308046749959788,1.0000003674606361,1.809318416413738,3.882563142500456e-05,8.103213603526692e-06,0.10484111095638261,0.027973344225012103,2.753263784450701e-05,0.9712904095649719,0.013795778213511106,0.8493381905824967,1.6425027641091665e-09,2.749075816187336e-09,-0.23308064149972818,1.0000012674091017,1.8093146714746158,3.882563142500456e-05,8.103213603526692e-06,0.10484111095638261,0.027973344225012103,2.753263784450701e-05,0.9712904095649719,0.013795778213511026
Hint offset by 1e-3,1820578,76.40136355053004,76.3995236146184,-0.001839935911633006,0.8447951289441408,-1.3545377565815704e-09,3.225444375925483e-09,-0.2882114673185078,0.9999999276432328,1.4268168599943767,1.849922321320465e-05,3.6202369174371415e-06,0.659614802514918,0.010291593911219558,1.0770146876668497e-05,1.3612040281295776,0.046842960629093926,0.8447951289441408,-1.3545377565815704e-09,3.898382154943716e-09,-0.2882156545971114,1.0000024527921807,1.4268194345673317,1.849922321320465e-05,3.6202369174371415e-06,0.659614802514918,0.010291593911219558,1.0770146876668499e-05,1.3612040281295776,0.04684296062909421
Hint offset by 1e-3,1849717,86.5769143267402,86.58672538312936,0.009811056389168016,1.195981593218429,2.3363852129103295e-10,1.0297894407515667e-08,-1.943017256845252,0.9999993973651568,1.3705347919859314,0.00016252828314209769,4.133768745031921e-05,0.16,0.014353261629481766,6.616169900078284e-05,1.7922260761260986,0.0027394754673742,1.195981593218429,2.3363852129103295e-10,6.05210356642705e-09,-1.9430146212493389,0.9999964492491685,1.3705429941925593,0.00016252828314209769,4.133768745031921e-05,0.16,0.014353261629481766,6.616169900078284e-05,1.7922260761260986,0.002739475467374205
